Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Ethiopia	ETH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.2	1.5	1.8	2	2.2	2.4	2.4	2.3	2.2	1.9	1.7	1.4	1.1	0.9	0.7	0.6	0.5	0.4	0.4	0.3	0.3	0.4	0.4	0.4	0.5	0.5	0.5	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Faroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Fiji	FJI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Finland	FIN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	France	FRA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Gabon	GAB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.8	2.3	3	3.8	4.6	5.4	6.2	6.8	7.3	7.5	7.6	7.3	7	6.4	5.8	5.2	4.6	4	3.5	3	2.7	2.5	2.3	2.2	2.1	2.1	2	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Gambia, The"	GMB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.2	0.2	0.3	0.4	0.4	0.5	0.6	0.7	0.8	0.8	0.9	0.9	0.8	0.8	0.8	0.7	0.7	0.6	0.6	0.5	0.5	0.5	0.4	0.4	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Georgia	GEO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Germany	DEU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Ghana	GHA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.1	1.6	2.1	2.6	3	3.3	3.4	3.3	3.1	2.8	2.5	2.2	1.8	1.6	1.3	1.2	1	0.9	0.8	0.8	0.8	0.8	0.8	0.8	0.9	0.9	1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Gibraltar	GIB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Greece	GRC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Greenland	GRL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Guam	GUM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Guatemala	GTM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Guinea	GIN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.1	1.3	1.5	1.7	1.8	1.9	1.9	1.8	1.8	1.7	1.6	1.5	1.4	1.4	1.3	1.3	1.3	1.3	1.3	1.2	1.2	1.2	1.1	1.1	1.1	1	1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.2	0.3	0.4	0.5	0.7	0.9	1.1	1.4	1.7	2	2.3	2.6	2.8	2.8	2.8	2.7	2.6	2.3	2	1.8	1.5	1.3	1.1	1	0.9	0.8	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Guyana	GUY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.2	0.2	0.3	0.3	0.4	0.5	0.6	0.7	0.8	0.9	1	1.1	1.1	1.1	1.1	1.1	1	1	0.9	0.9	0.9	0.9	0.9	0.9	1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Haiti	HTI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2.3	2.3	2.2	2	1.8	1.6	1.4	1.3	1.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9	0.9	0.8	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Honduras	HND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.4	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.5	0.4	0.4	0.3	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Hong Kong SAR, China"	HKG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Hungary	HUN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Iceland	ISL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	India	IND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Indonesia	IDN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Iran, Islamic Rep."	IRN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Iraq	IRQ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Ireland	IRL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Isle of Man	IMN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Israel	ISR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Italy	ITA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Jamaica	JAM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.8	1.1	1.3	1.6	1.8	1.8	1.8	1.8	1.7	1.6	1.4	1.3	1.2	1	0.9	0.8	0.8	0.7	0.6	0.6	0.6	0.5	0.5	0.5	0.6	0.6	0.6	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Japan	JPN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Jordan	JOR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kazakhstan	KAZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kenya	KEN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.4	8.8	10	10.9	11.5	11.7	11.5	10.9	10.1	9.1	8.1	7.1	6.2	5.4	4.8	4.3	4	3.9	3.8	3.7	3.7	3.7	3.7	3.7	3.6	3.6	3.5	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Korea, Dem. People's Rep."	PRK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Korea, Rep."	KOR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kosovo	XKX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kuwait	KWT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Kyrgyz Republic	KGZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Lao PDR	LAO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Latvia	LVA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.2	0.2	0.2	0.3	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.4	0.4	0.3	0.3	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Lebanon	LBN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Lesotho	LSO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1.4	2.6	4.4	6.8	9.7	12.6	15.3	17.3	18.5	19	18.9	18.4	17.5	16.6	15.6	14.8	14.3	13.9	13.6	13.5	13.5	13.5	13.6	13.8	13.9	13.9	13.9	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Liberia	LBR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.7	4.3	4.8	5.2	5.3	5.3	5.1	4.8	4.5	4.1	3.6	3.2	2.7	2.3	2	1.7	1.5	1.3	1.2	1.1	1.1	1.1	1.1	1.1	1.2	1.2	1.2	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Libya	LBY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Liechtenstein	LIE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Lithuania	LTU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Luxembourg	LUX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Macao SAR, China"	MAC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Macedonia, FYR"	MKD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Madagascar	MDG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Malawi	MWI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8.4	9.3	10.2	10.8	11.4	11.6	11.6	11.5	11.3	10.9	10.3	9.7	9.1	8.4	7.7	7.2	6.8	6.4	6.1	5.9	5.7	5.5	5.3	5.1	4.9	4.7	4.5	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Malaysia	MYS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Maldives	MDV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Mali	MLI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.7	0.8	0.9	1	1.1	1.2	1.3	1.4	1.4	1.5	1.5	1.5	1.5	1.4	1.3	1.3	1.2	1.1	1	0.9	0.8	0.8	0.7	0.7	0.6	0.6	0.6	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Malta	MLT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Marshall Islands	MHL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Mauritania	MRT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.2	0.2	0.3	0.3	0.4	0.4	0.4	0.5	0.5	0.5	0.4	0.4	0.4	0.3	0.3	0.3	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Mauritius	MUS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Mexico	MEX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	"Micronesia, Fed. Sts."	FSM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Moldova	MDA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.2	0.2	0.2	..
"Prevalence of HIV, female (% ages 15-24)"	SH.HIV.1524.FE.ZS	Monaco	MCO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
