StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
13,02,Georgia,Men,"3,253    ","2,449    ",75.3    ,"2,316    ",71.2    ,133    ,5.4    
13,03,Georgia,Women,"3,515    ","2,133    ",60.7    ,"2,017    ",57.4    ,116    ,5.4    
13,04,Georgia,White,"4,630    ","3,128    ",67.6    ,"3,008    ",65.0    ,120    ,3.8    
13,05,Georgia,"White, men","2,283    ","1,750    ",76.7    ,"1,687    ",73.9    ,63    ,3.6    
13,06,Georgia,"White, women","2,348    ","1,378    ",58.7    ,"1,321    ",56.3    ,57    ,4.1    
13,07,Georgia,Black or African American,"1,896    ","1,288    ",67.9    ,"1,167    ",61.5    ,121    ,9.4    
13,08,Georgia,"Black or African American, men",847    ,599    ,70.7    ,532    ,62.8    ,67    ,11.1    
13,09,Georgia,"Black or African American, women","1,049    ",689    ,65.7    ,635    ,60.5    ,55    ,7.9    
13,10,Georgia,Asian,180    ,122    ,68.0    ,118    ,65.7    ,4    ,3.5    
13,11,Georgia,"Asian, men",90    ,74    ,83.1    ,72    ,80.7    ,2    ,2.9    
13,13,Georgia,Hispanic or Latino ethnicity,448    ,333    ,74.4    ,316    ,70.6    ,17    ,5.1    
13,14,Georgia,"Hispanic or Latino ethnicity, men",279    ,247    ,88.4    ,236    ,84.7    ,10    ,4.2    
13,15,Georgia,"Hispanic or Latino ethnicity, women",168    ,86    ,51.3    ,80    ,47.3    ,7    ,7.7    
13,16,Georgia,"Married men, spouse present","1,750    ","1,408    ",80.4    ,"1,375    ",78.5    ,33    ,2.3    
13,17,Georgia,"Married women, spouse present","1,747    ","1,071    ",61.3    ,"1,028    ",58.8    ,43    ,4.0    
13,18,Georgia,Women who maintain families,501    ,355    ,70.8    ,327    ,65.2    ,28    ,8.0    
13,19,Georgia,"Total, 16 to 19 years",489    ,183    ,37.4    ,147    ,30.0    ,36    ,19.9    
13,20,Georgia,"Total, 20 to 24 years",675    ,476    ,70.5    ,438    ,64.9    ,38    ,8.0    
13,21,Georgia,"Total, 25 to 34 years","1,343    ","1,110    ",82.6    ,"1,057    ",78.7    ,53    ,4.7    
13,22,Georgia,"Total, 35 to 44 years","1,339    ","1,128    ",84.2    ,"1,074    ",80.2    ,54    ,4.8    
13,23,Georgia,"Total, 45 to 54 years","1,287    ","1,048    ",81.4    ,"1,001    ",77.8    ,46    ,4.4    
13,24,Georgia,"Total, 55 to 64 years",880    ,535    ,60.7    ,517    ,58.7    ,18    ,3.3    
13,25,Georgia,"Total, 65 years and over",756    ,104    ,13.8    ,100    ,13.2    ,4    ,4.3    
13,26,Georgia,"Men, 16 to 19 years",243    ,90    ,37.0    ,70    ,28.8    ,20    ,22.1    
13,27,Georgia,"Men, 20 to 24 years",335    ,257    ,76.7    ,237    ,70.6    ,21    ,8.0    
13,28,Georgia,"Men, 25 to 34 years",669    ,607    ,90.7    ,580    ,86.7    ,27    ,4.4    
13,29,Georgia,"Men, 35 to 44 years",653    ,601    ,92.0    ,576    ,88.2    ,25    ,4.2    
13,30,Georgia,"Men, 45 to 54 years",624    ,541    ,86.6    ,514    ,82.4    ,26    ,4.8    
13,31,Georgia,"Men, 55 to 64 years",407    ,288    ,71.0    ,277    ,68.2    ,11    ,3.8    
13,32,Georgia,"Men, 65 years and over",321    ,65    ,20.2    ,61    ,19.1    ,4    ,5.5    
13,33,Georgia,"Women, 16 to 19 years",246    ,93    ,37.8    ,76    ,31.1    ,17    ,17.8    
13,34,Georgia,"Women, 20 to 24 years",339    ,219    ,64.4    ,201    ,59.3    ,17    ,8.0    
13,35,Georgia,"Women, 25 to 34 years",674    ,503    ,74.6    ,477    ,70.8    ,26    ,5.1    
13,36,Georgia,"Women, 35 to 44 years",686    ,526    ,76.7    ,498    ,72.6    ,28    ,5.4    
13,37,Georgia,"Women, 45 to 54 years",663    ,507    ,76.5    ,487    ,73.4    ,20    ,4.0    
13,38,Georgia,"Women, 55 to 64 years",474    ,246    ,52.0    ,240    ,50.6    ,7    ,2.7    
13,40,Georgia,"White, 16 to 19 years",291    ,117    ,40.3    ,100    ,34.5    ,17    ,14.4    
13,41,Georgia,"White, 20 to 24 years",439    ,314    ,71.6    ,299    ,68.1    ,15    ,4.8    
13,42,Georgia,"White, 25 to 34 years",870    ,724    ,83.2    ,703    ,80.8    ,21    ,2.9    
13,43,Georgia,"White, 35 to 44 years",886    ,753    ,85.0    ,723    ,81.7    ,30    ,3.9    
13,44,Georgia,"White, 45 to 54 years",893    ,728    ,81.5    ,702    ,78.6    ,26    ,3.6    
13,45,Georgia,"White, 55 to 64 years",660    ,407    ,61.6    ,398    ,60.3    ,8    ,2.1    
13,46,Georgia,"White, 65 years and over",591    ,85    ,14.3    ,82    ,13.9    ,2    ,2.8    
13,47,Georgia,"Black or African American, 16 to 19 years",184    ,62    ,33.4    ,43    ,23.1    ,19    ,30.6    
13,48,Georgia,"Black or African American, 20 to 24 years",214    ,148    ,68.9    ,125    ,58.4    ,22    ,15.2    
13,49,Georgia,"Black or African American, 25 to 34 years",406    ,339    ,83.5    ,310    ,76.4    ,29    ,8.6    
13,50,Georgia,"Black or African American, 35 to 44 years",391    ,322    ,82.4    ,299    ,76.5    ,23    ,7.1    
13,51,Georgia,"Black or African American, 45 to 54 years",361    ,291    ,80.6    ,272    ,75.4    ,19    ,6.4    
13,52,Georgia,"Black or African American, 55 to 64 years",191    ,108    ,56.7    ,101    ,52.9    ,7    ,6.6    
13,62,Georgia,"Hispanic or Latino ethnicity, 20 to 24 years",104    ,78    ,74.9    ,74    ,70.8    ,4    ,5.5    
13,63,Georgia,"Hispanic or Latino ethnicity, 25 to 34 years",160    ,125    ,77.9    ,118    ,73.9    ,6    ,5.1    
13,64,Georgia,"Hispanic or Latino ethnicity, 35 to 44 years",92    ,77    ,83.7    ,73    ,79.1    ,4    ,5.4    
15,01,Hawaii,Total,958    ,635    ,66.2    ,616    ,64.3    ,18    ,2.9    
15,02,Hawaii,Men,457    ,326    ,71.5    ,317    ,69.4    ,10    ,2.9    
15,03,Hawaii,Women,502    ,308    ,61.4    ,299    ,59.7    ,9    ,2.9    
15,04,Hawaii,White,232    ,161    ,69.6    ,157    ,67.7    ,4    ,2.7    
15,05,Hawaii,"White, men",120    ,90    ,75.2    ,88    ,73.5    ,2    ,2.2    
15,06,Hawaii,"White, women",112    ,71    ,63.6    ,69    ,61.4    ,2    ,3.4    
15,10,Hawaii,Asian,455    ,281    ,61.8    ,276    ,60.6    ,6    ,2.0    
15,11,Hawaii,"Asian, men",202    ,136    ,67.7    ,133    ,66.2    ,3    ,2.2    
15,12,Hawaii,"Asian, women",254    ,145    ,57.2    ,142    ,56.1    ,3    ,1.8    
15,13,Hawaii,Hispanic or Latino ethnicity,54    ,40    ,73.9    ,38    ,70.7    ,2    ,4.4    
15,14,Hawaii,"Hispanic or Latino ethnicity, men",27    ,21    ,78.8    ,20    ,74.9    ,1    ,4.9    
15,15,Hawaii,"Hispanic or Latino ethnicity, women",28    ,19    ,69.3    ,18    ,66.5    ,1    ,4.0    
15,16,Hawaii,"Married men, spouse present",248    ,181    ,73.0    ,178    ,71.8    ,3    ,1.6    
15,17,Hawaii,"Married women, spouse present",254    ,166    ,65.4    ,162    ,63.8    ,4    ,2.4    
15,18,Hawaii,Women who maintain families,55    ,33    ,60.2    ,32    ,58.6    ,1    ,2.8    
15,19,Hawaii,"Total, 16 to 19 years",59    ,25    ,42.4    ,21    ,36.2    ,4    ,14.6    
15,20,Hawaii,"Total, 20 to 24 years",73    ,53    ,72.9    ,51    ,70.1    ,2    ,3.8    
15,21,Hawaii,"Total, 25 to 34 years",154    ,130    ,84.7    ,126    ,81.6    ,5    ,3.6    
15,22,Hawaii,"Total, 35 to 44 years",172    ,146    ,85.1    ,143    ,83.1    ,3    ,2.3    
15,23,Hawaii,"Total, 45 to 54 years",191    ,164    ,86.3    ,162    ,84.8    ,3    ,1.7    
15,24,Hawaii,"Total, 55 to 64 years",135    ,90    ,67.0    ,89    ,66.0    ,1    ,1.4    
15,25,Hawaii,"Total, 65 years and over",176    ,26    ,14.5    ,25    ,14.2    ,1    ,2.4    
15,27,Hawaii,"Men, 20 to 24 years",33    ,25    ,77.2    ,24    ,73.5    ,1    ,4.7    
15,28,Hawaii,"Men, 25 to 34 years",77    ,70    ,91.0    ,68    ,88.5    ,2    ,2.7    
15,29,Hawaii,"Men, 35 to 44 years",82    ,75    ,91.2    ,73    ,89.2    ,2    ,2.2    
15,30,Hawaii,"Men, 45 to 54 years",94    ,84    ,89.3    ,82    ,87.7    ,2    ,1.9    
15,31,Hawaii,"Men, 55 to 64 years",66    ,47    ,70.5    ,46    ,69.3    ,1    ,1.6    
15,34,Hawaii,"Women, 20 to 24 years",40    ,28    ,69.3    ,27    ,67.2    ,1    ,3.0    
15,35,Hawaii,"Women, 25 to 34 years",77    ,60    ,78.3    ,57    ,74.7    ,3    ,4.6    
15,36,Hawaii,"Women, 35 to 44 years",90    ,72    ,79.5    ,70    ,77.6    ,2    ,2.5    
15,37,Hawaii,"Women, 45 to 54 years",97    ,81    ,83.3    ,79    ,82.1    ,1    ,1.4    
15,38,Hawaii,"Women, 55 to 64 years",68    ,43    ,63.5    ,43    ,62.8    ,1    ,1.2    
15,42,Hawaii,"White, 25 to 34 years",38    ,31    ,81.1    ,30    ,79.2    ,1    ,2.3    
15,43,Hawaii,"White, 35 to 44 years",44    ,36    ,81.7    ,35    ,79.6    ,1    ,2.6    
15,44,Hawaii,"White, 45 to 54 years",52    ,43    ,83.9    ,43    ,82.4    ,1    ,1.7    
15,45,Hawaii,"White, 55 to 64 years",41    ,29    ,70.9    ,29    ,69.9    ,( 3 ),1.4    
15,56,Hawaii,"Asian, 25 to 34 years",59    ,51    ,86.2    ,49    ,83.6    ,2    ,3.1    
15,57,Hawaii,"Asian, 35 to 44 years",74    ,63    ,85.5    ,62    ,84.2    ,1    ,1.6    
15,58,Hawaii,"Asian, 45 to 54 years",93    ,83    ,89.7    ,82    ,88.6    ,1    ,1.2    
15,59,Hawaii,"Asian, 55 to 64 years",69    ,45    ,65.0    ,44    ,64.0    ,1    ,1.7    
16,01,Idaho,Total,"1,073    ",751    ,70.0    ,721    ,67.2    ,30    ,4.0    
16,02,Idaho,Men,530    ,407    ,76.8    ,393    ,74.1    ,14    ,3.6    
16,03,Idaho,Women,543    ,344    ,63.3    ,328    ,60.4    ,16    ,4.5    
16,04,Idaho,White,"1,018    ",716    ,70.3    ,689    ,67.7    ,27    ,3.8    
16,05,Idaho,"White, men",503    ,389    ,77.3    ,375    ,74.7    ,13    ,3.5    
16,06,Idaho,"White, women",516    ,328    ,63.5    ,314    ,60.8    ,14    ,4.2    
16,13,Idaho,Hispanic or Latino ethnicity,88    ,65    ,73.7    ,62    ,70.4    ,3    ,4.5    
16,14,Idaho,"Hispanic or Latino ethnicity, men",48    ,41    ,85.9    ,39    ,82.5    ,2    ,4.0    
16,15,Idaho,"Hispanic or Latino ethnicity, women",40    ,24    ,59.2    ,22    ,56.1    ,1    ,5.3    
16,16,Idaho,"Married men, spouse present",326    ,264    ,81.0    ,259    ,79.4    ,5    ,2.0    
16,17,Idaho,"Married women, spouse present",317    ,201    ,63.2    ,195    ,61.4    ,6    ,2.9    
16,18,Idaho,Women who maintain families,46    ,34    ,72.7    ,32    ,69.4    ,2    ,4.6    
16,19,Idaho,"Total, 16 to 19 years",99    ,55    ,55.3    ,48    ,48.1    ,7    ,13.0    
16,20,Idaho,"Total, 20 to 24 years",105    ,85    ,81.3    ,81    ,77.3    ,4    ,5.0    
16,21,Idaho,"Total, 25 to 34 years",171    ,140    ,81.6    ,134    ,78.2    ,6    ,4.1    
16,22,Idaho,"Total, 35 to 44 years",197    ,166    ,84.4    ,162    ,82.1    ,5    ,2.7    
16,23,Idaho,"Total, 45 to 54 years",209    ,183    ,87.3    ,178    ,85.0    ,5    ,2.7    
16,24,Idaho,"Total, 55 to 64 years",143    ,99    ,69.2    ,96    ,67.2    ,3    ,2.9    
16,25,Idaho,"Total, 65 years and over",148    ,23    ,15.4    ,22    ,14.9    ,1    ,2.7    
16,26,Idaho,"Men, 16 to 19 years",53    ,27    ,51.2    ,24    ,44.5    ,4    ,13.1    
16,27,Idaho,"Men, 20 to 24 years",48    ,43    ,89.3    ,41    ,84.9    ,2    ,4.9    
16,28,Idaho,"Men, 25 to 34 years",86    ,81    ,94.1    ,78    ,90.5    ,3    ,3.8    
16,29,Idaho,"Men, 35 to 44 years",100    ,94    ,94.3    ,92    ,92.3    ,2    ,2.1    
16,30,Idaho,"Men, 45 to 54 years",102    ,93    ,91.5    ,91    ,89.3    ,2    ,2.4    
16,31,Idaho,"Men, 55 to 64 years",71    ,54    ,76.0    ,52    ,74.1    ,1    ,2.5    
16,33,Idaho,"Women, 16 to 19 years",46    ,27    ,60.0    ,24    ,52.3    ,4    ,12.9    
16,34,Idaho,"Women, 20 to 24 years",56    ,42    ,74.5    ,40    ,70.7    ,2    ,5.1    
16,35,Idaho,"Women, 25 to 34 years",86    ,59    ,69.0    ,56    ,65.8    ,3    ,4.6    
16,36,Idaho,"Women, 35 to 44 years",97    ,72    ,74.2    ,69    ,71.6    ,3    ,3.5    
16,37,Idaho,"Women, 45 to 54 years",107    ,90    ,83.4    ,87    ,80.9    ,3    ,3.0    
16,38,Idaho,"Women, 55 to 64 years",73    ,45    ,62.5    ,44    ,60.5    ,2    ,3.3    
16,40,Idaho,"White, 16 to 19 years",91    ,51    ,56.6    ,45    ,49.4    ,7    ,12.8    
16,41,Idaho,"White, 20 to 24 years",97    ,80    ,82.2    ,76    ,78.2    ,4    ,4.8    
16,42,Idaho,"White, 25 to 34 years",161    ,132    ,82.2    ,127    ,79.2    ,5    ,3.6    
16,43,Idaho,"White, 35 to 44 years",188    ,159    ,84.8    ,155    ,82.4    ,4    ,2.8    
16,44,Idaho,"White, 45 to 54 years",200    ,175    ,87.6    ,171    ,85.4    ,5    ,2.6    
16,45,Idaho,"White, 55 to 64 years",139    ,97    ,69.7    ,94    ,67.8    ,3    ,2.7    
16,46,Idaho,"White, 65 years and over",143    ,22    ,15.1    ,21    ,14.7    ,1    ,2.9    
16,63,Idaho,"Hispanic or Latino ethnicity, 25 to 34 years",25    ,20    ,78.4    ,19    ,74.7    ,1    ,4.7    
17,01,Illinois,Total,"9,700    ","6,460    ",66.6    ,"6,097    ",62.9    ,363    ,5.6    
17,02,Illinois,Men,"4,695    ","3,474    ",74.0    ,"3,276    ",69.8    ,198    ,5.7    
17,03,Illinois,Women,"5,005    ","2,986    ",59.7    ,"2,821    ",56.4    ,165    ,5.5    
17,04,Illinois,White,"7,827    ","5,273    ",67.4    ,"5,022    ",64.2    ,251    ,4.8    
17,05,Illinois,"White, men","3,835    ","2,888    ",75.3    ,"2,748    ",71.6    ,141    ,4.9    
17,06,Illinois,"White, women","3,993    ","2,384    ",59.7    ,"2,274    ",57.0    ,110    ,4.6    
17,07,Illinois,Black or African American,"1,347    ",829    ,61.5    ,733    ,54.4    ,96    ,11.6    
17,08,Illinois,"Black or African American, men",591    ,380    ,64.4    ,332    ,56.2    ,48    ,12.7    
17,09,Illinois,"Black or African American, women",756    ,449    ,59.3    ,401    ,53.0    ,48    ,10.6    
17,10,Illinois,Asian,424    ,289    ,68.3    ,279    ,65.8    ,11    ,3.7    
17,11,Illinois,"Asian, men",218    ,170    ,78.3    ,164    ,75.2    ,7    ,3.9    
17,12,Illinois,"Asian, women",206    ,119    ,57.8    ,115    ,55.9    ,4    ,3.3    
17,13,Illinois,Hispanic or Latino ethnicity,"1,008    ",708    ,70.2    ,659    ,65.3    ,50    ,7.0    
17,14,Illinois,"Hispanic or Latino ethnicity, men",541    ,458    ,84.7    ,434    ,80.2    ,25    ,5.4    
17,15,Illinois,"Hispanic or Latino ethnicity, women",467    ,250    ,53.5    ,225    ,48.1    ,25    ,10.0    
17,16,Illinois,"Married men, spouse present","2,575    ","2,049    ",79.6    ,"1,984    ",77.1    ,66    ,3.2    
17,17,Illinois,"Married women, spouse present","2,545    ","1,561    ",61.3    ,"1,504    ",59.1    ,56    ,3.6    
17,18,Illinois,Women who maintain families,547    ,383    ,70.1    ,348    ,63.5    ,36    ,9.3    
17,19,Illinois,"Total, 16 to 19 years",726    ,305    ,42.1    ,259    ,35.6    ,47    ,15.3    
17,20,Illinois,"Total, 20 to 24 years",919    ,687    ,74.8    ,635    ,69.1    ,52    ,7.5    
17,21,Illinois,"Total, 25 to 34 years","1,751    ","1,460    ",83.4    ,"1,374    ",78.5    ,87    ,5.9    
17,22,Illinois,"Total, 35 to 44 years","1,822    ","1,522    ",83.6    ,"1,453    ",79.8    ,69    ,4.5    
17,23,Illinois,"Total, 45 to 54 years","1,817    ","1,505    ",82.8    ,"1,435    ",79.0    ,71    ,4.7    
17,24,Illinois,"Total, 55 to 64 years","1,180    ",761    ,64.5    ,730    ,61.9    ,31    ,4.0    
17,25,Illinois,"Total, 65 years and over","1,485    ",219    ,14.7    ,211    ,14.2    ,7    ,3.4    
17,26,Illinois,"Men, 16 to 19 years",358    ,146    ,40.8    ,120    ,33.5    ,26    ,18.0    
17,27,Illinois,"Men, 20 to 24 years",471    ,365    ,77.5    ,331    ,70.3    ,34    ,9.3    
17,28,Illinois,"Men, 25 to 34 years",889    ,816    ,91.8    ,772    ,86.9    ,44    ,5.4    
17,29,Illinois,"Men, 35 to 44 years",900    ,834    ,92.7    ,795    ,88.4    ,38    ,4.6    
17,30,Illinois,"Men, 45 to 54 years",898    ,799    ,89.0    ,763    ,84.9    ,36    ,4.5    
17,31,Illinois,"Men, 55 to 64 years",563    ,397    ,70.5    ,380    ,67.6    ,17    ,4.2    
17,32,Illinois,"Men, 65 years and over",617    ,117    ,19.0    ,114    ,18.6    ,3    ,2.3    
17,33,Illinois,"Women, 16 to 19 years",368    ,159    ,43.3    ,139    ,37.7    ,21    ,12.9    
17,34,Illinois,"Women, 20 to 24 years",448    ,322    ,71.9    ,304    ,67.9    ,18    ,5.6    
17,35,Illinois,"Women, 25 to 34 years",862    ,644    ,74.7    ,601    ,69.7    ,43    ,6.6    
17,36,Illinois,"Women, 35 to 44 years",922    ,689    ,74.7    ,658    ,71.3    ,31    ,4.4    
17,37,Illinois,"Women, 45 to 54 years",919    ,707    ,76.8    ,672    ,73.1    ,34    ,4.9    
17,38,Illinois,"Women, 55 to 64 years",616    ,363    ,58.9    ,350    ,56.7    ,14    ,3.8    
17,39,Illinois,"Women, 65 years and over",868    ,101    ,11.7    ,97    ,11.1    ,5    ,4.6    
17,40,Illinois,"White, 16 to 19 years",566    ,264    ,46.7    ,231    ,40.9    ,33    ,12.5    
17,41,Illinois,"White, 20 to 24 years",728    ,574    ,78.8    ,541    ,74.4    ,32    ,5.7    
17,42,Illinois,"White, 25 to 34 years","1,354    ","1,143    ",84.4    ,"1,083    ",80.0    ,60    ,5.2    
17,43,Illinois,"White, 35 to 44 years","1,435    ","1,216    ",84.7    ,"1,169    ",81.5    ,47    ,3.8    
17,44,Illinois,"White, 45 to 54 years","1,481    ","1,261    ",85.1    ,"1,210    ",81.7    ,51    ,4.0    
17,45,Illinois,"White, 55 to 64 years",971    ,622    ,64.1    ,600    ,61.8    ,23    ,3.6    
17,46,Illinois,"White, 65 years and over","1,293    ",192    ,14.9    ,186    ,14.4    ,6    ,2.9    
17,48,Illinois,"Black or African American, 20 to 24 years",144    ,87    ,60.3    ,69    ,47.9    ,18    ,20.6    
17,49,Illinois,"Black or African American, 25 to 34 years",260    ,211    ,81.5    ,188    ,72.5    ,23    ,11.0    
17,50,Illinois,"Black or African American, 35 to 44 years",260    ,208    ,80.1    ,188    ,72.4    ,20    ,9.6    
17,51,Illinois,"Black or African American, 45 to 54 years",245    ,170    ,69.2    ,153    ,62.4    ,17    ,9.9    
17,52,Illinois,"Black or African American, 55 to 64 years",158    ,102    ,64.5    ,98    ,61.7    ,4    ,4.3    
17,56,Illinois,"Asian, 25 to 34 years",124    ,94    ,75.7    ,91    ,73.5    ,3    ,2.9    
17,57,Illinois,"Asian, 35 to 44 years",99    ,80    ,80.7    ,78    ,78.9    ,2    ,2.1    
17,58,Illinois,"Asian, 45 to 54 years",73    ,59    ,81.1    ,57    ,78.4    ,2    ,3.3    
17,62,Illinois,"Hispanic or Latino ethnicity, 20 to 24 years",114    ,88    ,76.5    ,80    ,70.1    ,7    ,8.4    
17,63,Illinois,"Hispanic or Latino ethnicity, 25 to 34 years",302    ,240    ,79.5    ,222    ,73.6    ,18    ,7.4    
17,64,Illinois,"Hispanic or Latino ethnicity, 35 to 44 years",215    ,169    ,78.5    ,162    ,75.2    ,7    ,4.2    
17,65,Illinois,"Hispanic or Latino ethnicity, 45 to 54 years",155    ,123    ,79.1    ,114    ,73.5    ,9    ,7.1    
17,66,Illinois,"Hispanic or Latino ethnicity, 55 to 64 years",74    ,42    ,57.1    ,39    ,53.1    ,3    ,7.0    
18,01,Indiana,Total,"4,760    ","3,214    ",67.5    ,"3,032    ",63.7    ,182    ,5.7    
18,02,Indiana,Men,"2,310    ","1,728    ",74.8    ,"1,634    ",70.7    ,94    ,5.5    
18,03,Indiana,Women,"2,450    ","1,487    ",60.7    ,"1,399    ",57.1    ,88    ,5.9    
18,04,Indiana,White,"4,305    ","2,914    ",67.7    ,"2,765    ",64.2    ,149    ,5.1    
18,05,Indiana,"White, men","2,097    ","1,584    ",75.5    ,"1,501    ",71.6    ,83    ,5.2    
18,06,Indiana,"White, women","2,208    ","1,330    ",60.2    ,"1,264    ",57.2    ,66    ,5.0    
18,07,Indiana,Black or African American,368    ,240    ,65.2    ,209    ,56.7    ,31    ,13.1    
18,08,Indiana,"Black or African American, men",174    ,115    ,66.0    ,104    ,59.8    ,11    ,9.3    
18,09,Indiana,"Black or African American, women",195    ,126    ,64.5    ,105    ,53.9    ,21    ,16.5    
18,13,Indiana,Hispanic or Latino ethnicity,171    ,132    ,77.2    ,126    ,73.9    ,6    ,4.3    
18,14,Indiana,"Hispanic or Latino ethnicity, men",96    ,84    ,88.3    ,81    ,84.3    ,4    ,4.5    
18,15,Indiana,"Hispanic or Latino ethnicity, women",75    ,47    ,63.1    ,46    ,60.7    ,2    ,3.9    
18,16,Indiana,"Married men, spouse present","1,352    ","1,067    ",78.9    ,"1,033    ",76.4    ,35    ,3.2    
18,17,Indiana,"Married women, spouse present","1,293    ",825    ,63.8    ,799    ,61.8    ,26    ,3.1    
18,18,Indiana,Women who maintain families,302    ,208    ,68.9    ,184    ,61.0    ,24    ,11.5    
18,19,Indiana,"Total, 16 to 19 years",362    ,163    ,45.0    ,133    ,36.8    ,30    ,18.3    
18,20,Indiana,"Total, 20 to 24 years",398    ,306    ,77.0    ,270    ,67.9    ,36    ,11.9    
18,21,Indiana,"Total, 25 to 34 years",846    ,712    ,84.2    ,678    ,80.2    ,34    ,4.8    
18,22,Indiana,"Total, 35 to 44 years",896    ,762    ,85.1    ,728    ,81.3    ,34    ,4.5    
18,23,Indiana,"Total, 45 to 54 years",946    ,774    ,81.7    ,742    ,78.4    ,32    ,4.1    
18,24,Indiana,"Total, 55 to 64 years",625    ,393    ,62.9    ,380    ,60.7    ,14    ,3.5    
18,25,Indiana,"Total, 65 years and over",687    ,104    ,15.1    ,101    ,14.8    ,2    ,2.1    
18,26,Indiana,"Men, 16 to 19 years",185    ,82    ,44.6    ,68    ,37.0    ,14    ,17.1    
18,27,Indiana,"Men, 20 to 24 years",191    ,153    ,80.2    ,135    ,70.5    ,19    ,12.2    
18,28,Indiana,"Men, 25 to 34 years",431    ,406    ,94.0    ,389    ,90.3    ,16    ,4.0    
18,29,Indiana,"Men, 35 to 44 years",447    ,420    ,93.9    ,400    ,89.5    ,20    ,4.7    
18,30,Indiana,"Men, 45 to 54 years",467    ,408    ,87.4    ,392    ,84.0    ,16    ,4.0    
18,31,Indiana,"Men, 55 to 64 years",309    ,203    ,65.6    ,195    ,63.0    ,8    ,4.1    
18,32,Indiana,"Men, 65 years and over",280    ,56    ,19.9    ,54    ,19.5    ,1    ,2.0    
18,33,Indiana,"Women, 16 to 19 years",177    ,80    ,45.4    ,65    ,36.6    ,16    ,19.4    
18,34,Indiana,"Women, 20 to 24 years",207    ,153    ,74.1    ,135    ,65.5    ,18    ,11.6    
18,35,Indiana,"Women, 25 to 34 years",414    ,307    ,74.0    ,288    ,69.6    ,18    ,5.9    
18,36,Indiana,"Women, 35 to 44 years",449    ,343    ,76.3    ,328    ,73.1    ,15    ,4.3    
18,37,Indiana,"Women, 45 to 54 years",479    ,365    ,76.2    ,350    ,72.9    ,16    ,4.3    
18,38,Indiana,"Women, 55 to 64 years",316    ,191    ,60.3    ,185    ,58.6    ,5    ,2.8    
18,39,Indiana,"Women, 65 years and over",407    ,48    ,11.8    ,47    ,11.5    ,1    ,2.2    
18,40,Indiana,"White, 16 to 19 years",333    ,153    ,46.0    ,128    ,38.3    ,26    ,16.7    
18,41,Indiana,"White, 20 to 24 years",336    ,265    ,78.8    ,239    ,71.3    ,25    ,9.5    
18,42,Indiana,"White, 25 to 34 years",754    ,638    ,84.7    ,610    ,81.0    ,28    ,4.4    
18,43,Indiana,"White, 35 to 44 years",801    ,682    ,85.2    ,655    ,81.8    ,27    ,4.0    
18,44,Indiana,"White, 45 to 54 years",855    ,706    ,82.5    ,677    ,79.1    ,29    ,4.2    
18,45,Indiana,"White, 55 to 64 years",577    ,374    ,64.8    ,362    ,62.7    ,12    ,3.3    
18,46,Indiana,"White, 65 years and over",649    ,96    ,14.8    ,94    ,14.5    ,2    ,1.8    
18,49,Indiana,"Black or African American, 25 to 34 years",74    ,60    ,81.2    ,54    ,73.9    ,5    ,9.0    
18,50,Indiana,"Black or African American, 35 to 44 years",82    ,69    ,84.9    ,62    ,76.0    ,7    ,10.5    
18,51,Indiana,"Black or African American, 45 to 54 years",68    ,48    ,70.9    ,46    ,67.6    ,2    ,4.6    
18,63,Indiana,"Hispanic or Latino ethnicity, 25 to 34 years",54    ,44    ,81.6    ,43    ,78.6    ,2    ,3.7    
19,01,Iowa,Total,"2,329    ","1,667    ",71.6    ,"1,592    ",68.4    ,75    ,4.5    
19,02,Iowa,Men,"1,136    ",870    ,76.6    ,829    ,73.0    ,41    ,4.7    
19,03,Iowa,Women,"1,192    ",797    ,66.9    ,763    ,64.0    ,34    ,4.3    
19,04,Iowa,White,"2,222    ","1,594    ",71.7    ,"1,529    ",68.8    ,65    ,4.1    
19,05,Iowa,"White, men","1,086    ",832    ,76.7    ,797    ,73.4    ,36    ,4.3    
19,06,Iowa,"White, women","1,136    ",762    ,67.0    ,732    ,64.4    ,29    ,3.9    
19,07,Iowa,Black or African American,42    ,29    ,68.0    ,23    ,54.3    ,6    ,20.1    
19,13,Iowa,Hispanic or Latino ethnicity,86    ,66    ,76.9    ,61    ,70.8    ,5    ,7.9    
19,14,Iowa,"Hispanic or Latino ethnicity, men",47    ,42    ,89.8    ,39    ,83.0    ,3    ,7.5    
19,16,Iowa,"Married men, spouse present",665    ,524    ,78.9    ,512    ,77.1    ,12    ,2.3    
19,17,Iowa,"Married women, spouse present",662    ,467    ,70.6    ,457    ,69.0    ,10    ,2.2    
19,18,Iowa,Women who maintain families,118    ,90    ,76.7    ,82    ,69.8    ,8    ,9.0    
19,19,Iowa,"Total, 16 to 19 years",171    ,105    ,61.8    ,91    ,53.2    ,15    ,13.8    
19,20,Iowa,"Total, 20 to 24 years",221    ,178    ,80.6    ,167    ,75.5    ,11    ,6.3    
19,21,Iowa,"Total, 25 to 34 years",372    ,325    ,87.5    ,310    ,83.3    ,16    ,4.8    
