StateCode	GroupCode	State	Group	NonInstitutionalPopulation	LaborForceNumber	PercentOfPopulation	EmploymentNumber	EmploymentPercentOfPopulation	UnemploymentNumber	UnemploymentRate
11	31	District of Columbia	"Men, 55 to 64 years"	21	15	69.9	14	66.9	1	4.3
11	32	District of Columbia	"Men, 65 years and over"	29	6	21.3	6	20.8	-3	2.6
11	34	District of Columbia	"Women, 20 to 24 years"	26	19	70.4	17	62.9	2	10.6
11	35	District of Columbia	"Women, 25 to 34 years"	47	40	85.5	37	79.1	3	7.5
11	36	District of Columbia	"Women, 35 to 44 years"	41	33	81.1	31	76.1	2	6.2
11	37	District of Columbia	"Women, 45 to 54 years"	36	30	81.7	28	78.3	1	4.2
11	38	District of Columbia	"Women, 55 to 64 years"	24	15	61.2	14	58.7	1	4.1
11	39	District of Columbia	"Women, 65 years and over"	41	5	12.8	5	12.5	-3	1.7
11	41	District of Columbia	"White, 20 to 24 years"	23	18	76	17	73.4	1	3.4
11	42	District of Columbia	"White, 25 to 34 years"	43	39	89.3	38	86.9	1	2.7
11	43	District of Columbia	"White, 35 to 44 years"	24	22	90.6	21	87.9	1	3
11	44	District of Columbia	"White, 45 to 54 years"	25	22	88.2	22	87.8	-3	0.5
11	45	District of Columbia	"White, 55 to 64 years"	16	12	78.7	12	76.2	-3	3.2
11	46	District of Columbia	"White, 65 years and over"	18	5	25.4	4	24.9	-3	2.2
11	47	District of Columbia	"Black, 16 to 19 years"	16	6	35.4	4	22.1	2	37.7
11	48	District of Columbia	"Black, 20 to 24 years"	24	16	66.7	13	54.8	3	17.8
11	49	District of Columbia	"Black, 25 to 34 years"	43	37	86.8	33	77.7	4	10.4
11	50	District of Columbia	"Black, 35 to 44 years"	53	43	81.3	40	75.6	3	7
11	51	District of Columbia	"Black, 45 to 54 years"	39	32	80.5	30	75.9	2	5.7
11	52	District of Columbia	"Black, 55 to 64 years"	29	17	57.5	16	54.7	1	5
11	53	District of Columbia	"Black, 65 years and over"	50	7	13.1	6	12.8	-3	2.3
11	63	District of Columbia	"Hispanic origin, 25 to 34 years"	8	7	88.2	7	87.1	-3	1.2
11	64	District of Columbia	"Hispanic origin, 35 to 44 years"	5	5	87.1	4	82.2	-3	5.5
12	1	Florida	Total	"11,792"	"7,366"	62.5	"7,082"	60.1	284	3.9
12	2	Florida	Men	"5,605"	"3,942"	70.3	"3,804"	67.9	138	3.5
12	3	Florida	Women	"6,187"	"3,425"	55.4	"3,279"	53	146	4.3
12	4	Florida	White	"9,979"	"6,111"	61.2	"5,919"	59.3	192	3.1
12	5	Florida	"White, men"	"4,792"	"3,348"	69.9	"3,251"	67.8	97	2.9
12	6	Florida	"White, women"	"5,187"	"2,763"	53.3	"2,668"	51.4	95	3.5
12	7	Florida	Black	"1,550"	"1,076"	69.4	990	63.9	86	8
12	8	Florida	"Black, men"	689	498	72.3	459	66.6	39	7.8
12	9	Florida	"Black, women"	861	578	67.1	531	61.7	47	8.1
12	13	Florida	Hispanic origin	"2,030"	"1,344"	66.2	"1,274"	62.8	70	5.2
12	14	Florida	"Hispanic origin, men"	"1,006"	784	77.9	747	74.3	37	4.7
12	15	Florida	"Hispanic origin, women"	"1,024"	560	54.6	527	51.5	33	5.8
12	19	Florida	"Total, 16 to 19 years"	821	425	51.8	370	45.1	55	13
12	20	Florida	"Total, 20 to 24 years"	916	733	80	682	74.4	51	6.9
12	21	Florida	"Total, 25 to 34 years"	"2,004"	"1,712"	85.5	"1,656"	82.7	56	3.3
12	22	Florida	"Total, 35 to 44 years"	"2,348"	"1,998"	85.1	"1,943"	82.8	55	2.7
12	23	Florida	"Total, 45 to 54 years"	"1,855"	"1,492"	80.4	"1,458"	78.6	34	2.3
12	24	Florida	"Total, 55 to 64 years"	"1,357"	748	55.1	725	53.4	24	3.2
12	25	Florida	"Total, 65 years and over"	"2,492"	258	10.4	249	10	9	3.6
12	26	Florida	"Men, 16 to 19 years"	418	227	54.2	197	47.1	30	13.1
12	27	Florida	"Men, 20 to 24 years"	435	363	83.5	340	78.2	23	6.3
12	28	Florida	"Men, 25 to 34 years"	988	914	92.5	886	89.7	27	3
12	29	Florida	"Men, 35 to 44 years"	"1,163"	"1,088"	93.6	"1,064"	91.5	24	2.2
12	30	Florida	"Men, 45 to 54 years"	899	779	86.7	762	84.8	17	2.1
12	31	Florida	"Men, 55 to 64 years"	630	407	64.6	395	62.7	12	2.9
12	32	Florida	"Men, 65 years and over"	"1,072"	164	15.3	159	14.8	5	3.1
12	33	Florida	"Women, 16 to 19 years"	402	199	49.4	173	43	26	13
12	34	Florida	"Women, 20 to 24 years"	482	370	76.8	342	71	28	7.5
12	35	Florida	"Women, 25 to 34 years"	"1,016"	798	78.6	770	75.8	29	3.6
12	36	Florida	"Women, 35 to 44 years"	"1,184"	909	76.8	879	74.2	31	3.4
12	37	Florida	"Women, 45 to 54 years"	956	713	74.5	696	72.7	17	2.4
12	38	Florida	"Women, 55 to 64 years"	727	341	46.9	329	45.3	12	3.5
12	39	Florida	"Women, 65 years and over"	"1,419"	95	6.7	91	6.4	4	4.4
12	40	Florida	"White, 16 to 19 years"	631	350	55.5	315	49.9	35	10
12	41	Florida	"White, 20 to 24 years"	713	581	81.4	550	77.2	30	5.2
12	42	Florida	"White, 25 to 34 years"	"1,578"	"1,353"	85.7	"1,320"	83.7	33	2.4
12	43	Florida	"White, 35 to 44 years"	"1,943"	"1,653"	85	"1,614"	83	39	2.4
12	44	Florida	"White, 45 to 54 years"	"1,580"	"1,275"	80.7	"1,248"	79	28	2.2
12	45	Florida	"White, 55 to 64 years"	"1,202"	663	55.2	644	53.5	20	3
12	46	Florida	"White, 65 years and over"	"2,330"	236	10.1	228	9.8	7	3.1
12	47	Florida	"Black, 16 to 19 years"	165	64	38.7	45	27.1	19	30
12	48	Florida	"Black, 20 to 24 years"	176	132	75.3	113	64.3	19	14.7
12	49	Florida	"Black, 25 to 34 years"	361	309	85.7	288	79.7	22	7
12	50	Florida	"Black, 35 to 44 years"	341	292	85.5	277	81.1	15	5.2
12	51	Florida	"Black, 45 to 54 years"	238	186	78.1	180	75.7	6	3.1
12	52	Florida	"Black, 55 to 64 years"	131	75	57.4	71	54.5	4	5
12	61	Florida	"Hispanic origin, 16 to 19 years"	167	79	47.1	68	40.8	11	13.6
12	62	Florida	"Hispanic origin, 20 to 24 years"	201	161	80	148	73.6	13	8
12	63	Florida	"Hispanic origin, 25 to 34 years"	427	353	82.7	338	79.1	15	4.3
12	64	Florida	"Hispanic origin, 35 to 44 years"	440	367	83.4	353	80.3	14	3.7
12	65	Florida	"Hispanic origin, 45 to 54 years"	268	213	79.5	203	75.7	10	4.8
12	66	Florida	"Hispanic origin, 55 to 64 years"	229	127	55.4	122	53.2	5	4
13	1	Georgia	Total	"5,873"	"4,088"	69.6	"3,925"	66.8	163	4
13	2	Georgia	Men	"2,775"	"2,132"	76.8	"2,062"	74.3	70	3.3
13	3	Georgia	Women	"3,098"	"1,956"	63.1	"1,863"	60.1	93	4.7
13	4	Georgia	White	"3,945"	"2,732"	69.2	"2,670"	67.7	61	2.2
13	5	Georgia	"White, men"	"1,949"	"1,517"	77.8	"1,486"	76.3	31	2
13	6	Georgia	"White, women"	"1,997"	"1,215"	60.9	"1,185"	59.3	31	2.5
13	7	Georgia	Black	"1,824"	"1,277"	70	"1,177"	64.5	100	7.8
13	8	Georgia	"Black, men"	780	578	74.1	539	69.1	39	6.7
13	9	Georgia	"Black, women"	"1,044"	699	67	638	61.1	61	8.8
13	13	Georgia	Hispanic origin	175	133	75.8	127	72.8	5	4
13	14	Georgia	"Hispanic origin, men"	92	84	91.9	82	89	3	3.1
13	19	Georgia	"Total, 16 to 19 years"	472	223	47.2	186	39.5	36	16.3
13	20	Georgia	"Total, 20 to 24 years"	490	389	79.4	356	72.7	33	8.5
13	21	Georgia	"Total, 25 to 34 years"	"1,171"	"1,026"	87.6	987	84.3	39	3.8
13	22	Georgia	"Total, 35 to 44 years"	"1,330"	"1,133"	85.2	"1,112"	83.6	21	1.9
13	23	Georgia	"Total, 45 to 54 years"	"1,082"	873	80.7	848	78.4	25	2.8
13	24	Georgia	"Total, 55 to 64 years"	606	341	56.3	335	55.3	6	1.7
13	25	Georgia	"Total, 65 years and over"	723	103	14.3	100	13.9	3	2.9
13	26	Georgia	"Men, 16 to 19 years"	237	123	51.7	103	43.3	20	16.2
13	27	Georgia	"Men, 20 to 24 years"	238	200	83.9	187	78.4	13	6.6
13	28	Georgia	"Men, 25 to 34 years"	561	538	95.9	522	93.2	15	2.9
13	29	Georgia	"Men, 35 to 44 years"	634	584	92.2	578	91.1	7	1.1
13	30	Georgia	"Men, 45 to 54 years"	515	441	85.8	432	84	9	2.1
13	31	Georgia	"Men, 55 to 64 years"	292	196	67.2	193	66	4	1.8
13	33	Georgia	"Women, 16 to 19 years"	235	100	42.7	84	35.7	16	16.4
13	34	Georgia	"Women, 20 to 24 years"	251	189	75.2	169	67.2	20	10.5
13	35	Georgia	"Women, 25 to 34 years"	610	488	80	465	76.2	23	4.8
13	36	Georgia	"Women, 35 to 44 years"	696	549	78.8	534	76.7	14	2.6
13	37	Georgia	"Women, 45 to 54 years"	568	432	76.1	416	73.3	15	3.6
13	38	Georgia	"Women, 55 to 64 years"	314	145	46.1	143	45.5	2	1.5
13	40	Georgia	"White, 16 to 19 years"	274	138	50.4	125	45.5	14	9.8
13	41	Georgia	"White, 20 to 24 years"	286	233	81.5	224	78.2	10	4.1
13	42	Georgia	"White, 25 to 34 years"	746	650	87.1	639	85.6	11	1.7
13	43	Georgia	"White, 35 to 44 years"	891	754	84.6	747	83.8	6	0.9
13	44	Georgia	"White, 45 to 54 years"	762	628	82.4	613	80.5	15	2.4
13	45	Georgia	"White, 55 to 64 years"	437	246	56.2	242	55.3	4	1.6
13	46	Georgia	"White, 65 years and over"	549	83	15.2	81	14.8	2	2.6
13	48	Georgia	"Black, 20 to 24 years"	197	151	76.8	127	64.8	24	15.6
13	49	Georgia	"Black, 25 to 34 years"	400	356	88.9	329	82.1	27	7.6
13	50	Georgia	"Black, 35 to 44 years"	410	354	86.4	340	82.8	15	4.1
13	51	Georgia	"Black, 45 to 54 years"	305	233	76.4	223	73.2	10	4.2
13	52	Georgia	"Black, 55 to 64 years"	155	84	54.2	82	53	2	2.2
15	1	Hawaii	Total	888	595	67	561	63.2	33	5.6
15	2	Hawaii	Men	419	297	70.7	276	65.9	20	6.8
15	3	Hawaii	Women	469	298	63.6	285	60.8	13	4.4
15	4	Hawaii	White	209	145	69.2	138	66	7	4.7
15	5	Hawaii	"White, men"	110	82	74.6	78	70.9	4	5
15	6	Hawaii	"White, women"	99	62	63.2	60	60.5	3	4.3
15	13	Hawaii	Hispanic origin	28	20	71.7	19	69.3	1	3.3
15	19	Hawaii	"Total, 16 to 19 years"	68	29	42.9	23	33.6	6	21.6
15	20	Hawaii	"Total, 20 to 24 years"	75	54	72.3	49	65.9	5	8.8
15	21	Hawaii	"Total, 25 to 34 years"	156	131	84	124	79.4	7	5.4
15	22	Hawaii	"Total, 35 to 44 years"	170	145	85.3	137	80.9	8	5.2
15	23	Hawaii	"Total, 45 to 54 years"	173	155	89.3	150	86.4	5	3.2
15	24	Hawaii	"Total, 55 to 64 years"	88	58	66.1	56	63.9	2	3.4
15	25	Hawaii	"Total, 65 years and over"	158	23	14.5	22	14.1	1	3.1
15	26	Hawaii	"Men, 16 to 19 years"	34	14	41.5	10	29.2	4	29.7
15	27	Hawaii	"Men, 20 to 24 years"	36	28	75.6	25	67.4	3	10.9
15	28	Hawaii	"Men, 25 to 34 years"	70	63	89.8	60	84.6	4	5.8
15	29	Hawaii	"Men, 35 to 44 years"	83	75	90.2	71	84.7	5	6
15	30	Hawaii	"Men, 45 to 54 years"	85	75	88.8	72	84.7	4	4.7
15	31	Hawaii	"Men, 55 to 64 years"	40	29	70.9	28	68.5	1	3.3
15	33	Hawaii	"Women, 16 to 19 years"	34	15	44.3	13	38.1	2	13.9
15	34	Hawaii	"Women, 20 to 24 years"	38	26	69	25	64.5	2	6.6
15	35	Hawaii	"Women, 25 to 34 years"	85	68	79.2	64	75.1	3	5.1
15	36	Hawaii	"Women, 35 to 44 years"	87	70	80.7	67	77.2	3	4.3
15	37	Hawaii	"Women, 45 to 54 years"	88	79	89.7	78	88.1	1	1.8
15	38	Hawaii	"Women, 55 to 64 years"	48	30	62	29	59.9	1	3.4
15	42	Hawaii	"White, 25 to 34 years"	37	31	82.9	30	79.1	1	4.5
15	43	Hawaii	"White, 35 to 44 years"	46	39	83.6	37	79.2	2	5.3
15	44	Hawaii	"White, 45 to 54 years"	46	41	89.6	40	86.7	1	3.3
16	1	Idaho	Total	940	655	69.7	621	66.1	34	5.2
16	2	Idaho	Men	468	363	77.5	344	73.4	19	5.3
16	3	Idaho	Women	472	292	62	278	58.9	15	5
16	4	Idaho	White	918	639	69.6	606	66	33	5.1
16	5	Idaho	"White, men"	457	353	77.3	334	73.1	19	5.4
16	6	Idaho	"White, women"	460	285	61.9	271	59	14	4.8
16	13	Idaho	Hispanic origin	85	59	69	53	62.1	6	10
16	14	Idaho	"Hispanic origin, men"	44	36	80.8	32	72.3	4	10.5
16	15	Idaho	"Hispanic origin, women"	41	23	56.1	21	50.9	2	9.3
16	19	Idaho	"Total, 16 to 19 years"	88	54	60.9	45	50.8	9	16.5
16	20	Idaho	"Total, 20 to 24 years"	94	78	82.8	71	75.5	7	8.8
16	21	Idaho	"Total, 25 to 34 years"	167	139	83.5	134	80.5	5	3.5
16	22	Idaho	"Total, 35 to 44 years"	187	165	88.1	160	85.3	5	3.2
16	23	Idaho	"Total, 45 to 54 years"	164	143	86.9	138	84.3	4	3
16	24	Idaho	"Total, 55 to 64 years"	103	60	58.5	57	55.9	3	4.4
16	25	Idaho	"Total, 65 years and over"	137	17	12.4	16	11.5	1	6.6
16	26	Idaho	"Men, 16 to 19 years"	43	26	60.7	22	50.3	5	17.2
16	27	Idaho	"Men, 20 to 24 years"	48	42	87.5	38	78.9	4	9.8
16	28	Idaho	"Men, 25 to 34 years"	86	81	94	78	90.9	3	3.4
16	29	Idaho	"Men, 35 to 44 years"	93	89	95.6	86	92.5	3	3.3
16	30	Idaho	"Men, 45 to 54 years"	85	79	93.2	77	90.1	3	3.3
16	31	Idaho	"Men, 55 to 64 years"	51	35	68.3	33	64.8	2	5.2
16	33	Idaho	"Women, 16 to 19 years"	45	27	61	23	51.3	4	15.9
16	34	Idaho	"Women, 20 to 24 years"	45	35	77.9	33	71.9	3	7.6
16	35	Idaho	"Women, 25 to 34 years"	81	59	72.3	57	69.6	2	3.7
16	36	Idaho	"Women, 35 to 44 years"	94	76	80.6	73	78.2	2	3
16	37	Idaho	"Women, 45 to 54 years"	79	63	80.1	61	78	2	2.7
16	38	Idaho	"Women, 55 to 64 years"	52	26	49	25	47.4	1	3.3
16	40	Idaho	"White, 16 to 19 years"	85	52	60.5	43	50.8	8	16.1
16	41	Idaho	"White, 20 to 24 years"	91	76	83.1	69	76	6	8.6
16	42	Idaho	"White, 25 to 34 years"	160	134	83.6	129	80.6	5	3.7
16	43	Idaho	"White, 35 to 44 years"	185	162	88	157	85.2	5	3.2
16	44	Idaho	"White, 45 to 54 years"	160	139	86.7	135	84.1	4	3
16	45	Idaho	"White, 55 to 64 years"	101	59	58.4	57	55.8	3	4.4
16	46	Idaho	"White, 65 years and over"	135	17	12.5	16	11.7	1	6.6
16	63	Idaho	"Hispanic origin, 25 to 34 years"	22	16	73.4	15	69.6	1	5.1
16	64	Idaho	"Hispanic origin, 35 to 44 years"	18	17	90.7	16	88	-3	2.9
17	1	Illinois	Total	"9,165"	"6,385"	69.7	"6,112"	66.7	274	4.3
17	2	Illinois	Men	"4,397"	"3,380"	76.9	"3,237"	73.6	143	4.2
17	3	Illinois	Women	"4,768"	"3,005"	63	"2,875"	60.3	130	4.3
17	4	Illinois	White	"7,576"	"5,325"	70.3	"5,144"	67.9	181	3.4
17	5	Illinois	"White, men"	"3,686"	"2,875"	78	"2,778"	75.4	98	3.4
17	6	Illinois	"White, women"	"3,890"	"2,450"	63	"2,367"	60.8	83	3.4
17	7	Illinois	Black	"1,268"	835	65.8	749	59	86	10.3
17	8	Illinois	"Black, men"	553	378	68.3	337	60.9	41	10.9
17	9	Illinois	"Black, women"	715	457	63.9	412	57.6	45	9.8
17	13	Illinois	Hispanic origin	809	601	74.3	568	70.3	33	5.5
17	14	Illinois	"Hispanic origin, men"	423	365	86.3	346	81.7	20	5.3
17	15	Illinois	"Hispanic origin, women"	385	236	61.2	222	57.7	14	5.7
17	19	Illinois	"Total, 16 to 19 years"	714	417	58.4	363	50.8	54	12.9
17	20	Illinois	"Total, 20 to 24 years"	809	644	79.6	593	73.3	51	7.9
17	21	Illinois	"Total, 25 to 34 years"	"1,757"	"1,532"	87.2	"1,473"	83.8	59	3.9
17	22	Illinois	"Total, 35 to 44 years"	"2,017"	"1,725"	85.5	"1,671"	82.8	54	3.1
17	23	Illinois	"Total, 45 to 54 years"	"1,505"	"1,292"	85.9	"1,256"	83.4	37	2.8
17	24	Illinois	"Total, 55 to 64 years"	983	609	62	594	60.5	15	2.5
17	25	Illinois	"Total, 65 years and over"	"1,380"	166	12	162	11.7	5	2.7
17	26	Illinois	"Men, 16 to 19 years"	371	218	58.8	189	51	29	13.2
17	27	Illinois	"Men, 20 to 24 years"	393	330	84.2	305	77.6	26	7.8
17	28	Illinois	"Men, 25 to 34 years"	864	817	94.5	786	90.9	31	3.8
17	29	Illinois	"Men, 35 to 44 years"	985	918	93.2	894	90.7	25	2.7
17	30	Illinois	"Men, 45 to 54 years"	738	669	90.7	649	87.9	21	3.1
17	31	Illinois	"Men, 55 to 64 years"	477	337	70.7	328	68.7	9	2.8
17	32	Illinois	"Men, 65 years and over"	569	90	15.9	88	15.4	2	2.7
17	33	Illinois	"Women, 16 to 19 years"	343	199	58	174	50.7	25	12.6
17	34	Illinois	"Women, 20 to 24 years"	416	313	75.3	289	69.3	25	7.9
17	35	Illinois	"Women, 25 to 34 years"	893	715	80.2	687	77	28	3.9
17	36	Illinois	"Women, 35 to 44 years"	"1,032"	806	78.1	777	75.3	29	3.6
17	37	Illinois	"Women, 45 to 54 years"	767	623	81.2	607	79.2	16	2.5
17	38	Illinois	"Women, 55 to 64 years"	506	272	53.8	267	52.7	6	2.1
17	39	Illinois	"Women, 65 years and over"	811	76	9.4	74	9.1	2	2.8
17	40	Illinois	"White, 16 to 19 years"	576	358	62.3	323	56	36	10
17	41	Illinois	"White, 20 to 24 years"	639	527	82.5	495	77.4	33	6.2
17	42	Illinois	"White, 25 to 34 years"	"1,399"	"1,237"	88.4	"1,201"	85.8	37	3
17	43	Illinois	"White, 35 to 44 years"	"1,639"	"1,421"	86.7	"1,388"	84.7	33	2.3
17	44	Illinois	"White, 45 to 54 years"	"1,248"	"1,096"	87.9	"1,071"	85.8	26	2.3
17	45	Illinois	"White, 55 to 64 years"	836	536	64.1	522	62.5	13	2.5
17	46	Illinois	"White, 65 years and over"	"1,239"	149	12.1	146	11.8	4	2.4
17	48	Illinois	"Black, 20 to 24 years"	126	88	70.4	72	57.3	16	18.6
17	49	Illinois	"Black, 25 to 34 years"	273	233	85.4	212	77.6	21	9.1
17	50	Illinois	"Black, 35 to 44 years"	313	246	78.5	227	72.6	18	7.5
17	51	Illinois	"Black, 45 to 54 years"	202	150	74	140	69	10	6.8
17	52	Illinois	"Black, 55 to 64 years"	117	59	50.2	57	48.7	2	3
17	62	Illinois	"Hispanic origin, 20 to 24 years"	116	92	79.2	85	72.8	7	8
17	63	Illinois	"Hispanic origin, 25 to 34 years"	242	195	80.3	186	76.9	8	4.2
17	64	Illinois	"Hispanic origin, 35 to 44 years"	197	166	84	160	80.8	6	3.8
17	65	Illinois	"Hispanic origin, 45 to 54 years"	83	70	84.3	68	82.8	1	1.8
18	1	Indiana	Total	"4,507"	"3,078"	68.3	"2,985"	66.2	93	3
18	2	Indiana	Men	"2,170"	"1,650"	76	"1,603"	73.9	47	2.8
18	3	Indiana	Women	"2,337"	"1,428"	61.1	"1,382"	59.1	46	3.2
18	4	Indiana	White	"4,124"	"2,834"	68.7	"2,755"	66.8	79	2.8
18	5	Indiana	"White, men"	"1,999"	"1,539"	77	"1,500"	75	38	2.5
18	6	Indiana	"White, women"	"2,124"	"1,296"	61	"1,254"	59.1	41	3.2
18	7	Indiana	Black	320	205	64	194	60.5	11	5.5
18	9	Indiana	"Black, women"	188	120	64	116	61.7	4	3.6
18	19	Indiana	"Total, 16 to 19 years"	335	197	58.7	172	51.4	24	12.4
18	20	Indiana	"Total, 20 to 24 years"	347	269	77.5	255	73.6	14	5
18	21	Indiana	"Total, 25 to 34 years"	779	668	85.7	650	83.5	17	2.6
18	22	Indiana	"Total, 35 to 44 years"	974	850	87.2	832	85.4	18	2.1
18	23	Indiana	"Total, 45 to 54 years"	796	667	83.8	655	82.4	11	1.7
18	24	Indiana	"Total, 55 to 64 years"	532	318	59.7	311	58.4	7	2.1
18	25	Indiana	"Total, 65 years and over"	745	111	14.9	109	14.6	2	1.8
18	27	Indiana	"Men, 20 to 24 years"	169	141	83	133	78.3	8	5.7
18	28	Indiana	"Men, 25 to 34 years"	387	364	94.2	357	92.3	7	2
18	29	Indiana	"Men, 35 to 44 years"	488	467	95.7	456	93.5	11	2.3
18	30	Indiana	"Men, 45 to 54 years"	389	353	90.8	347	89.2	6	1.7
18	31	Indiana	"Men, 55 to 64 years"	246	165	67.2	163	66.2	2	1.4
18	33	Indiana	"Women, 16 to 19 years"	164	103	62.8	90	55.1	13	12.3
18	34	Indiana	"Women, 20 to 24 years"	177	128	72.2	123	69.1	5	4.3
18	35	Indiana	"Women, 25 to 34 years"	392	303	77.4	293	74.8	10	3.3
18	36	Indiana	"Women, 35 to 44 years"	487	383	78.7	376	77.2	7	1.9
18	37	Indiana	"Women, 45 to 54 years"	407	313	77	308	75.8	5	1.6
18	38	Indiana	"Women, 55 to 64 years"	287	153	53.3	148	51.8	4	2.9
18	40	Indiana	"White, 16 to 19 years"	294	182	61.8	162	54.9	20	11.2
18	41	Indiana	"White, 20 to 24 years"	313	246	78.7	233	74.5	13	5.3
18	42	Indiana	"White, 25 to 34 years"	706	607	85.9	592	83.8	15	2.5
18	43	Indiana	"White, 35 to 44 years"	886	772	87.2	758	85.5	14	1.9
18	44	Indiana	"White, 45 to 54 years"	739	625	84.6	616	83.4	9	1.5
18	45	Indiana	"White, 55 to 64 years"	478	291	60.9	285	59.7	5	1.8
18	46	Indiana	"White, 65 years and over"	707	111	15.7	109	15.4	2	1.8
19	1	Iowa	Total	"2,189"	"1,574"	71.9	"1,534"	70.1	40	2.5
19	2	Iowa	Men	"1,080"	841	77.8	817	75.6	24	2.8
19	3	Iowa	Women	"1,109"	733	66.1	717	64.7	16	2.2
19	4	Iowa	White	"2,110"	"1,518"	71.9	"1,483"	70.3	35	2.3
19	5	Iowa	"White, men"	"1,039"	809	77.9	788	75.8	22	2.7
19	6	Iowa	"White, women"	"1,071"	709	66.2	695	64.9	13	1.9
19	19	Iowa	"Total, 16 to 19 years"	167	116	69.5	108	64.6	8	7
19	20	Iowa	"Total, 20 to 24 years"	191	158	82.9	151	79.2	7	4.5
19	21	Iowa	"Total, 25 to 34 years"	381	339	88.9	331	87	7	2.2
19	22	Iowa	"Total, 35 to 44 years"	437	395	90.4	386	88.3	9	2.3
19	23	Iowa	"Total, 45 to 54 years"	366	332	90.7	326	89.2	5	1.6
19	24	Iowa	"Total, 55 to 64 years"	242	167	69.1	165	68.3	2	1.2
19	25	Iowa	"Total, 65 years and over"	406	67	16.6	66	16.3	1	1.5
19	26	Iowa	"Men, 16 to 19 years"	92	65	71.3	61	66.5	4	6.7
19	27	Iowa	"Men, 20 to 24 years"	94	82	87.6	78	82.9	4	5.4
19	28	Iowa	"Men, 25 to 34 years"	182	173	94.8	169	92.8	4	2.1
19	29	Iowa	"Men, 35 to 44 years"	229	217	94.7	211	92.1	6	2.7
19	30	Iowa	"Men, 45 to 54 years"	179	168	93.5	164	91.7	3	1.9
19	31	Iowa	"Men, 55 to 64 years"	127	96	75.6	94	74.2	2	1.8
19	34	Iowa	"Women, 20 to 24 years"	97	76	78.3	73	75.6	3	3.5
19	35	Iowa	"Women, 25 to 34 years"	199	166	83.6	162	81.7	4	2.3
19	36	Iowa	"Women, 35 to 44 years"	208	178	85.7	175	84.2	3	1.8
19	37	Iowa	"Women, 45 to 54 years"	186	164	88	162	86.8	2	1.4
19	38	Iowa	"Women, 55 to 64 years"	115	71	61.9	71	61.7	-3	0.4
19	40	Iowa	"White, 16 to 19 years"	156	109	70	102	65.4	7	6.6
19	41	Iowa	"White, 20 to 24 years"	181	153	84.2	146	80.4	7	4.6
19	42	Iowa	"White, 25 to 34 years"	361	323	89.5	317	87.6	7	2
19	43	Iowa	"White, 35 to 44 years"	418	381	91.1	373	89.4	7	1.9
19	44	Iowa	"White, 45 to 54 years"	354	321	90.8	317	89.7	4	1.2
19	45	Iowa	"White, 55 to 64 years"	240	166	68.9	164	68.1	2	1.2
19	46	Iowa	"White, 65 years and over"	400	65	16.4	64	16.1	1	1.6
20	1	Kansas	Total	"1,988"	"1,434"	72.1	"1,392"	70	43	3
20	2	Kansas	Men	965	756	78.3	732	75.9	24	3.2
20	3	Kansas	Women	"1,023"	678	66.3	659	64.5	19	2.8
20	4	Kansas	White	"1,801"	"1,298"	72.1	"1,264"	70.2	34	2.6
20	5	Kansas	"White, men"	880	688	78.1	669	76	19	2.8
20	6	Kansas	"White, women"	921	610	66.2	596	64.7	15	2.4
20	7	Kansas	Black	122	90	73.5	83	68.1	7	7.3
20	13	Kansas	Hispanic origin	68	51	75.6	50	73.4	1	2.9
20	19	Kansas	"Total, 16 to 19 years"	173	108	62.6	99	57.2	9	8.6
20	20	Kansas	"Total, 20 to 24 years"	186	156	83.8	146	78.7	9	6
20	21	Kansas	"Total, 25 to 34 years"	338	300	88.7	293	86.7	7	2.3
20	22	Kansas	"Total, 35 to 44 years"	431	378	87.6	371	85.9	8	2
20	23	Kansas	"Total, 45 to 54 years"	338	295	87.2	289	85.4	6	2.1
20	24	Kansas	"Total, 55 to 64 years"	184	127	69.2	126	68.3	2	1.3
20	25	Kansas	"Total, 65 years and over"	338	70	20.8	68	20.2	2	2.7
20	26	Kansas	"Men, 16 to 19 years"	84	54	64.6	48	57.3	6	11.3
20	27	Kansas	"Men, 20 to 24 years"	100	85	85.8	79	79.5	6	7.4
20	28	Kansas	"Men, 25 to 34 years"	172	162	94.2	159	92.4	3	1.9
20	29	Kansas	"Men, 35 to 44 years"	206	194	94.2	190	92.3	4	1.9
20	30	Kansas	"Men, 45 to 54 years"	170	156	91.9	153	90	3	2
20	31	Kansas	"Men, 55 to 64 years"	91	68	74	67	73.3	1	1
20	33	Kansas	"Women, 16 to 19 years"	90	54	60.8	51	57.2	3	5.9
20	34	Kansas	"Women, 20 to 24 years"	86	70	81.4	67	77.9	3	4.3
20	35	Kansas	"Women, 25 to 34 years"	166	138	83.1	134	80.8	4	2.7
20	36	Kansas	"Women, 35 to 44 years"	225	184	81.7	180	80	4	2.1
20	37	Kansas	"Women, 45 to 54 years"	168	139	82.4	136	80.7	3	2.1
20	38	Kansas	"Women, 55 to 64 years"	92	59	64.4	59	63.3	1	1.6
20	40	Kansas	"White, 16 to 19 years"	150	98	65.2	91	60.5	7	7.3
20	41	Kansas	"White, 20 to 24 years"	170	145	84.8	137	80.3	8	5.4
20	42	Kansas	"White, 25 to 34 years"	281	250	88.8	246	87.5	4	1.5
20	43	Kansas	"White, 35 to 44 years"	387	344	88.8	338	87.2	6	1.8
20	44	Kansas	"White, 45 to 54 years"	315	277	88	271	86.2	6	2.1
