StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
16,22,Idaho,"Total, 35 to 44 years",190    ,167    ,87.7    ,158    ,82.9    ,9    ,5.4    
16,23,Idaho,"Total, 45 to 54 years",176    ,150    ,85.1    ,143    ,81.4    ,6    ,4.3    
16,24,Idaho,"Total, 55 to 64 years",117    ,74    ,63.3    ,72    ,61.4    ,2    ,3.1    
16,25,Idaho,"Total, 65 years and over",147    ,18    ,12.6    ,18    ,12.1    ,1    ,3.8    
16,26,Idaho,"Men, 16 to 19 years",38    ,23    ,60.5    ,20    ,51.9    ,3    ,14.2    
16,27,Idaho,"Men, 20 to 24 years",48    ,40    ,84.1    ,37    ,76.8    ,4    ,8.7    
16,28,Idaho,"Men, 25 to 34 years",91    ,85    ,93.0    ,80    ,87.7    ,5    ,5.7    
16,29,Idaho,"Men, 35 to 44 years",95    ,91    ,96.0    ,86    ,90.3    ,5    ,6.0    
16,30,Idaho,"Men, 45 to 54 years",86    ,79    ,92.2    ,76    ,88.1    ,3    ,4.4    
16,31,Idaho,"Men, 55 to 64 years",56    ,38    ,67.6    ,36    ,64.8    ,2    ,4.1    
16,33,Idaho,"Women, 16 to 19 years",46    ,25    ,54.5    ,21    ,46.1    ,4    ,15.4    
16,34,Idaho,"Women, 20 to 24 years",52    ,41    ,79.3    ,38    ,74.2    ,3    ,6.4    
16,35,Idaho,"Women, 25 to 34 years",85    ,61    ,72.3    ,58    ,68.6    ,3    ,5.1    
16,36,Idaho,"Women, 35 to 44 years",95    ,76    ,79.4    ,72    ,75.6    ,4    ,4.8    
16,37,Idaho,"Women, 45 to 54 years",90    ,70    ,78.2    ,67    ,74.9    ,3    ,4.3    
16,38,Idaho,"Women, 55 to 64 years",60    ,36    ,59.3    ,35    ,58.2    ,1    ,2.0    
16,40,Idaho,"White, 16 to 19 years",82    ,47    ,57.1    ,40    ,48.7    ,7    ,14.8    
16,41,Idaho,"White, 20 to 24 years",97    ,79    ,81.9    ,73    ,75.6    ,6    ,7.6    
16,42,Idaho,"White, 25 to 34 years",171    ,142    ,83.1    ,134    ,78.8    ,7    ,5.2    
16,43,Idaho,"White, 35 to 44 years",184    ,162    ,88.0    ,153    ,83.4    ,9    ,5.3    
16,44,Idaho,"White, 45 to 54 years",169    ,144    ,85.2    ,138    ,81.4    ,6    ,4.4    
16,45,Idaho,"White, 55 to 64 years",114    ,73    ,63.6    ,71    ,61.6    ,2    ,3.1    
16,46,Idaho,"White, 65 years and over",144    ,18    ,12.6    ,17    ,12.1    ,1    ,3.9    
16,63,Idaho,"Hispanic origin, 25 to 34 years",23    ,18    ,75.5    ,17    ,71.2    ,1    ,5.7    
16,64,Idaho,"Hispanic origin, 35 to 44 years",16    ,14    ,87.8    ,13    ,81.8    ,1    ,6.8    
17,01,Illinois,Total,"9,524    ","6,378    ",67.0    ,"5,963    ",62.6    ,415    ,6.5    
17,02,Illinois,Men,"4,539    ","3,377    ",74.4    ,"3,157    ",69.5    ,220    ,6.5    
17,03,Illinois,Women,"4,985    ","3,001    ",60.2    ,"2,806    ",56.3    ,194    ,6.5    
17,04,Illinois,White,"7,774    ","5,283    ",68.0    ,"4,990    ",64.2    ,293    ,5.6    
17,05,Illinois,"White, men","3,782    ","2,868    ",75.8    ,"2,703    ",71.5    ,166    ,5.8    
17,06,Illinois,"White, women","3,992    ","2,415    ",60.5    ,"2,287    ",57.3    ,128    ,5.3    
17,07,Illinois,Black,"1,362    ",839    ,61.6    ,736    ,54.1    ,103    ,12.2    
17,08,Illinois,"Black, men",567    ,357    ,63.0    ,311    ,54.8    ,47    ,13.0    
17,09,Illinois,"Black, women",795    ,482    ,60.6    ,426    ,53.6    ,56    ,11.6    
17,13,Illinois,Hispanic origin,990    ,733    ,74.1    ,672    ,67.9    ,61    ,8.4    
17,14,Illinois,"Hispanic origin, men",515    ,433    ,84.0    ,396    ,76.9    ,37    ,8.5    
17,15,Illinois,"Hispanic origin, women",474    ,300    ,63.3    ,275    ,58.1    ,25    ,8.2    
17,19,Illinois,"Total, 16 to 19 years",678    ,314    ,46.4    ,257    ,37.9    ,57    ,18.3    
17,20,Illinois,"Total, 20 to 24 years",872    ,643    ,73.7    ,571    ,65.5    ,72    ,11.2    
17,21,Illinois,"Total, 25 to 34 years","1,688    ","1,435    ",85.0    ,"1,345    ",79.7    ,90    ,6.3    
17,22,Illinois,"Total, 35 to 44 years","1,950    ","1,628    ",83.5    ,"1,539    ",78.9    ,89    ,5.5    
17,23,Illinois,"Total, 45 to 54 years","1,755    ","1,455    ",82.9    ,"1,390    ",79.2    ,65    ,4.5    
17,24,Illinois,"Total, 55 to 64 years","1,088    ",715    ,65.7    ,681    ,62.6    ,35    ,4.8    
17,25,Illinois,"Total, 65 years and over","1,493    ",187    ,12.5    ,181    ,12.1    ,7    ,3.6    
17,26,Illinois,"Men, 16 to 19 years",328    ,149    ,45.4    ,124    ,37.8    ,25    ,16.8    
17,27,Illinois,"Men, 20 to 24 years",425    ,334    ,78.5    ,299    ,70.3    ,35    ,10.4    
17,28,Illinois,"Men, 25 to 34 years",827    ,771    ,93.2    ,719    ,86.8    ,52    ,6.8    
17,29,Illinois,"Men, 35 to 44 years",945    ,875    ,92.6    ,826    ,87.5    ,49    ,5.6    
17,30,Illinois,"Men, 45 to 54 years",858    ,759    ,88.5    ,727    ,84.8    ,32    ,4.2    
17,31,Illinois,"Men, 55 to 64 years",533    ,388    ,72.8    ,366    ,68.6    ,22    ,5.8    
17,32,Illinois,"Men, 65 years and over",623    ,101    ,16.2    ,96    ,15.4    ,5    ,4.7    
17,33,Illinois,"Women, 16 to 19 years",349    ,165    ,47.3    ,133    ,38.0    ,32    ,19.6    
17,34,Illinois,"Women, 20 to 24 years",448    ,310    ,69.2    ,272    ,60.8    ,37    ,12.1    
17,35,Illinois,"Women, 25 to 34 years",860    ,664    ,77.2    ,627    ,72.9    ,37    ,5.6    
17,36,Illinois,"Women, 35 to 44 years","1,006    ",753    ,74.8    ,712    ,70.8    ,40    ,5.4    
17,37,Illinois,"Women, 45 to 54 years",897    ,695    ,77.5    ,663    ,73.9    ,33    ,4.7    
17,38,Illinois,"Women, 55 to 64 years",555    ,327    ,59.0    ,315    ,56.8    ,12    ,3.7    
17,39,Illinois,"Women, 65 years and over",870    ,87    ,9.9    ,85    ,9.7    ,2    ,2.4    
17,40,Illinois,"White, 16 to 19 years",518    ,261    ,50.5    ,223    ,43.0    ,38    ,14.7    
17,41,Illinois,"White, 20 to 24 years",700    ,542    ,77.4    ,493    ,70.5    ,49    ,9.0    
17,42,Illinois,"White, 25 to 34 years","1,323    ","1,144    ",86.5    ,"1,081    ",81.7    ,63    ,5.5    
17,43,Illinois,"White, 35 to 44 years","1,571    ","1,326    ",84.4    ,"1,265    ",80.5    ,61    ,4.6    
17,44,Illinois,"White, 45 to 54 years","1,464    ","1,234    ",84.3    ,"1,188    ",81.1    ,46    ,3.8    
17,45,Illinois,"White, 55 to 64 years",907    ,613    ,67.6    ,584    ,64.4    ,29    ,4.7    
17,46,Illinois,"White, 65 years and over","1,290    ",162    ,12.6    ,156    ,12.1    ,6    ,3.5    
17,47,Illinois,"Black, 16 to 19 years",138    ,47    ,34.1    ,29    ,21.0    ,18    ,38.3    
17,48,Illinois,"Black, 20 to 24 years",133    ,79    ,59.5    ,59    ,44.1    ,20    ,25.8    
17,49,Illinois,"Black, 25 to 34 years",263    ,215    ,81.8    ,192    ,73.0    ,23    ,10.8    
17,50,Illinois,"Black, 35 to 44 years",288    ,228    ,79.1    ,204    ,70.9    ,24    ,10.4    
17,51,Illinois,"Black, 45 to 54 years",240    ,176    ,73.7    ,165    ,68.8    ,12    ,6.6    
17,52,Illinois,"Black, 55 to 64 years",143    ,76    ,53.1    ,71    ,49.9    ,5    ,6.1    
17,61,Illinois,"Hispanic origin, 16 to 19 years",93    ,42    ,45.6    ,32    ,34.4    ,10    ,24.7    
17,62,Illinois,"Hispanic origin, 20 to 24 years",156    ,116    ,74.0    ,101    ,64.7    ,15    ,12.6    
17,63,Illinois,"Hispanic origin, 25 to 34 years",275    ,236    ,85.6    ,221    ,80.2    ,15    ,6.2    
17,64,Illinois,"Hispanic origin, 35 to 44 years",224    ,187    ,83.5    ,178    ,79.3    ,10    ,5.1    
17,65,Illinois,"Hispanic origin, 45 to 54 years",131    ,101    ,76.9    ,93    ,71.0    ,8    ,7.7    
17,66,Illinois,"Hispanic origin, 55 to 64 years",62    ,41    ,65.5    ,38    ,60.6    ,3    ,7.5    
18,01,Indiana,Total,"4,656    ","3,175    ",68.2    ,"3,012    ",64.7    ,163    ,5.1    
18,02,Indiana,Men,"2,227    ","1,684    ",75.6    ,"1,592    ",71.5    ,93    ,5.5    
18,03,Indiana,Women,"2,429    ","1,491    ",61.4    ,"1,420    ",58.5    ,70    ,4.7    
18,04,Indiana,White,"4,285    ","2,945    ",68.7    ,"2,804    ",65.4    ,141    ,4.8    
18,05,Indiana,"White, men","2,069    ","1,577    ",76.2    ,"1,497    ",72.4    ,80    ,5.1    
18,06,Indiana,"White, women","2,217    ","1,368    ",61.7    ,"1,307    ",59.0    ,61    ,4.5    
18,07,Indiana,Black,316    ,192    ,60.8    ,172    ,54.6    ,20    ,10.2    
18,08,Indiana,"Black, men",128    ,85    ,66.4    ,75    ,58.2    ,11    ,12.4    
18,09,Indiana,"Black, women",187    ,107    ,56.9    ,98    ,52.1    ,9    ,8.5    
18,13,Indiana,Hispanic origin,113    ,90    ,79.3    ,83    ,73.8    ,6    ,6.9    
18,14,Indiana,"Hispanic origin, men",65    ,58    ,89.7    ,55    ,84.2    ,4    ,6.1    
18,19,Indiana,"Total, 16 to 19 years",337    ,164    ,48.6    ,139    ,41.3    ,25    ,15.1    
18,20,Indiana,"Total, 20 to 24 years",384    ,315    ,82.0    ,288    ,74.9    ,27    ,8.6    
18,21,Indiana,"Total, 25 to 34 years",708    ,599    ,84.5    ,564    ,79.7    ,34    ,5.7    
18,22,Indiana,"Total, 35 to 44 years",967    ,839    ,86.8    ,804    ,83.1    ,35    ,4.2    
18,23,Indiana,"Total, 45 to 54 years",907    ,777    ,85.7    ,747    ,82.4    ,30    ,3.8    
18,24,Indiana,"Total, 55 to 64 years",585    ,371    ,63.5    ,362    ,61.9    ,9    ,2.5    
18,25,Indiana,"Total, 65 years and over",767    ,110    ,14.3    ,107    ,13.9    ,3    ,2.7    
18,26,Indiana,"Men, 16 to 19 years",176    ,87    ,49.3    ,71    ,40.0    ,16    ,18.9    
18,27,Indiana,"Men, 20 to 24 years",193    ,163    ,84.6    ,148    ,77.0    ,15    ,9.0    
18,28,Indiana,"Men, 25 to 34 years",348    ,325    ,93.3    ,305    ,87.6    ,20    ,6.1    
18,29,Indiana,"Men, 35 to 44 years",469    ,440    ,93.7    ,420    ,89.5    ,19    ,4.4    
18,30,Indiana,"Men, 45 to 54 years",453    ,413    ,91.1    ,398    ,87.9    ,15    ,3.5    
18,31,Indiana,"Men, 55 to 64 years",280    ,196    ,70.2    ,190    ,68.1    ,6    ,3.0    
18,32,Indiana,"Men, 65 years and over",308    ,61    ,19.7    ,59    ,19.1    ,2    ,3.0    
18,33,Indiana,"Women, 16 to 19 years",161    ,77    ,47.8    ,69    ,42.6    ,8    ,10.7    
18,34,Indiana,"Women, 20 to 24 years",192    ,152    ,79.4    ,140    ,72.9    ,12    ,8.2    
18,35,Indiana,"Women, 25 to 34 years",360    ,274    ,76.0    ,259    ,72.0    ,15    ,5.3    
18,36,Indiana,"Women, 35 to 44 years",498    ,399    ,80.2    ,384    ,77.1    ,15    ,3.9    
18,37,Indiana,"Women, 45 to 54 years",453    ,364    ,80.3    ,349    ,76.9    ,15    ,4.1    
18,38,Indiana,"Women, 55 to 64 years",305    ,175    ,57.3    ,172    ,56.3    ,3    ,1.9    
18,39,Indiana,"Women, 65 years and over",459    ,49    ,10.7    ,48    ,10.5    ,1    ,2.3    
18,40,Indiana,"White, 16 to 19 years",305    ,157    ,51.3    ,134    ,43.9    ,22    ,14.3    
18,41,Indiana,"White, 20 to 24 years",350    ,286    ,81.8    ,264    ,75.4    ,22    ,7.8    
18,42,Indiana,"White, 25 to 34 years",645    ,544    ,84.3    ,514    ,79.8    ,29    ,5.4    
18,43,Indiana,"White, 35 to 44 years",887    ,773    ,87.1    ,741    ,83.5    ,32    ,4.1    
18,44,Indiana,"White, 45 to 54 years",850    ,731    ,86.0    ,706    ,83.0    ,25    ,3.5    
18,45,Indiana,"White, 55 to 64 years",543    ,352    ,64.7    ,343    ,63.2    ,8    ,2.3    
18,46,Indiana,"White, 65 years and over",705    ,104    ,14.7    ,102    ,14.5    ,2    ,1.6    
18,49,Indiana,"Black, 25 to 34 years",50    ,45    ,89.0    ,42    ,83.0    ,3    ,6.8    
18,50,Indiana,"Black, 35 to 44 years",66    ,54    ,81.5    ,51    ,76.5    ,3    ,6.1    
19,01,Iowa,Total,"2,277    ","1,667    ",73.2    ,"1,601    ",70.3    ,67    ,4.0    
19,02,Iowa,Men,"1,097    ",876    ,79.8    ,839    ,76.5    ,37    ,4.2    
19,03,Iowa,Women,"1,180    ",792    ,67.1    ,762    ,64.6    ,30    ,3.8    
19,04,Iowa,White,"2,179    ","1,599    ",73.4    ,"1,538    ",70.6    ,61    ,3.8    
19,05,Iowa,"White, men","1,045    ",836    ,80.0    ,802    ,76.7    ,34    ,4.1    
19,06,Iowa,"White, women","1,133    ",763    ,67.3    ,736    ,64.9    ,27    ,3.5    
19,13,Iowa,Hispanic origin,86    ,62    ,72.6    ,57    ,66.6    ,5    ,8.3    
19,14,Iowa,"Hispanic origin, men",47    ,38    ,82.8    ,35    ,76.0    ,3    ,8.1    
19,19,Iowa,"Total, 16 to 19 years",177    ,117    ,66.4    ,103    ,58.3    ,14    ,12.2    
19,20,Iowa,"Total, 20 to 24 years",206    ,173    ,84.0    ,160    ,77.7    ,13    ,7.5    
19,21,Iowa,"Total, 25 to 34 years",386    ,340    ,88.0    ,325    ,84.1    ,15    ,4.4    
19,22,Iowa,"Total, 35 to 44 years",445    ,402    ,90.3    ,388    ,87.3    ,13    ,3.3    
19,23,Iowa,"Total, 45 to 54 years",433    ,389    ,89.7    ,382    ,88.1    ,7    ,1.8    
19,24,Iowa,"Total, 55 to 64 years",254    ,183    ,72.0    ,180    ,70.8    ,3    ,1.6    
19,25,Iowa,"Total, 65 years and over",376    ,64    ,17.0    ,63    ,16.7    ,1    ,1.8    
19,26,Iowa,"Men, 16 to 19 years",83    ,53    ,64.1    ,45    ,54.8    ,8    ,14.5    
19,27,Iowa,"Men, 20 to 24 years",109    ,94    ,86.2    ,86    ,78.8    ,8    ,8.6    
19,28,Iowa,"Men, 25 to 34 years",198    ,185    ,93.3    ,177    ,89.4    ,8    ,4.2    
19,29,Iowa,"Men, 35 to 44 years",218    ,206    ,94.8    ,200    ,91.9    ,6    ,3.0    
19,30,Iowa,"Men, 45 to 54 years",221    ,207    ,93.6    ,202    ,91.4    ,5    ,2.3    
19,31,Iowa,"Men, 55 to 64 years",122    ,97    ,79.4    ,95    ,77.9    ,2    ,1.9    
19,32,Iowa,"Men, 65 years and over",147    ,34    ,23.3    ,34    ,22.9    ,1    ,1.8    
19,33,Iowa,"Women, 16 to 19 years",94    ,64    ,68.4    ,58    ,61.4    ,7    ,10.3    
19,34,Iowa,"Women, 20 to 24 years",97    ,79    ,81.5    ,74    ,76.6    ,5    ,6.1    
19,35,Iowa,"Women, 25 to 34 years",188    ,155    ,82.4    ,147    ,78.5    ,7    ,4.7    
19,36,Iowa,"Women, 35 to 44 years",227    ,196    ,86.1    ,188    ,82.9    ,7    ,3.7    
19,37,Iowa,"Women, 45 to 54 years",212    ,182    ,85.7    ,180    ,84.8    ,2    ,1.2    
19,38,Iowa,"Women, 55 to 64 years",132    ,86    ,65.1    ,85    ,64.2    ,1    ,1.3    
19,40,Iowa,"White, 16 to 19 years",168    ,113    ,67.3    ,100    ,59.4    ,13    ,11.8    
19,41,Iowa,"White, 20 to 24 years",193    ,164    ,85.1    ,153    ,79.0    ,12    ,7.2    
19,42,Iowa,"White, 25 to 34 years",354    ,315    ,88.9    ,302    ,85.3    ,13    ,4.0    
19,43,Iowa,"White, 35 to 44 years",420    ,383    ,91.2    ,371    ,88.2    ,13    ,3.3    
19,44,Iowa,"White, 45 to 54 years",424    ,381    ,89.7    ,374    ,88.1    ,7    ,1.8    
19,45,Iowa,"White, 55 to 64 years",250    ,180    ,72.1    ,177    ,70.9    ,3    ,1.6    
19,46,Iowa,"White, 65 years and over",369    ,63    ,17.0    ,62    ,16.7    ,1    ,1.7    
20,01,Kansas,Total,"2,041    ","1,414    ",69.3    ,"1,342    ",65.8    ,72    ,5.1    
20,02,Kansas,Men,971    ,742    ,76.4    ,699    ,72.0    ,43    ,5.8    
20,03,Kansas,Women,"1,070    ",672    ,62.9    ,643    ,60.1    ,30    ,4.4    
20,04,Kansas,White,"1,859    ","1,290    ",69.4    ,"1,229    ",66.1    ,61    ,4.7    
20,05,Kansas,"White, men",884    ,677    ,76.6    ,641    ,72.5    ,36    ,5.4    
20,06,Kansas,"White, women",975    ,613    ,62.9    ,588    ,60.3    ,25    ,4.0    
20,07,Kansas,Black,116    ,80    ,68.4    ,71    ,61.4    ,8    ,10.2    
20,08,Kansas,"Black, men",58    ,42    ,72.6    ,37    ,63.8    ,5    ,12.1    
20,09,Kansas,"Black, women",58    ,37    ,64.2    ,34    ,59.0    ,3    ,8.2    
20,13,Kansas,Hispanic origin,122    ,89    ,72.3    ,82    ,66.6    ,7    ,7.9    
20,14,Kansas,"Hispanic origin, men",66    ,56    ,84.6    ,52    ,79.0    ,4    ,6.6    
20,15,Kansas,"Hispanic origin, women",57    ,33    ,58.0    ,30    ,52.2    ,3    ,10.0    
20,19,Kansas,"Total, 16 to 19 years",173    ,101    ,58.3    ,87    ,50.0    ,14    ,14.2    
20,20,Kansas,"Total, 20 to 24 years",193    ,160    ,82.5    ,146    ,75.6    ,13    ,8.3    
20,21,Kansas,"Total, 25 to 34 years",321    ,274    ,85.2    ,258    ,80.2    ,16    ,5.8    
20,22,Kansas,"Total, 35 to 44 years",386    ,330    ,85.6    ,320    ,83.0    ,10    ,3.0    
20,23,Kansas,"Total, 45 to 54 years",365    ,318    ,87.0    ,306    ,83.7    ,12    ,3.7    
20,24,Kansas,"Total, 55 to 64 years",253    ,170    ,67.4    ,165    ,65.4    ,5    ,2.9    
20,25,Kansas,"Total, 65 years and over",349    ,62    ,17.8    ,60    ,17.2    ,2    ,3.5    
20,26,Kansas,"Men, 16 to 19 years",82    ,48    ,58.1    ,40    ,48.2    ,8    ,17.0    
20,27,Kansas,"Men, 20 to 24 years",96    ,82    ,85.6    ,75    ,78.3    ,7    ,8.5    
20,28,Kansas,"Men, 25 to 34 years",160    ,149    ,92.7    ,139    ,86.9    ,9    ,6.3    
20,29,Kansas,"Men, 35 to 44 years",191    ,180    ,94.6    ,174    ,91.1    ,7    ,3.6    
20,30,Kansas,"Men, 45 to 54 years",180    ,165    ,91.8    ,158    ,87.7    ,7    ,4.5    
20,31,Kansas,"Men, 55 to 64 years",117    ,84    ,71.6    ,81    ,69.1    ,3    ,3.5    
20,32,Kansas,"Men, 65 years and over",144    ,34    ,23.5    ,33    ,22.5    ,1    ,3.9    
20,33,Kansas,"Women, 16 to 19 years",91    ,53    ,58.5    ,47    ,51.6    ,6    ,11.7    
20,34,Kansas,"Women, 20 to 24 years",97    ,77    ,79.4    ,71    ,73.0    ,6    ,8.0    
20,35,Kansas,"Women, 25 to 34 years",161    ,125    ,77.7    ,118    ,73.6    ,7    ,5.3    
20,36,Kansas,"Women, 35 to 44 years",195    ,150    ,76.8    ,147    ,75.2    ,3    ,2.2    
20,37,Kansas,"Women, 45 to 54 years",186    ,153    ,82.3    ,148    ,79.9    ,4    ,2.9    
20,38,Kansas,"Women, 55 to 64 years",135    ,86    ,63.7    ,84    ,62.2    ,2    ,2.3    
20,39,Kansas,"Women, 65 years and over",205    ,28    ,13.7    ,27    ,13.3    ,1    ,2.9    
20,40,Kansas,"White, 16 to 19 years",153    ,91    ,59.2    ,78    ,51.2    ,12    ,13.6    
20,41,Kansas,"White, 20 to 24 years",175    ,145    ,82.8    ,134    ,76.6    ,11    ,7.4    
20,42,Kansas,"White, 25 to 34 years",280    ,242    ,86.3    ,228    ,81.4    ,14    ,5.7    
20,43,Kansas,"White, 35 to 44 years",350    ,301    ,86.1    ,293    ,83.9    ,8    ,2.6    
20,44,Kansas,"White, 45 to 54 years",331    ,291    ,88.0    ,282    ,85.2    ,9    ,3.2    
20,45,Kansas,"White, 55 to 64 years",240    ,162    ,67.4    ,157    ,65.4    ,5    ,2.9    
20,46,Kansas,"White, 65 years and over",330    ,59    ,17.8    ,57    ,17.1    ,2    ,3.7    
20,63,Kansas,"Hispanic origin, 25 to 34 years",40    ,32    ,79.5    ,29    ,71.9    ,3    ,9.5    
21,01,Kentucky,Total,"3,184    ","1,966    ",61.8    ,"1,857    ",58.3    ,110    ,5.6    
21,02,Kentucky,Men,"1,502    ","1,031    ",68.6    ,967    ,64.4    ,63    ,6.1    
21,03,Kentucky,Women,"1,682    ",936    ,55.6    ,889    ,52.9    ,47    ,5.0    
21,04,Kentucky,White,"2,926    ","1,791    ",61.2    ,"1,692    ",57.8    ,99    ,5.5    
21,05,Kentucky,"White, men","1,384    ",942    ,68.0    ,884    ,63.8    ,58    ,6.1    
21,06,Kentucky,"White, women","1,542    ",849    ,55.1    ,808    ,52.4    ,41    ,4.9    
21,07,Kentucky,Black,225    ,154    ,68.3    ,144    ,63.7    ,10    ,6.8    
21,08,Kentucky,"Black, men",106    ,78    ,73.3    ,73    ,68.4    ,5    ,6.7    
21,09,Kentucky,"Black, women",119    ,76    ,64.0    ,71    ,59.5    ,5    ,6.9    
21,13,Kentucky,Hispanic origin,45    ,32    ,71.7    ,31    ,68.6    ,1    ,4.3    
21,19,Kentucky,"Total, 16 to 19 years",222    ,109    ,49.1    ,89    ,40.0    ,20    ,18.6    
21,20,Kentucky,"Total, 20 to 24 years",277    ,204    ,73.9    ,181    ,65.4    ,24    ,11.6    
21,21,Kentucky,"Total, 25 to 34 years",532    ,433    ,81.5    ,409    ,76.8    ,25    ,5.7    
21,22,Kentucky,"Total, 35 to 44 years",588    ,474    ,80.6    ,457    ,77.7    ,17    ,3.6    
21,23,Kentucky,"Total, 45 to 54 years",609    ,469    ,77.0    ,454    ,74.6    ,15    ,3.1    
21,24,Kentucky,"Total, 55 to 64 years",404    ,213    ,52.7    ,205    ,50.9    ,7    ,3.4    
21,25,Kentucky,"Total, 65 years and over",553    ,64    ,11.6    ,62    ,11.2    ,2    ,3.6    
21,26,Kentucky,"Men, 16 to 19 years",115    ,58    ,50.2    ,47    ,40.7    ,11    ,19.0    
21,27,Kentucky,"Men, 20 to 24 years",130    ,102    ,78.7    ,88    ,67.8    ,14    ,13.8    
21,28,Kentucky,"Men, 25 to 34 years",255    ,234    ,91.9    ,223    ,87.4    ,12    ,5.0    
21,29,Kentucky,"Men, 35 to 44 years",279    ,243    ,86.9    ,233    ,83.3    ,10    ,4.1    
21,30,Kentucky,"Men, 45 to 54 years",287    ,235    ,82.1    ,225    ,78.5    ,10    ,4.4    
21,31,Kentucky,"Men, 55 to 64 years",204    ,121    ,59.6    ,117    ,57.4    ,5    ,3.7    
21,32,Kentucky,"Men, 65 years and over",234    ,37    ,16.0    ,35    ,15.2    ,2    ,4.9    
21,33,Kentucky,"Women, 16 to 19 years",107    ,51    ,47.9    ,42    ,39.3    ,9    ,18.1    
21,34,Kentucky,"Women, 20 to 24 years",147    ,102    ,69.7    ,93    ,63.2    ,10    ,9.3    
21,35,Kentucky,"Women, 25 to 34 years",277    ,199    ,71.8    ,186    ,67.1    ,13    ,6.5    
21,36,Kentucky,"Women, 35 to 44 years",309    ,231    ,74.9    ,224    ,72.6    ,7    ,3.0    
21,37,Kentucky,"Women, 45 to 54 years",322    ,233    ,72.4    ,229    ,71.0    ,4    ,1.9    
21,38,Kentucky,"Women, 55 to 64 years",200    ,91    ,45.6    ,89    ,44.2    ,3    ,3.1    
21,40,Kentucky,"White, 16 to 19 years",196    ,100    ,51.0    ,83    ,42.3    ,17    ,17.1    
21,41,Kentucky,"White, 20 to 24 years",256    ,192    ,74.9    ,171    ,66.7    ,21    ,10.9    
21,42,Kentucky,"White, 25 to 34 years",476    ,386    ,81.2    ,363    ,76.3    ,23    ,6.0    
21,43,Kentucky,"White, 35 to 44 years",530    ,427    ,80.6    ,411    ,77.6    ,16    ,3.7    
21,44,Kentucky,"White, 45 to 54 years",561    ,427    ,76.1    ,414    ,73.8    ,13    ,3.1    
21,45,Kentucky,"White, 55 to 64 years",375    ,196    ,52.1    ,189    ,50.3    ,7    ,3.4    
21,46,Kentucky,"White, 65 years and over",532    ,63    ,11.8    ,61    ,11.5    ,2    ,3.2    
21,49,Kentucky,"Black, 25 to 34 years",47    ,40    ,85.7    ,39    ,83.1    ,1    ,3.1    
21,50,Kentucky,"Black, 35 to 44 years",47    ,38    ,82.1    ,37    ,79.6    ,1    ,3.1    
21,51,Kentucky,"Black, 45 to 54 years",44    ,39    ,89.0    ,38    ,85.8    ,1    ,3.6    
22,01,Louisiana,Total,"3,336    ","2,006    ",60.1    ,"1,883    ",56.4    ,123    ,6.1    
22,02,Louisiana,Men,"1,567    ","1,085    ",69.2    ,"1,012    ",64.6    ,73    ,6.7    
22,03,Louisiana,Women,"1,769    ",921    ,52.1    ,871    ,49.2    ,51    ,5.5    
22,04,Louisiana,White,"2,318    ","1,394    ",60.2    ,"1,340    ",57.8    ,54    ,3.9    
22,05,Louisiana,"White, men","1,132    ",793    ,70.1    ,761    ,67.2    ,33    ,4.1    
22,06,Louisiana,"White, women","1,185    ",601    ,50.7    ,579    ,48.9    ,22    ,3.6    
22,07,Louisiana,Black,966    ,578    ,59.8    ,511    ,52.9    ,67    ,11.6    
22,08,Louisiana,"Black, men",415    ,274    ,66.1    ,235    ,56.7    ,39    ,14.3    
22,09,Louisiana,"Black, women",551    ,304    ,55.1    ,275    ,50.0    ,28    ,9.3    
22,13,Louisiana,Hispanic origin,112    ,75    ,66.8    ,73    ,65.3    ,2    ,2.1    
22,14,Louisiana,"Hispanic origin, men",54    ,43    ,80.1    ,42    ,78.0    ,1    ,2.6    
22,19,Louisiana,"Total, 16 to 19 years",266    ,106    ,39.8    ,83    ,31.3    ,22    ,21.2    
22,20,Louisiana,"Total, 20 to 24 years",318    ,227    ,71.3    ,199    ,62.7    ,27    ,12.0    
22,21,Louisiana,"Total, 25 to 34 years",518    ,410    ,79.1    ,384    ,74.1    ,26    ,6.3    
22,22,Louisiana,"Total, 35 to 44 years",610    ,489    ,80.1    ,472    ,77.5    ,16    ,3.3    
22,23,Louisiana,"Total, 45 to 54 years",625    ,469    ,75.0    ,450    ,72.0    ,19    ,4.1    
22,24,Louisiana,"Total, 55 to 64 years",445    ,233    ,52.4    ,223    ,50.0    ,11    ,4.7    
22,25,Louisiana,"Total, 65 years and over",555    ,73    ,13.1    ,71    ,12.8    ,2    ,2.1    
22,26,Louisiana,"Men, 16 to 19 years",132    ,58    ,43.6    ,45    ,33.9    ,13    ,22.3    
22,27,Louisiana,"Men, 20 to 24 years",160    ,125    ,78.1    ,107    ,67.2    ,17    ,13.9    
22,28,Louisiana,"Men, 25 to 34 years",248    ,228    ,91.9    ,215    ,86.7    ,13    ,5.7    
22,29,Louisiana,"Men, 35 to 44 years",285    ,253    ,88.7    ,244    ,85.7    ,9    ,3.4    
22,30,Louisiana,"Men, 45 to 54 years",294    ,251    ,85.2    ,238    ,81.0    ,13    ,5.0    
