StateCode,GroupCode,State,Group,NonInstitutionalPopulation,LaborForceNumber,PercentOfPopulation,EmploymentNumber,EmploymentPercentOfPopulation,UnemploymentNumber,UnemploymentRate
13,23,Georgia,"Asian, 25 to 54 years",223    ,167    ,74.9    ,162    ,72.6    ,5    ,3.1    
13,25,Georgia,Hispanic or Latino ethnicity,712    ,508    ,71.3    ,488    ,68.5    ,20    ,4.0    
13,26,Georgia,"Hispanic or Latino ethnicity, 16 to 24 years",160    ,87    ,54.6    ,81    ,50.7    ,6    ,7.1    
13,27,Georgia,"Hispanic or Latino ethnicity, 25 to 54 years",478    ,379    ,79.4    ,367    ,76.9    ,12    ,3.2    
15,01,Hawaii,Total,"1,093    ",686    ,62.7    ,665    ,60.8    ,21    ,3.0    
15,02,Hawaii,"Total, 16 to 24 years",152    ,83    ,54.3    ,77    ,50.5    ,6    ,7.0    
15,03,Hawaii,"Total, 25 to 54 years",527    ,429    ,81.5    ,418    ,79.4    ,11    ,2.6    
15,04,Hawaii,"Total, 55 years and over",415    ,174    ,42.0    ,170    ,41.0    ,4    ,2.3    
15,05,Hawaii,Men,535    ,362    ,67.6    ,351    ,65.6    ,11    ,2.9    
15,06,Hawaii,"Men, 16 to 24 years",77    ,43    ,55.6    ,40    ,51.4    ,3    ,7.5    
15,07,Hawaii,"Men, 25 to 54 years",264    ,229    ,86.8    ,224    ,84.8    ,5    ,2.3    
15,08,Hawaii,"Men, 55 years and over",194    ,90    ,46.3    ,88    ,45.2    ,2    ,2.4    
15,09,Hawaii,Women,558    ,324    ,58.0    ,313    ,56.2    ,10    ,3.2    
15,10,Hawaii,"Women, 16 to 24 years",75    ,40    ,53.0    ,37    ,49.6    ,3    ,6.4    
15,11,Hawaii,"Women, 25 to 54 years",263    ,200    ,76.1    ,194    ,73.8    ,6    ,2.9    
15,12,Hawaii,"Women, 55 years and over",221    ,84    ,38.2    ,82    ,37.4    ,2    ,2.2    
15,13,Hawaii,White,225    ,134    ,59.6    ,129    ,57.6    ,5    ,3.4    
15,15,Hawaii,"White, 25 to 54 years",105    ,83    ,78.7    ,80    ,76.5    ,2    ,2.7    
15,16,Hawaii,"White, 55 years and over",94    ,37    ,39.3    ,36    ,38.6    ,1    ,1.6    
15,21,Hawaii,Asian,496    ,307    ,62.0    ,300    ,60.6    ,7    ,2.2    
15,23,Hawaii,"Asian, 25 to 54 years",212    ,184    ,86.6    ,181    ,85.2    ,3    ,1.6    
15,24,Hawaii,"Asian, 55 years and over",231    ,96    ,41.5    ,93    ,40.4    ,3    ,2.6    
15,25,Hawaii,Hispanic or Latino ethnicity,95    ,62    ,65.7    ,60    ,62.9    ,3    ,4.3    
15,27,Hawaii,"Hispanic or Latino ethnicity, 25 to 54 years",51    ,41    ,79.3    ,39    ,76.0    ,2    ,4.1    
16,01,Idaho,Total,"1,273    ",814    ,63.9    ,782    ,61.4    ,32    ,3.9    
16,02,Idaho,"Total, 16 to 24 years",202    ,125    ,62.1    ,116    ,57.7    ,9    ,7.0    
16,03,Idaho,"Total, 25 to 54 years",624    ,520    ,83.3    ,503    ,80.6    ,17    ,3.3    
16,04,Idaho,"Total, 55 years and over",448    ,169    ,37.7    ,163    ,36.4    ,6    ,3.6    
16,05,Idaho,Men,629    ,446    ,70.8    ,428    ,68.1    ,17    ,3.9    
16,06,Idaho,"Men, 16 to 24 years",101    ,66    ,65.6    ,61    ,60.9    ,5    ,7.2    
16,07,Idaho,"Men, 25 to 54 years",316    ,288    ,91.1    ,278    ,88.1    ,9    ,3.3    
16,08,Idaho,"Men, 55 years and over",212    ,92    ,43.2    ,89    ,41.7    ,3    ,3.5    
16,09,Idaho,Women,644    ,368    ,57.2    ,354    ,55.0    ,14    ,3.9    
16,10,Idaho,"Women, 16 to 24 years",101    ,59    ,58.5    ,55    ,54.5    ,4    ,6.8    
16,11,Idaho,"Women, 25 to 54 years",308    ,232    ,75.4    ,225    ,73.0    ,7    ,3.2    
16,12,Idaho,"Women, 55 years and over",235    ,77    ,32.8    ,74    ,31.6    ,3    ,3.7    
16,13,Idaho,White,"1,207    ",770    ,63.8    ,741    ,61.4    ,29    ,3.8    
16,14,Idaho,"White, 16 to 24 years",190    ,118    ,62.4    ,110    ,57.8    ,9    ,7.2    
16,15,Idaho,"White, 25 to 54 years",583    ,488    ,83.6    ,473    ,81.1    ,15    ,3.0    
16,16,Idaho,"White, 55 years and over",434    ,164    ,37.8    ,158    ,36.5    ,6    ,3.5    
16,25,Idaho,Hispanic or Latino ethnicity,152    ,112    ,74.0    ,107    ,70.6    ,5    ,4.7    
16,27,Idaho,"Hispanic or Latino ethnicity, 25 to 54 years",94    ,81    ,85.7    ,77    ,81.9    ,4    ,4.4    
17,01,Illinois,Total,"10,031    ","6,547    ",65.3    ,"6,163    ",61.4    ,384    ,5.9    
17,02,Illinois,"Total, 16 to 24 years","1,582    ",857    ,54.2    ,735    ,46.5    ,122    ,14.2    
17,03,Illinois,"Total, 25 to 54 years","4,954    ","4,145    ",83.7    ,"3,937    ",79.5    ,208    ,5.0    
17,04,Illinois,"Total, 55 years and over","3,495    ","1,546    ",44.2    ,"1,491    ",42.7    ,55    ,3.5    
17,05,Illinois,Men,"4,847    ","3,462    ",71.4    ,"3,258    ",67.2    ,203    ,5.9    
17,06,Illinois,"Men, 16 to 24 years",802    ,443    ,55.2    ,377    ,46.9    ,66    ,15.0    
17,07,Illinois,"Men, 25 to 54 years","2,424    ","2,202    ",90.9    ,"2,097    ",86.5    ,106    ,4.8    
17,08,Illinois,"Men, 55 years and over","1,622    ",817    ,50.4    ,785    ,48.4    ,32    ,3.9    
17,09,Illinois,Women,"5,184    ","3,085    ",59.5    ,"2,905    ",56.0    ,181    ,5.9    
17,10,Illinois,"Women, 16 to 24 years",780    ,414    ,53.1    ,359    ,46.0    ,56    ,13.4    
17,11,Illinois,"Women, 25 to 54 years","2,530    ","1,942    ",76.8    ,"1,840    ",72.7    ,102    ,5.3    
17,12,Illinois,"Women, 55 years and over","1,873    ",729    ,38.9    ,706    ,37.7    ,23    ,3.2    
17,13,Illinois,White,"7,886    ","5,249    ",66.6    ,"4,988    ",63.2    ,261    ,5.0    
17,14,Illinois,"White, 16 to 24 years","1,185    ",659    ,55.6    ,580    ,48.9    ,79    ,12.0    
17,15,Illinois,"White, 25 to 54 years","3,840    ","3,272    ",85.2    ,"3,133    ",81.6    ,140    ,4.3    
17,16,Illinois,"White, 55 years and over","2,861    ","1,318    ",46.1    ,"1,275    ",44.6    ,42    ,3.2    
17,17,Illinois,Black or African American,"1,405    ",825    ,58.7    ,720    ,51.2    ,104    ,12.7    
17,18,Illinois,"Black or African American, 16 to 24 years",282    ,142    ,50.5    ,102    ,36.2    ,40    ,28.3    
17,19,Illinois,"Black or African American, 25 to 54 years",668    ,521    ,78.0    ,469    ,70.2    ,52    ,10.1    
17,20,Illinois,"Black or African American, 55 years and over",455    ,161    ,35.4    ,149    ,32.8    ,12    ,7.2    
17,21,Illinois,Asian,579    ,363    ,62.7    ,354    ,61.1    ,9    ,2.6    
17,23,Illinois,"Asian, 25 to 54 years",358    ,275    ,77.0    ,267    ,74.7    ,8    ,3.0    
17,25,Illinois,Hispanic or Latino ethnicity,"1,474    ","1,028    ",69.7    ,959    ,65.0    ,69    ,6.7    
17,26,Illinois,"Hispanic or Latino ethnicity, 16 to 24 years",323    ,179    ,55.2    ,154    ,47.5    ,25    ,13.9    
17,27,Illinois,"Hispanic or Latino ethnicity, 25 to 54 years",894    ,723    ,80.8    ,685    ,76.6    ,38    ,5.2    
17,28,Illinois,"Hispanic or Latino ethnicity, 55 years and over",257    ,126    ,49.2    ,120    ,46.7    ,6    ,5.0    
18,01,Indiana,Total,"5,145    ","3,340    ",64.9    ,"3,191    ",62.0    ,149    ,4.5    
18,02,Indiana,"Total, 16 to 24 years",782    ,487    ,62.2    ,434    ,55.4    ,53    ,10.9    
18,03,Indiana,"Total, 25 to 54 years","2,519    ","2,099    ",83.3    ,"2,025    ",80.4    ,74    ,3.5    
18,04,Indiana,"Total, 55 years and over","1,844    ",754    ,40.9    ,732    ,39.7    ,22    ,2.9    
18,05,Indiana,Men,"2,495    ","1,760    ",70.5    ,"1,683    ",67.4    ,77    ,4.4    
18,06,Indiana,"Men, 16 to 24 years",397    ,247    ,62.2    ,219    ,55.3    ,28    ,11.2    
18,07,Indiana,"Men, 25 to 54 years","1,242    ","1,112    ",89.5    ,"1,071    ",86.2    ,41    ,3.7    
18,08,Indiana,"Men, 55 years and over",856    ,401    ,46.8    ,393    ,45.9    ,8    ,2.0    
18,09,Indiana,Women,"2,650    ","1,580    ",59.6    ,"1,508    ",56.9    ,72    ,4.6    
18,10,Indiana,"Women, 16 to 24 years",386    ,240    ,62.2    ,215    ,55.6    ,26    ,10.6    
18,11,Indiana,"Women, 25 to 54 years","1,277    ",987    ,77.3    ,954    ,74.7    ,33    ,3.3    
18,12,Indiana,"Women, 55 years and over",988    ,353    ,35.8    ,339    ,34.3    ,14    ,4.0    
18,13,Indiana,White,"4,474    ","2,921    ",65.3    ,"2,801    ",62.6    ,119    ,4.1    
18,14,Indiana,"White, 16 to 24 years",659    ,414    ,62.8    ,370    ,56.2    ,43    ,10.5    
18,15,Indiana,"White, 25 to 54 years","2,164    ","1,818    ",84.0    ,"1,761    ",81.4    ,57    ,3.1    
18,16,Indiana,"White, 55 years and over","1,651    ",689    ,41.7    ,670    ,40.6    ,19    ,2.8    
18,17,Indiana,Black or African American,465    ,288    ,61.8    ,262    ,56.3    ,26    ,8.9    
18,19,Indiana,"Black or African American, 25 to 54 years",243    ,193    ,79.5    ,178    ,73.0    ,16    ,8.1    
18,25,Indiana,Hispanic or Latino ethnicity,306    ,222    ,72.7    ,212    ,69.3    ,10    ,4.6    
18,27,Indiana,"Hispanic or Latino ethnicity, 25 to 54 years",186    ,157    ,84.2    ,152    ,81.9    ,4    ,2.7    
19,01,Iowa,Total,"2,445    ","1,709    ",69.9    ,"1,642    ",67.2    ,67    ,3.9    
19,02,Iowa,"Total, 16 to 24 years",361    ,261    ,72.2    ,242    ,67.0    ,19    ,7.2    
19,03,Iowa,"Total, 25 to 54 years","1,173    ","1,034    ",88.1    ,996    ,84.9    ,37    ,3.6    
19,04,Iowa,"Total, 55 years and over",911    ,415    ,45.5    ,404    ,44.3    ,11    ,2.6    
19,05,Iowa,Men,"1,205    ",897    ,74.4    ,858    ,71.2    ,39    ,4.3    
19,06,Iowa,"Men, 16 to 24 years",188    ,139    ,74.0    ,128    ,68.0    ,11    ,8.1    
19,07,Iowa,"Men, 25 to 54 years",574    ,530    ,92.4    ,509    ,88.8    ,21    ,3.9    
19,08,Iowa,"Men, 55 years and over",443    ,227    ,51.3    ,220    ,49.7    ,7    ,3.0    
19,09,Iowa,Women,"1,240    ",812    ,65.5    ,784    ,63.2    ,28    ,3.4    
19,10,Iowa,"Women, 16 to 24 years",173    ,121    ,70.3    ,114    ,66.0    ,8    ,6.2    
19,11,Iowa,"Women, 25 to 54 years",599    ,503    ,84.0    ,487    ,81.2    ,17    ,3.3    
19,12,Iowa,"Women, 55 years and over",468    ,187    ,40.1    ,184    ,39.2    ,4    ,2.1    
19,13,Iowa,White,"2,276    ","1,599    ",70.3    ,"1,542    ",67.8    ,57    ,3.6    
19,14,Iowa,"White, 16 to 24 years",320    ,236    ,73.6    ,219    ,68.4    ,17    ,7.1    
19,15,Iowa,"White, 25 to 54 years","1,073    ",957    ,89.2    ,927    ,86.4    ,30    ,3.1    
19,16,Iowa,"White, 55 years and over",883    ,407    ,46.1    ,396    ,44.9    ,10    ,2.6    
19,25,Iowa,Hispanic or Latino ethnicity,131    ,106    ,81.0    ,100    ,76.7    ,6    ,5.3    
20,01,Kansas,Total,"2,211    ","1,483    ",67.1    ,"1,421    ",64.3    ,62    ,4.2    
20,02,Kansas,"Total, 16 to 24 years",347    ,210    ,60.6    ,192    ,55.4    ,18    ,8.5    
20,03,Kansas,"Total, 25 to 54 years","1,078    ",918    ,85.2    ,886    ,82.3    ,32    ,3.5    
20,04,Kansas,"Total, 55 years and over",786    ,355    ,45.1    ,343    ,43.6    ,12    ,3.4    
20,05,Kansas,Men,"1,083    ",793    ,73.2    ,756    ,69.8    ,36    ,4.6    
20,06,Kansas,"Men, 16 to 24 years",174    ,112    ,64.1    ,101    ,58.2    ,10    ,9.2    
20,07,Kansas,"Men, 25 to 54 years",542    ,495    ,91.3    ,478    ,88.1    ,18    ,3.6    
20,08,Kansas,"Men, 55 years and over",367    ,185    ,50.6    ,177    ,48.3    ,8    ,4.5    
20,09,Kansas,Women,"1,128    ",691    ,61.3    ,665    ,59.0    ,26    ,3.8    
20,10,Kansas,"Women, 16 to 24 years",173    ,99    ,57.0    ,91    ,52.6    ,8    ,7.8    
20,11,Kansas,"Women, 25 to 54 years",535    ,423    ,79.1    ,409    ,76.4    ,14    ,3.4    
20,12,Kansas,"Women, 55 years and over",420    ,169    ,40.3    ,165    ,39.4    ,4    ,2.3    
20,13,Kansas,White,"1,946    ","1,315    ",67.6    ,"1,267    ",65.1    ,48    ,3.7    
20,14,Kansas,"White, 16 to 24 years",290    ,180    ,62.1    ,166    ,57.2    ,14    ,7.9    
20,15,Kansas,"White, 25 to 54 years",932    ,805    ,86.3    ,781    ,83.7    ,24    ,3.0    
20,16,Kansas,"White, 55 years and over",724    ,330    ,45.6    ,320    ,44.2    ,10    ,3.1    
20,17,Kansas,Black or African American,132    ,86    ,65.5    ,77    ,58.7    ,9    ,10.4    
20,19,Kansas,"Black or African American, 25 to 54 years",72    ,58    ,81.0    ,52    ,72.7    ,6    ,10.3    
20,25,Kansas,Hispanic or Latino ethnicity,251    ,180    ,71.7    ,168    ,67.0    ,12    ,6.5    
20,27,Kansas,"Hispanic or Latino ethnicity, 25 to 54 years",160    ,128    ,80.5    ,122    ,76.7    ,6    ,4.8    
21,01,Kentucky,Total,"3,458    ","2,003    ",57.9    ,"1,904    ",55.1    ,99    ,4.9    
21,02,Kentucky,"Total, 16 to 24 years",505    ,283    ,56.0    ,255    ,50.5    ,28    ,9.9    
21,03,Kentucky,"Total, 25 to 54 years","1,671    ","1,288    ",77.1    ,"1,230    ",73.6    ,58    ,4.5    
21,04,Kentucky,"Total, 55 years and over","1,283    ",433    ,33.7    ,420    ,32.7    ,13    ,3.0    
21,05,Kentucky,Men,"1,667    ","1,056    ",63.4    ,999    ,59.9    ,57    ,5.4    
21,06,Kentucky,"Men, 16 to 24 years",264    ,154    ,58.5    ,139    ,52.6    ,16    ,10.1    
21,07,Kentucky,"Men, 25 to 54 years",807    ,671    ,83.2    ,637    ,79.0    ,34    ,5.1    
21,08,Kentucky,"Men, 55 years and over",596    ,231    ,38.7    ,223    ,37.5    ,7    ,3.2    
21,09,Kentucky,Women,"1,792    ",947    ,52.9    ,905    ,50.5    ,42    ,4.4    
21,10,Kentucky,"Women, 16 to 24 years",241    ,128    ,53.3    ,116    ,48.2    ,12    ,9.7    
21,11,Kentucky,"Women, 25 to 54 years",864    ,617    ,71.4    ,593    ,68.6    ,24    ,3.9    
21,12,Kentucky,"Women, 55 years and over",687    ,202    ,29.4    ,197    ,28.6    ,6    ,2.8    
21,13,Kentucky,White,"3,098    ","1,790    ",57.8    ,"1,705    ",55.0    ,85    ,4.8    
21,14,Kentucky,"White, 16 to 24 years",431    ,240    ,55.8    ,217    ,50.3    ,24    ,9.8    
21,15,Kentucky,"White, 25 to 54 years","1,489    ","1,153    ",77.4    ,"1,102    ",74.1    ,50    ,4.4    
21,16,Kentucky,"White, 55 years and over","1,179    ",397    ,33.7    ,385    ,32.7    ,11    ,2.9    
21,17,Kentucky,Black or African American,265    ,160    ,60.4    ,149    ,56.3    ,11    ,6.9    
21,19,Kentucky,"Black or African American, 25 to 54 years",128    ,104    ,80.9    ,97    ,75.6    ,7    ,6.6    
21,25,Kentucky,Hispanic or Latino ethnicity,92    ,65    ,70.8    ,60    ,65.2    ,5    ,7.9    
22,01,Louisiana,Total,"3,587    ","2,127    ",59.3    ,"1,995    ",55.6    ,132    ,6.2    
22,02,Louisiana,"Total, 16 to 24 years",583    ,297    ,50.9    ,258    ,44.2    ,39    ,13.2    
22,03,Louisiana,"Total, 25 to 54 years","1,761    ","1,387    ",78.7    ,"1,313    ",74.5    ,74    ,5.3    
22,04,Louisiana,"Total, 55 years and over","1,243    ",443    ,35.6    ,424    ,34.1    ,19    ,4.2    
22,05,Louisiana,Men,"1,702    ","1,094    ",64.3    ,"1,021    ",60.0    ,72    ,6.6    
22,06,Louisiana,"Men, 16 to 24 years",283    ,146    ,51.7    ,123    ,43.4    ,24    ,16.1    
22,07,Louisiana,"Men, 25 to 54 years",851    ,717    ,84.3    ,678    ,79.7    ,39    ,5.4    
22,08,Louisiana,"Men, 55 years and over",568    ,231    ,40.6    ,221    ,38.8    ,10    ,4.4    
22,09,Louisiana,Women,"1,886    ","1,033    ",54.8    ,973    ,51.6    ,59    ,5.8    
22,10,Louisiana,"Women, 16 to 24 years",301    ,151    ,50.1    ,135    ,44.9    ,15    ,10.3    
22,11,Louisiana,"Women, 25 to 54 years",910    ,670    ,73.6    ,635    ,69.7    ,35    ,5.3    
22,12,Louisiana,"Women, 55 years and over",675    ,212    ,31.4    ,204    ,30.2    ,9    ,4.1    
22,13,Louisiana,White,"2,324    ","1,388    ",59.7    ,"1,329    ",57.2    ,59    ,4.3    
22,14,Louisiana,"White, 16 to 24 years",342    ,176    ,51.3    ,162    ,47.3    ,14    ,7.8    
22,15,Louisiana,"White, 25 to 54 years","1,111    ",891    ,80.2    ,858    ,77.2    ,33    ,3.7    
22,16,Louisiana,"White, 55 years and over",870    ,321    ,36.9    ,309    ,35.5    ,12    ,3.8    
22,17,Louisiana,Black or African American,"1,102    ",641    ,58.2    ,574    ,52.1    ,67    ,10.5    
22,18,Louisiana,"Black or African American, 16 to 24 years",213    ,110    ,51.9    ,87    ,41.0    ,23    ,21.1    
22,19,Louisiana,"Black or African American, 25 to 54 years",558    ,425    ,76.2    ,387    ,69.4    ,38    ,9.0    
22,20,Louisiana,"Black or African American, 55 years and over",331    ,105    ,31.8    ,100    ,30.1    ,6    ,5.5    
22,21,Louisiana,Asian,90    ,57    ,63.1    ,54    ,59.9    ,3    ,5.0    
22,23,Louisiana,"Asian, 25 to 54 years",53    ,41    ,77.6    ,40    ,74.6    ,2    ,3.8    
22,25,Louisiana,Hispanic or Latino ethnicity,156    ,100    ,64.3    ,97    ,61.8    ,4    ,3.8    
22,27,Louisiana,"Hispanic or Latino ethnicity, 25 to 54 years",89    ,70    ,78.1    ,68    ,75.8    ,2    ,3.0    
23,01,Maine,Total,"1,095    ",694    ,63.4    ,667    ,60.9    ,27    ,3.9    
23,02,Maine,"Total, 16 to 24 years",122    ,76    ,61.9    ,69    ,56.3    ,7    ,9.0    
23,03,Maine,"Total, 25 to 54 years",518    ,425    ,82.1    ,412    ,79.5    ,14    ,3.2    
23,04,Maine,"Total, 55 years and over",455    ,193    ,42.4    ,186    ,41.0    ,7    ,3.4    
23,05,Maine,Men,530    ,365    ,68.8    ,350    ,65.9    ,15    ,4.1    
23,07,Maine,"Men, 25 to 54 years",251    ,223    ,89.0    ,216    ,86.1    ,7    ,3.3    
23,08,Maine,"Men, 55 years and over",220    ,107    ,48.8    ,103    ,46.8    ,4    ,4.0    
23,09,Maine,Women,564    ,329    ,58.3    ,317    ,56.1    ,12    ,3.7    
23,10,Maine,"Women, 16 to 24 years",62    ,41    ,66.3    ,38    ,60.8    ,3    ,8.3    
23,11,Maine,"Women, 25 to 54 years",267    ,202    ,75.6    ,196    ,73.2    ,6    ,3.1    
23,12,Maine,"Women, 55 years and over",235    ,86    ,36.5    ,83    ,35.5    ,2    ,2.7    
23,13,Maine,White,"1,034    ",652    ,63.0    ,626    ,60.6    ,25    ,3.9    
23,14,Maine,"White, 16 to 24 years",112    ,69    ,61.9    ,63    ,56.3    ,6    ,8.9    
23,15,Maine,"White, 25 to 54 years",480    ,395    ,82.1    ,382    ,79.4    ,13    ,3.3    
23,16,Maine,"White, 55 years and over",442    ,188    ,42.5    ,182    ,41.1    ,6    ,3.3    
24,01,Maryland,Total,"4,726    ","3,172    ",67.1    ,"3,038    ",64.3    ,134    ,4.2    
24,02,Maryland,"Total, 16 to 24 years",679    ,397    ,58.5    ,358    ,52.7    ,39    ,9.9    
24,03,Maryland,"Total, 25 to 54 years","2,416    ","2,044    ",84.6    ,"1,970    ",81.6    ,73    ,3.6    
24,04,Maryland,"Total, 55 years and over","1,631    ",732    ,44.8    ,710    ,43.5    ,22    ,3.0    
24,05,Maryland,Men,"2,236    ","1,623    ",72.6    ,"1,561    ",69.8    ,62    ,3.8    
24,06,Maryland,"Men, 16 to 24 years",333    ,196    ,58.8    ,177    ,53.2    ,19    ,9.5    
24,07,Maryland,"Men, 25 to 54 years","1,154    ","1,042    ",90.3    ,"1,006    ",87.2    ,36    ,3.4    
24,08,Maryland,"Men, 55 years and over",749    ,385    ,51.4    ,377    ,50.4    ,7    ,1.9    
24,09,Maryland,Women,"2,490    ","1,550    ",62.2    ,"1,477    ",59.3    ,73    ,4.7    
24,10,Maryland,"Women, 16 to 24 years",346    ,201    ,58.2    ,181    ,52.2    ,21    ,10.4    
24,11,Maryland,"Women, 25 to 54 years","1,262    ","1,001    ",79.4    ,964    ,76.4    ,38    ,3.7    
24,12,Maryland,"Women, 55 years and over",882    ,347    ,39.3    ,332    ,37.7    ,14    ,4.1    
24,13,Maryland,White,"2,856    ","1,920    ",67.2    ,"1,860    ",65.1    ,60    ,3.1    
24,14,Maryland,"White, 16 to 24 years",368    ,238    ,64.7    ,222    ,60.3    ,16    ,6.7    
24,15,Maryland,"White, 25 to 54 years","1,389    ","1,199    ",86.3    ,"1,167    ",84.0    ,32    ,2.6    
24,16,Maryland,"White, 55 years and over","1,099    ",483    ,44.0    ,471    ,42.8    ,12    ,2.6    
24,17,Maryland,Black or African American,"1,407    ",929    ,66.0    ,865    ,61.5    ,63    ,6.8    
24,18,Maryland,"Black or African American, 16 to 24 years",222    ,110    ,49.4    ,91    ,40.9    ,19    ,17.3    
24,19,Maryland,"Black or African American, 25 to 54 years",777    ,631    ,81.3    ,595    ,76.6    ,36    ,5.8    
24,20,Maryland,"Black or African American, 55 years and over",409    ,188    ,45.9    ,180    ,44.0    ,8    ,4.1    
24,21,Maryland,Asian,316    ,226    ,71.5    ,220    ,69.6    ,6    ,2.6    
24,23,Maryland,"Asian, 25 to 54 years",182    ,154    ,84.3    ,151    ,82.7    ,3    ,1.8    
24,25,Maryland,Hispanic or Latino ethnicity,397    ,306    ,77.2    ,290    ,73.1    ,17    ,5.4    
24,27,Maryland,"Hispanic or Latino ethnicity, 25 to 54 years",256    ,218    ,85.0    ,207    ,80.6    ,11    ,5.1    
25,01,Massachusetts,Total,"5,528    ","3,587    ",64.9    ,"3,455    ",62.5    ,133    ,3.7    
25,02,Massachusetts,"Total, 16 to 24 years",788    ,437    ,55.4    ,407    ,51.6    ,29    ,6.7    
25,03,Massachusetts,"Total, 25 to 54 years","2,761    ","2,297    ",83.2    ,"2,222    ",80.5    ,75    ,3.2    
25,04,Massachusetts,"Total, 55 years and over","1,979    ",854    ,43.1    ,825    ,41.7    ,29    ,3.4    
25,05,Massachusetts,Men,"2,647    ","1,860    ",70.3    ,"1,785    ",67.4    ,75    ,4.0    
25,06,Massachusetts,"Men, 16 to 24 years",395    ,229    ,58.0    ,211    ,53.4    ,18    ,7.8    
25,07,Massachusetts,"Men, 25 to 54 years","1,348    ","1,186    ",88.0    ,"1,144    ",84.9    ,42    ,3.5    
25,08,Massachusetts,"Men, 55 years and over",904    ,445    ,49.2    ,429    ,47.5    ,16    ,3.5    
25,09,Massachusetts,Women,"2,881    ","1,727    ",60.0    ,"1,670    ",58.0    ,58    ,3.3    
25,10,Massachusetts,"Women, 16 to 24 years",393    ,207    ,52.8    ,196    ,49.9    ,11    ,5.5    
25,11,Massachusetts,"Women, 25 to 54 years","1,413    ","1,111    ",78.6    ,"1,078    ",76.3    ,33    ,3.0    
25,12,Massachusetts,"Women, 55 years and over","1,075    ",409    ,38.0    ,396    ,36.8    ,13    ,3.2    
25,13,Massachusetts,White,"4,580    ","2,984    ",65.1    ,"2,879    ",62.9    ,105    ,3.5    
25,14,Massachusetts,"White, 16 to 24 years",627    ,366    ,58.4    ,343    ,54.7    ,23    ,6.3    
25,15,Massachusetts,"White, 25 to 54 years","2,196    ","1,847    ",84.1    ,"1,790    ",81.5    ,57    ,3.1    
25,16,Massachusetts,"White, 55 years and over","1,757    ",771    ,43.9    ,746    ,42.5    ,25    ,3.2    
25,17,Massachusetts,Black or African American,440    ,296    ,67.2    ,278    ,63.2    ,18    ,6.0    
25,19,Massachusetts,"Black or African American, 25 to 54 years",268    ,224    ,83.6    ,212    ,79.4    ,11    ,5.1    
25,21,Massachusetts,Asian,403    ,242    ,60.1    ,235    ,58.4    ,7    ,2.8    
25,23,Massachusetts,"Asian, 25 to 54 years",244    ,183    ,75.2    ,178    ,73.1    ,5    ,2.7    
25,25,Massachusetts,Hispanic or Latino ethnicity,548    ,350    ,63.9    ,327    ,59.7    ,23    ,6.5    
25,27,Massachusetts,"Hispanic or Latino ethnicity, 25 to 54 years",325    ,251    ,77.2    ,238    ,73.3    ,13    ,5.1    
26,01,Michigan,Total,"7,896    ","4,848    ",61.4    ,"4,611    ",58.4    ,237    ,4.9    
26,02,Michigan,"Total, 16 to 24 years","1,179    ",748    ,63.5    ,669    ,56.7    ,80    ,10.6    
26,03,Michigan,"Total, 25 to 54 years","3,782    ","3,022    ",79.9    ,"2,904    ",76.8    ,119    ,3.9    
26,04,Michigan,"Total, 55 years and over","2,935    ","1,078    ",36.7    ,"1,039    ",35.4    ,39    ,3.6    
26,05,Michigan,Men,"3,821    ","2,564    ",67.1    ,"2,440    ",63.9    ,123    ,4.8    
26,06,Michigan,"Men, 16 to 24 years",618    ,392    ,63.4    ,349    ,56.4    ,43    ,11.0    
26,07,Michigan,"Men, 25 to 54 years","1,861    ","1,609    ",86.5    ,"1,548    ",83.2    ,62    ,3.8    
26,08,Michigan,"Men, 55 years and over","1,341    ",563    ,41.9    ,544    ,40.5    ,19    ,3.3    
26,09,Michigan,Women,"4,076    ","2,285    ",56.1    ,"2,171    ",53.3    ,114    ,5.0    
26,10,Michigan,"Women, 16 to 24 years",561    ,356    ,63.6    ,320    ,57.1    ,37    ,10.3    
26,11,Michigan,"Women, 25 to 54 years","1,921    ","1,413    ",73.6    ,"1,356    ",70.6    ,57    ,4.1    
26,12,Michigan,"Women, 55 years and over","1,594    ",515    ,32.3    ,495    ,31.1    ,20    ,3.9    
26,13,Michigan,White,"6,481    ","4,003    ",61.8    ,"3,838    ",59.2    ,165    ,4.1    
26,14,Michigan,"White, 16 to 24 years",919    ,601    ,65.3    ,543    ,59.1    ,58    ,9.6    
26,15,Michigan,"White, 25 to 54 years","3,021    ","2,450    ",81.1    ,"2,374    ",78.6    ,76    ,3.1    
26,16,Michigan,"White, 55 years and over","2,540    ",953    ,37.5    ,921    ,36.3    ,32    ,3.3    
26,17,Michigan,Black or African American,"1,052    ",594    ,56.5    ,535    ,50.8    ,60    ,10.1    
26,18,Michigan,"Black or African American, 16 to 24 years",186    ,102    ,54.7    ,82    ,44.4    ,19    ,18.8    
26,19,Michigan,"Black or African American, 25 to 54 years",550    ,403    ,73.3    ,368    ,66.9    ,35    ,8.6    
26,20,Michigan,"Black or African American, 55 years and over",316    ,90    ,28.4    ,84    ,26.5    ,6    ,6.5    
26,21,Michigan,Asian,204    ,140    ,68.5    ,136    ,66.7    ,4    ,2.6    
26,23,Michigan,"Asian, 25 to 54 years",128    ,103    ,80.0    ,100    ,78.0    ,3    ,2.6    
