Exports of goods and services (current US$)	Exports of goods and services (constant LCU)	Gross fixed capital formation (current US$)	Gross fixed capital formation (constant LCU)	Gross capital formation (current LCU)	Gross capital formation (constant LCU)	Imports of goods and services (constant LCU)	Agriculture, value added (current US$)	Agriculture, value added (current LCU)	Agriculture, value added (constant LCU)	Manufacturing, value added (current US$)	Manufacturing, value added (current LCU)	Manufacturing, value added (constant 2000 US$)	Manufacturing, value added (constant LCU)	Industry, value added (current US$)	Industry, value added (current LCU)	Industry, value added (constant 2000 US$)	Industry, value added (constant LCU)	Services, etc., value added (current US$)	Services, etc., value added (constant 2000 US$)	Services, etc., value added (constant LCU)	Adjusted savings: education expenditure (current US$)	Adjusted savings: carbon dioxide damage (current US$)	Adjusted savings: net forest depletion (current US$)	Adjusted savings: consumption of fixed capital (current US$)	Adjusted savings: mineral depletion (current US$)	Adjusted savings: energy depletion (current US$)	Adjusted savings: particulate emission damage (current US$)	Adjusted savings: net national savings (current US$)	Adjusted net national income (current US$)	Adjusted net national income (constant 2000 US$)	Adjusted net savings, including particulate emission damage (current US$)	Adjusted net savings, excluding particulate emission damage (current US$)	Exports as a capacity to import (constant LCU)	GDP deflator (base year varies by country)	Discrepancy in expenditure estimate of GDP (current LCU)	Discrepancy in expenditure estimate of GDP (constant LCU)	Gross value added at factor cost (current US$)	Gross value added at factor cost (current LCU)	Gross value added at factor cost (constant 2000 US$)	Gross value added at factor cost (constant LCU)	GDP (current US$)	GDP (current LCU)	GDP (constant 2000 US$)	GDP (constant LCU)	GDP, PPP (current international $)	GDP, PPP (constant 2005 international $)	GDP per capita (constant LCU)	Gross domestic savings (current US$)	Gross domestic savings (current LCU)	Gross domestic savings (constant LCU)	Gross domestic income (constant 2000 US$)	Gross domestic income (constant LCU)	GNI, Atlas method (current US$)	GNI (current US$)	GNI (current LCU)	GNI (constant 2000 US$)	GNI (constant LCU)	GNI, PPP (current international $)	GNI per capita, Atlas method (current US$)	GNI per capita (constant 2000 US$)	GNI per capita (constant LCU)	GNI per capita, PPP (current international $)	Gross savings (current US$)	Gross savings (current LCU)	Gross national income (constant LCU)	Net income from abroad (current US$)	Net income from abroad (current LCU)	Net income from abroad (constant LCU)	Net taxes on products (current US$)	Net taxes on products (current LCU)	Net taxes on products (constant LCU)	Net current transfers from abroad (current US$)	Net current transfers from abroad (current LCU)	Net current transfers from abroad (constant LCU)	Terms of trade adjustment (constant LCU)	DEC alternative conversion factor (LCU per US$)	Official exchange rate (LCU per US$, period average)	PPP conversion factor, GDP (LCU per international $)	PPP conversion factor (GDP) to market exchange rate ratio	PPP conversion factor, private consumption (LCU per international $)	Real effective exchange rate index (2005 = 100)	Income
1784473845	NaN	720912390.7	NaN	1441824781	NaN	NaN	92300000	184600000	52700000	178700000	357400000	98783238.96	64900000	450650000	901300000	351969697	212100000	1908550000	1846494720	801900000	198394253.5	9052039.478	NaN	362609815.8	NaN	1786716.481	478178.2237	-24299839.41	NaN	NaN	NaN	NaN	NaN	506.5143014	-23939283.56	NaN	2451500000	4903000000	2259532575	1066700000	3005000000	6010000000	2557427999	1186541028	4859542249	4859542249	4386.424654	421569641.8	843139283.6	NaN	NaN	NaN	2976549756	2857200000	5714400000	NaN	NaN	4620527159	11000	NaN	NaN	17080	339208895.2	678417790.4	NaN	-147800000	-295600000	NaN	553500000	1107000000	NaN	94894963.06	189789926.1	NaN	NaN	2	2	1.236742	0.618371	1.430581	NaN	3
6688037371	7485669490	1082242682	1715845070	1803221560	1717270980	4251493720	90223618.12	150168190	148996760	1173087821	1952487370	984745793	1697669480	6820704188	11352380050	4069051169	7015012310	2620475024	2493987008	4299651200	270118049.9	34294718.67	NaN	1262291120	NaN	4447605769	9890869.165	3565724965	3821505940	3350583612	-689136012.2	-679245143.1	10931835661	138.3857031	774841470	154543740	NaN	NaN	NaN	NaN	9531402830	15864066870	6649465293	11463660270	17566847030	17566847030	31569.63417	5170403094	8605618910	NaN	8648400000	14909826441	8429133480	9531402830	15864066870	6649465293	11463660270	17566847030	23210	18311.88135	31569.63417	48380	4794828415	7980512414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3446166171	1.6644	1.6643975	0.903068538	0.54257903	1.079454358	NaN	3
319857142.9	11843970000	408836734.7	18029700000	18024360000	18024360000	19028130000	182913832.2	8066500000	6043360000	58297052.15	2570900000	48974997.66	2214380000	294204081.6	12974400000	231601255.3	10621470000	312013605.4	251478517.2	11175600000	31199542.74	4562816.648	24720879.12	60465402.98	NaN	NaN	538606.528	NaN	627403740.6	NaN	NaN	NaN	11843970273	125.0447119	4146140000	3030490000	789131519.3	34800700000	613020985.1	27840430000	818868480.7	36112100000	635666173.1	28879350000	2294456324	2294456324	43803.51376	214700907	9468310000	NaN	649771000	28879350273	707433094.6	712590022.7	31425220000	NaN	28442751119	1996665792	1070	NaN	43141.29093	3030	NaN	NaN	28700563800	-12262358.28	-540770000	-178786473.8	29884353.74	1317900000	1038920000	96918594.1	4274110000	3729326102	273.3019295	44.1	44.099975	15.7388483	0.356889984	18.46428493	NaN	1
5255909312	9724185087	2516530872	5241986735	13779361111	5169813852	7256553383	179602669.4	917841517.7	401199445.3	359875240.2	1839106500	293207128.6	785434732.5	4952248771	25307973110	3584404836	11419504625	4740926947	3134560187	9874295930	772552211.1	30271590.02	NaN	1138028896	232907258	15366814.17	26748349.01	3054423608	8029289797	5683908274	3580403309	3607151658	10793231584	233.0883404	-1090806187	1938292618	9872778388	50453848647	6849633475	21695000000	10255448713	52409447152	7277848792	22484800000	21649422857	21649422857	11987.59059	4418570020	22580661111	8706492053	7974200000	23553846497	9507526682	9419873718	48139324530	6675639177	20524712981	19885510141	5070	3559.063428	10942.58593	10600	4255454957	21747077864	21593759478	-835574995.1	-4270122622	-1960087019	382670324.9	1955598505	789800000	672556090.6	3437030780	1577678210	1069046497	5.1104002	5.110354435	2.420824218	0.473705409	3.384446214	NaN	2
170359664.7	1.00914E+11	120327962.4	62793777118	63469149674	62793777118	1.27112E+11	697958928.3	3.68151E+11	3.50127E+11	95371223.5	50305268519	61606215.07	43862393007	181326639.7	95644000000	138449189.6	98573054008	402717309.3	236161927.2	1.68143E+11	21605041.32	1570001.427	NaN	98280298.01	36217.73385	NaN	3891767.463	NaN	1249723749	809059829.6	NaN	NaN	74982047192	109.4419884	NaN	NaN	1282002877	6.76215E+11	866375826	6.16842E+11	1350047285	7.12107E+11	913888742.9	6.50671E+11	2700030644	2700030644	161943.7383	1889064.88	996421274	NaN	877467000	6.24739E+11	1358442449	1348040264	7.11048E+11	912589416	6.49745E+11	2696016698	340	227.1320736	161713.4938	670	NaN	NaN	NaN	-2007020.512	-1058639095	NaN	68044407.68	35891247629	34464929210	30712870.05	16200056139	NaN	-25931710127	527.468	527.4681428	263.7402441	0.500011838	307.4655045	100	0
4.28662E+11	5.19435E+11	2.41519E+11	2.92663E+11	3.03277E+11	3.03277E+11	4.6827E+11	19451046412	23570000000	23570000000	1.57989E+11	1.91445E+11	1.27736E+11	1.91445E+11	3.41984E+11	4.14402E+11	2.36209E+11	4.14402E+11	6.95328E+11	5.09797E+11	9.35873E+11	53188732365	3764961547	NaN	1.45446E+11	3414175873	51045825931	1458228352	1.2458E+11	9.12605E+11	6.81624E+11	1.18085E+11	1.19543E+11	5.19435E+11	100	580000000	580000000	1.05676E+12	1.28054E+12	NaN	NaN	1.13376E+12	1.37385E+12	8.21941E+11	1.37385E+12	1.132E+12	1.132E+12	42518.10473	2.92502E+11	3.54442E+11	3.54442E+11	8.5762E+11	1.37385E+12	1.06997E+12	1.11251E+12	1.3481E+12	8.05904E+11	1.3481E+12	1.11078E+12	33110	24941.33308	41721.24907	34380	2.70026E+11	3.27207E+11	1.3481E+12	-21248432033	-25748000000	-25748000000	76997095134	93302000000	NaN	-1236218393	-1498000000	-25748000000	NaN	1.21176	1.211763333	1.213644034	1.001554791	1.259993345	100	3
1.8253E+11	2.27283E+11	78862063531	98197464267	1.00195E+11	1.00195E+11	1.96074E+11	4443900390	5533455887	5533455887	67636194801	84219237042	48975091588	84219237042	95260446301	1.18616E+11	69035864684	1.18616E+11	2.50871E+11	1.77148E+11	3.1238E+11	19497687834	276786345.4	3026055.751	66809925360	NaN	NaN	555923490.2	62924242026	3.4077E+11	2.45839E+11	81586193969	82142117459	2.27283E+11	100	1	1.000061035	3.50576E+11	4.3653E+11	2.49701E+11	4.3653E+11	3.72476E+11	4.63799E+11	2.66696E+11	4.63799E+11	2.6613E+11	2.6613E+11	62362.80615	1.05529E+11	1.31403E+11	1.31403E+11	2.6934E+11	4.63799E+11	4.22967E+11	4.07583E+11	5.07514E+11	2.91982E+11	5.07514E+11	2.91213E+11	56870	39260.16333	68240.65472	39160	1.29734E+11	1.61542E+11	5.07514E+11	35106760267	43714235749	43714235749	21900010587	27269455183	27269455183	-8311664248	-10349518088	43714235749	NaN	1.24518	1.245176667	1.742756069	1.399601719	1.849769848	100	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1267561987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.69905617	NaN	NaN	NaN	NaN	NaN	NaN	8827272727	4855000000	6135906366	5181482289	NaN	NaN	34830.45037	NaN	NaN	NaN	NaN	NaN	8535539358	8512727273	4682000000	NaN	NaN	NaN	57380	NaN	NaN	NaN	NaN	NaN	NaN	-314545454.5	-173000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.55	NaN	NaN	NaN	NaN	NaN	3
47749047382	3.34176E+13	26429328641	1.71703E+13	1.62239E+13	1.76035E+13	2.61088E+13	5235523933	2.93069E+12	2.74847E+12	16727217484	9.36339E+12	15905903926	9.67507E+12	42028822568	2.35265E+13	31889445827	3.21678E+13	65382408033	43829056782	4.06624E+13	3823873285	426844138	NaN	13357772063	9915686677	329203119.9	518840081.5	14281320095	84187075943	74781106678	6914619364	7433459446	3.17276E+13	84.26751414	-7.54632E+11	-1.0095E+12	1.12647E+11	6.30563E+13	81576623847	7.55787E+13	1.23055E+11	6.88828E+13	91287855656	8.1743E+13	2.06427E+11	2.06427E+11	5014375.079	37439337395	2.09574E+13	NaN	1.0586E+11	8.0053E+13	97387370027	1.12769E+11	6.31249E+13	83474497645	7.50619E+13	1.89172E+11	5970	5120.592608	4604537.679	11600	28936014490	1.61975E+13	7.44267E+13	-10286201083	-5.75791E+12	-5.6263E+12	10408728290	5.82649E+12	6.16432E+12	2359530677	1.32079E+12	9.74077E+11	-1.68999E+12	559.77	559.7675	333.69	0.596119835	345.67	100	2
8.36888E+11	6.55496E+12	9.05909E+11	6.05922E+12	7.78568E+12	6.35917E+12	5.22902E+12	2.73605E+11	2.242E+12	1.81204E+12	7.33656E+11	6.0118E+12	6.30818E+11	5.22217E+12	1.06901E+12	8.75981E+12	9.19336E+11	7.61063E+12	9.14285E+11	7.70562E+11	6.37902E+12	40482563686	38733701459	NaN	2.14927E+11	13253569273	87831582125	27802910114	8.41133E+11	1.92479E+12	1.57859E+12	7.42151E+11	7.69954E+11	6.14544E+12	117.0363893	-2.19703E+11	-4.4673E+11	2.01165E+12	1.64841E+13	1.70136E+12	1.40846E+13	2.2569E+12	1.84937E+13	1.90879E+12	1.58017E+13	5.36425E+12	5.36425E+12	12120.4692	1.07493E+12	8.80831E+12	7.23838E+12	1.8015E+12	1.53922E+13	2.26563E+12	2.2408E+12	1.83618E+13	1.89558E+12	1.56924E+13	5.32598E+12	1740	1453.979532	12036.62477	4090	1.0827E+12	8.87194E+12	1.54544E+13	-16100000000	-1.31928E+11	62212250708	2.45253E+11	2.00968E+12	1.71714E+12	25385500000	2.08016E+11	1.77737E+11	-4.09528E+11	8.1943	8.194316667	3.447589843	0.420730245	4.086855033	100	2
3392989363	1.6671E+12	2932678799	1.4491E+12	1.6684E+12	1.4909E+12	1.6234E+12	3157525722	1.6655E+12	1.6144E+12	2861963873	1.5096E+12	NaN	NaN	4907767539	2.5887E+12	3395328410	2.2284E+12	8098198484	5348663099	3.5104E+12	465503302.3	24727522.48	NaN	1442267775	3621773.385	1287207201	112772771.1	1061118814	13393144400	9607420811	364185004.9	476957775.9	1.54658E+12	110.2992714	-100000000	NaN	16163491745	8.52576E+12	11203791448	7.3532E+12	16587863738	8.7496E+12	12086601214	7.9326E+12	34856839003	34856839003	451907.5843	2994483265	1.5795E+12	1.41408E+12	11903000000	7.81208E+12	16294834597	16126241149	8.50611E+12	11755461465	7.71527E+12	33886810280	930	669.6899116	439526.5549	1930	2769278745	1.46071E+12	7.59475E+12	-461622589.2	-2.43492E+11	-2.17331E+11	424371993.1	2.23843E+11	5.794E+11	216871756.6	1.14393E+11	1.02103E+11	-1.20523E+11	527.4699707	527.4681428	251.0153029	0.475885485	294.4968729	100	1
24933061155	5.7882E+13	28813355924	6.68901E+13	6.8798E+13	6.8798E+13	6.39157E+13	11254323451	2.61269E+13	2.61269E+13	20535134378	4.76722E+13	17802095410	4.76722E+13	43777817826	1.0163E+14	32966404287	1.0163E+14	79055978329	68624269451	1.83528E+14	5793029361	395885672.4	NaN	15315014614	838311966.9	9348911380	159752268.3	9104195484	1.15607E+11	95556692575	5400937515	5560689784	5.7882E+13	100	-89786000000	-89786000000	1.34088E+11	3.11285E+14	1.11236E+11	3.11285E+14	1.46525E+11	3.40156E+14	1.19887E+11	3.40156E+14	3.14392E+11	3.14392E+11	7903150.326	27036153555	6.27643E+13	6.26745E+13	1.172E+11	3.40156E+14	1.26505E+11	1.41064E+11	3.27479E+14	1.15391E+11	3.27479E+14	3.02675E+11	2940	2680.98086	7608614.121	7030	25657340774	5.95634E+13	3.27479E+14	-5460706957	-1.2677E+13	-1.2677E+13	12436440697	2.88711E+13	2.88711E+13	4081894912	9.4761E+12	9.4761E+12	NaN	2321.494767	2320.834177	1081.948116	0.466056668	1191.742196	100	2
54742025.42	NaN	36029846.17	NaN	14253443173	NaN	NaN	197447553.6	78110449669	44437804546	16850991.42	6666269057	10079928.37	3792506158	42553661.44	16834271019	25454755.06	9577182674	147035218.1	87953291.77	33092012780	16165570.07	735938.169	4754282.105	31263164.58	NaN	NaN	234897.8723	NaN	349928986.5	NaN	NaN	NaN	NaN	175.774622	-4840443173	NaN	342049944.3	1.35315E+11	210555259	80905699831	387036433.2	1.53112E+11	231517228.6	87107000000	676904052.1	676904052.1	135475.1514	-47609982.85	-18834556827	-11270526771	231518000	NaN	390476001.9	385946433.2	1.52681E+11	NaN	NaN	674997705.9	610	NaN	NaN	1050	NaN	NaN	NaN	-1090000	-431205090	NaN	44986488.91	17796700000	6201404928	75654975.57	29929183990	NaN	NaN	395.601	395.6013082	226.194539	0.571774437	294.4108479	NaN	0
367187236.8	3665328106	348009375	9441873243	31054800000	9352273243	18257115360	87661809.12	7773000000	1485723496	NaN	NaN	NaN	NaN	152551622.2	13526800000	110304108.1	4146065114	731763520.9	518343548.8	18201931519	54488383.73	1962501.784	918975.5614	97894934.46	NaN	NaN	NaN	181816528.5	866865847.2	724697189.8	NaN	244721302.3	10361155266	361.6116139	NaN	NaN	NaN	NaN	NaN	NaN	971976952.2	86185500000	700664444.4	23833720129	1242576850	1242576850	50400.88167	70404104.61	6242753950	1456313149	535473000	30529547289	981854645.4	938319881.2	83201117000	672271695.8	22800576289	1199549598	2080	1421.64488	48216.10481	2540	317564195.2	28158516395	29496403448	-33657071	-2984383000	-1033143840	NaN	NaN	NaN	279465445	24780288311	8578524349	6695827160	88.6703124	88.6703124	69.3602975	0.782226831	78.17460938	NaN	1
9682984138	9.73865E+11	3740563655	3.53651E+11	2.3224E+12	4.34582E+11	9.63037E+11	1575531470	7.52769E+11	1.67951E+11	3917896436	1.87192E+12	4316392805	4.02857E+11	5260404242	2.51336E+12	5554757673	5.18775E+11	11208310372	10864652905	9.03037E+11	871911468.7	46437698.46	33899044.28	1231488007	552515.4605	NaN	12814677.12	2025655641	17917862307	16476393085	2803863174	2816677852	8.65362E+11	548.5256616	NaN	NaN	18044246084	8.62132E+12	17859448593	1.58976E+12	19964893792	9.53898E+12	19482907711	1.73902E+12	38963718161	38963718161	403540.1214	3767807088	1.80021E+12	NaN	18241000000	1.63052E+12	20159815978	19183801874	9.16578E+12	18764555695	1.67492E+12	37439330120	4680	4354.318255	388664.9303	8690	3257143648	1.55622E+12	1.56641E+12	-781091917.6	-3.73196E+11	-64103341809	1920647708	9.17661E+11	1.49258E+11	270792546.5	1.29381E+11	22223642030	-1.08503E+11	477.7875	477.7867415	244.8169	0.512397038	278.9614	100	2
8962900000	8962900000	3821500000	4594500000	4594500000	5367500000	7822600000	1962700000	1962700000	1962700000	3309500000	3309500000	3691199808	3309500000	6761400000	6761400000	6947514594	6761400000	26181500000	24004468734	26181500000	3862832422	164801087.3	NaN	4518098642	394141039.4	736110532.9	12462586.51	NaN	36362749786	33931529881	NaN	NaN	8962900000	100	900000	-772100000	34905600000	34905600000	33165404135	34905600000	42644200000	42644200000	39050927790	42644200000	NaN	NaN	3789.166787	5734800000	5734800000	NaN	NaN	42644200000	44604040877	42011100000	42011100000	38456279281	42011100000	NaN	3960	3417.047481	3732.912443	NaN	NaN	NaN	NaN	-633100000	-633100000	NaN	7738600000	7738600000	7738600000	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3458909.394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.83333	NaN	NaN	NaN	NaN	3
8213238499	6080000000	3281938602	2231000000	2681872080	2302000000	6458000000	426244283.8	337585472.8	315014847.7	1349277381	1068627685	877441722.3	930965667.4	2976029910	2357015688	1911588446	2028195341	11884250675	7888231197	8369413300	1038143381	50190983.12	NaN	1733459596	NaN	NaN	63780324.94	603238426.7	14559090664	9417376138	1527410499	1591190824	6132186231	116.1841607	NaN	42000000	15286524868	12106927695	10096723364	10712623489	16997801392	13462258703	10920829406	11587000000	18496214095	18496214095	15290.41495	2949818410	2336256181	1463468686	NaN	11639186231	16284264007	16292550260	12903699806	10464646026	11102989434	17728792730	21490	13809.33633	14651.70585	23400	2336698023	1850664834	11158624990	-705251132.8	-558558897.2	-480561241.4	1711276524	1355331007	869678133.7	90800003.61	71913602.86	61617933.5	52186231.42	0.792	0.464070507	0.727838607	0.91898814	0.773351911	100	3
83798539232	2.00781E+12	33580717863	8.04594E+11	8.25856E+11	8.25856E+11	1.92268E+12	3380467446	80996000000	80996000000	29420909850	7.04925E+11	18137710355	7.04925E+11	42283514190	1.01311E+12	23560712841	1.01311E+12	71523873122	39535457946	1.71371E+12	4770331925	807692140.4	20088056.58	23117016651	NaN	294124950.5	131526851.7	7701610255	95527589636	54524167452	11218510181	11350037032	2.00781E+12	100	NaN	NaN	1.17188E+11	2.80782E+12	65584626537	2.80782E+12	1.30052E+11	3.11606E+12	71857267365	3.11606E+12	2.17659E+11	2.17659E+11	304426.3737	38021243740	9.10989E+11	9.10989E+11	72219000000	3.11606E+12	1.21692E+11	1.24571E+11	2.98472E+12	68811127695	2.98472E+12	2.08485E+11	11890	6722.575613	291594.8764	20370	33012600496	7.90982E+11	2.98472E+12	-5481677796	-1.31341E+11	-1.31341E+11	12864565943	3.08235E+11	3.08235E+11	-655592654.4	-15708000000	-1.31341E+11	NaN	23.96	23.95741667	14.31623626	0.597505687	15.03565935	100	3
1.14295E+12	9.1907E+11	4.781E+11	3.8445E+11	3.8413E+11	3.8413E+11	8.0308E+11	21787792867	17520000000	17520000000	5.70425E+11	4.5869E+11	4.16257E+11	4.5869E+11	7.33585E+11	5.8989E+11	5.25465E+11	5.8989E+11	1.73973E+12	1.22466E+12	1.39895E+12	1.19852E+11	5415989767	NaN	4.17749E+11	6230843.171	4961595082	1764460837	1.99277E+11	2.37486E+12	1.6757E+12	3.06981E+11	3.08746E+11	9.1907E+11	100	NaN	NaN	2.4951E+12	2.00636E+12	1.77279E+12	2.00636E+12	2.76625E+12	2.2244E+12	1.94334E+12	2.2244E+12	2.566E+12	2.566E+12	26972.42137	6.21947E+11	5.0012E+11	5.0012E+11	1.9658E+12	2.2244E+12	2.86826E+12	2.79758E+12	2.24959E+12	1.96526E+12	2.24959E+12	2.59506E+12	34780	23830.12685	27277.86791	31470	6.17272E+11	4.9636E+11	2.24959E+12	31326170223	25190000000	25190000000	2.71154E+11	2.1804E+11	2.1804E+11	-34609262299	-27830000000	25190000000	NaN	0.80412	NaN	0.866875407	1.078042341	0.896910693	100	3
127877794.4	349148192.6	85977777.78	233986038.2	232140000	233986038.2	533810585.5	41846482.59	112985503	109776601	14554431.11	39296964	21837279.48	41399482	47422895.93	128041819	57291293.44	131530648	217125062.6	205638449.7	605444767	13430287.28	760469.4413	126245.7309	40733836.6	NaN	NaN	NaN	-34475405.68	298299292.1	286520085.1	NaN	-19773350.42	348055975.4	97.69861487	NaN	NaN	306394441.1	827264991	296780441	846752016	368138885.6	993974991	356587477.3	1017389031	638182502.3	638182502.3	14760.81293	17730451.11	47872218	48342609.59	280329000	1016296814	359005926.1	339159374.4	915730311	328838922.3	937563267.3	587945437.9	5210	4770.967317	13602.65894	8530	8416914.074	22725668	938625499.8	-28979511.11	-78244680	-77671313.9	61744444.44	166710000	170637014.9	19665974.07	53098130	53530539.68	-1092217.178	2.7	2.7	1.557509	0.576855185	1.79059	100	2
1.26233E+11	7.57006E+11	50296069142	3.01621E+11	3.21807E+11	3.21807E+11	6.81203E+11	3121774380	18721000000	18721000000	30939267056	1.8554E+11	21467506279	1.8554E+11	55674672456	3.33876E+11	36048305016	3.33876E+11	1.59459E+11	1.04214E+11	9.56259E+11	20407634368	313534191.3	14035816.99	40944086204	6949688.998	7058282951	79983099.27	24755513591	2.13246E+11	1.43606E+11	37690362212	37770345311	7.57006E+11	100	-1000000	-1000000	2.18255E+11	1.30886E+12	1.43737E+11	1.30886E+12	2.57676E+11	1.54526E+12	1.70384E+11	1.54526E+12	1.79888E+11	1.79888E+11	285132.6486	66302479110	3.9761E+11	3.9761E+11	1.7528E+11	1.54526E+12	2.63351E+11	2.61269E+11	1.56681E+12	1.72692E+11	1.56681E+12	1.82397E+11	48590	31865.40678	289108.8955	33660	65699599795	3.93995E+11	1.56681E+12	3593350576	21549000000	21549000000	39420468208	2.36401E+11	2.36401E+11	-5038261371	-30214000000	21549000000	NaN	5.99691	5.99691	8.590082555	1.432418121	9.083723301	100	3
10211594686	1.10052E+11	5565095928	47777800000	1.68398E+11	48416700000	1.27725E+11	2336679279	70092200000	22063700000	7168549664	2.15031E+11	6373863249	68336300000	10049842482	3.0146E+11	8363382611	85861900000	18961812211	16214869417	1.3111E+11	602599385.5	132199026.4	NaN	3587929764	396772519.8	NaN	16541102.38	685391280.9	28117121520	23074354722	1016721451	1033262554	1.08034E+11	389.2375272	NaN	NaN	31348333972	9.4034E+11	26124263134	2.39035E+11	34004033804	1.02E+12	28536865195	2.62051E+11	59109442657	59109442657	28286.24218	3752674479	1.12567E+11	30742900000	14163000000	2.60034E+11	26834475870	32101823804	9.62942E+11	26964003324	2.47215E+11	55802818109	2900	2910.538235	26684.82428	6020	4547564479	1.36411E+11	2.45198E+11	-1902210000	-57059642265	-14835963007	2655699832	79661700000	23016200000	2697100000	80903560150	21035572216	-2017307780	29.9965	30.51063173	17.25616	0.575272448	20.39608	100	2
48760848741	1.38421E+11	22858780196	66226053686	2.363E+12	84639989479	51499514048	7937114366	5.816E+11	33938144857	5733118544	4.201E+11	4327465389	23265403823	59188546621	4.3371E+12	37124575631	1.63426E+11	29413450124	21540851502	1.06132E+11	4344754275	716656588.9	80050134.08	10567025585	47399226.55	29416766100	238122002.7	41666596422	57147859138	43670774581	16436922341	16675044344	1.01103E+11	2341.126298	NaN	-8680072656	96539111110	7.074E+12	65300274308	3.03496E+11	1.02339E+11	7.499E+12	69565187811	3.20316E+11	2.35763E+11	2.35763E+11	9739.465361	56171187635	4.116E+12	3.05196E+11	76965000000	2.82998E+11	89352333636	97259100183	7.12676E+12	65754161267	3.05196E+11	2.2406E+11	2720	1999.308671	9279.731005	6810	53158187703	3.89522E+12	2.67878E+11	-5079999932	-3.72242E+11	-15119949922	5799989005	4.25E+11	16819684015	2059999973	1.50949E+11	6131318275	-37317815806	73.27600098	73.27630833	31.80737	0.434076227	38.73944	100	2
11416800000	7992897000	8175209000	5568170000	8714857000	6411764000	9082031000	2473377000	2473377000	2144912000	3295962000	3295962000	2753488912	2752169000	12575618000	12575618000	8223823172	8219881000	20045198000	8847586275	8843006000	483315581.1	196004865.7	NaN	3752291088	6753316.311	5961346224	31211407.17	5043075792	25407096389	15011165276	-308496869.7	-277285462.5	8770814139	176.2019474	NaN	NaN	35094193000	35094193000	NaN	19207799000	36942384000	36942384000	20976428515	20965934000	87411173006	87411173006	1561.54523	8309752000	8309752000	NaN	21203000000	21743851139	35210127831	35127487017	35127487017	19904150572	19894170477	83116856913	2620	1482.463475	1481.720157	6190	9155794450	9155794450	20672087616	-1814896983	-1814896983	-1071763523	1848191000	1848191000	1758135000	2499020737	2499020737	1475763800	777917138.7	1	25000	0.422627711	0.422627711	0.50084672	100	2
27213830088	92242049431	16071815199	50630116003	96800000000	52034878208	87162498268	12539546658	75291200000	33106061787	14300384724	85863800000	21174355174	43930672111	30303332612	1.8195E+11	35556037478	73362225455	41515164132	57269549947	1.18584E+11	3944954509	1168301843	210032814.8	5445430775	46939811.41	14378598014	676803974.3	14138771462	69350923475	90283876236	1603049514	2279853488	81106789390	225.6776217	-2048	-685033985.5	84358043402	5.06511E+11	1.1117E+11	2.25052E+11	89685724889	5.385E+11	1.18749E+11	2.38615E+11	3.33218E+11	3.33218E+11	3215.692312	14089902237	84600000000	45979169331	1.1853E+11	2.27479E+11	92773012343	89431924889	5.36976E+11	1.18457E+11	2.37968E+11	3.32275E+11	1250	1596.380924	3206.983308	4480	19584202237	1.17589E+11	4.65419E+11	-253800000	-1523891340	2.37939E+11	5327681487	31988997952	13562561234	5427800000	32590139540	13820489153	-11135260041	6.0043	5.778833333	1.616057155	0.269149968	2.022391882	NaN	1
67732090.92	770036011.1	216797500.4	1372615743	3331722307	1372615743	4128918885	248244253.4	3814992861	1480300752	75001388.54	1152613839	52096239.73	501426307.4	224764161.2	3454153153	147299265.8	1417755433	552375665.2	426671937.6	4106717400	21703638.55	5127035.911	192280.6256	75202910.98	89711.99222	NaN	4693226.588	NaN	1013508501	688101519.9	NaN	NaN	463413735.6	218.7945561	NaN	NaN	1025384080	15758000000	730551700.6	7031560119	1098393404	16880000000	801558441.6	7715000000	2674281821	2674281821	1719.735497	-318949088.2	-4901577693	-2211857233	702003000	7408377725	1100957118	1088993404	16735541740	794940273.6	7651300134	2651395441	250	177.1985751	1705.536285	590	NaN	NaN	7320842423	-9400000	-144458260	-87535301.74	73009324.63	1122000000	195351880.4	370800000	5698417320	3261509544	-306622275.4	15.3679	15.36791667	6.311975	0.410724627	6.733985	NaN	0
