Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	50500000	85180000	791000000	389400000	1464.1	2485	382	NaN	NaN	6576	23168	29744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86140	1094.133	5463753	2553	158.2548304	NaN	4929	305.5378219	18.22657463	NaN	26.274	NaN	2112	130.9182146	80672.33	3898	820	5992	15.47742491	1658672	140	92	28	9261385	57.40927978	3318260	20.56916074	478883	2.968489932	274	16.98465474	4545719.353	28.17791012	50.60837657	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	1390490000	1140000000	782580000	603380000	34845.6	64598	65786	NaN	9276	44938	527591	581805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1209900	7024.25	119789024	21634	16.69193527	19	68467	52.82641822	4.366755731	784090	NaN	874840	44589	34.40310167	NaN	1828548	551196	61015	100	74725444	20	12	14	334824000	25.74475803	311756000	23.97104982	24939630	1.917618629	293	0.226067164	94940305.78	7.325216965	74.10362882	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	61000000	0	NaN	126.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10337	22.825	355610	401	23.36112803	11	718	41.82865318	10.30118336	NaN	8.369999886	NaN	283	16.48678113	51346	1052	318	1016	10.46239694	NaN	NaN	NaN	NaN	1530868	8.918404823	99439	0.579303544	0	0	3	0.174771531	167545.9512	0.976075415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	53000000	198400000	26000000	51000000	358.5	1365	76	NaN	NaN	6251	10679	16930	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	153204	1113.899	8829094	2250	53.08392602	14	6580	155.2409925	24.41042154	43628	NaN	128.8930054	3950	93.19178123	164184	7751	NaN	NaN	18.61358354	946945	55	41	14	10400578	24.53793392	7588676	17.90385402	127113	0.299895871	159	3.751264105	3865021.81	9.118690303	22.65478725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.074354646	NaN	NaN	NaN	NaN	8378	1.338603813	15083	2.409902281	1	0.000159776	1	1.597760579	8307.422248	1.327327178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	0	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16612	0.834	560000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.898443766	NaN	65	54	NaN	65780	14.09217111	71700	15.36042366	283	0.060627614	NaN	NaN	24827.45709	5.31883207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	80000000	NaN	NaN	NaN	84.9	NaN	NaN	NaN	NaN	5006	4444	9450	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33517	10.173	901402	574	135.5178304	69	1262	297.9503518	32.03639253	NaN	24.39999962	NaN	625	147.5586132	35330	NaN	NaN	NaN	12.59072519	734088	198	146	24	923084	21.79343919	1343193	31.71195142	27931	0.65943354	216	50.99625673	880679.9824	20.79230671	64.70670253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	116000000	0	NaN	NaN	254.5	NaN	NaN	NaN	1521	432	379	2332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10937	31.942	743256	238	21.18385719	NaN	374	33.28891844	3.138771728	1938.6	NaN	4854	66	5.874515019	NaN	NaN	NaN	NaN	6.779275422	NaN	NaN	NaN	NaN	75797	0.674652447	768196	6.837543847	0	0	1	0.089007803	944634.5653	8.407984759	64.69471094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.895172049	NaN	NaN	NaN	NaN	33800	67.23290832	38000	75.58729338	NaN	NaN	35	696.1987548	NaN	NaN	348.1012658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	87.3	85	9	NaN	1868	910	525	3303	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19073	49.159	2013254	254	250.0477453	130	555	546.364168	25.42462561	1100	63	NaN	282	277.6120637	12060	NaN	NaN	NaN	14.39457052	NaN	552	406	38	658234	64.7991841	418365	41.18552164	17070	1.680438981	134	131.9149523	343647.1698	33.83	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3178.4	629	623	NaN	6642	1042	9365	17049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66134	40.565	4219478	2772	271.338651	163	5137	502.8378969	11.29292071	46010	100	82788	2092	204.7765	128426	16214	6533	9489	0.442860353	NaN	414	373	33	10782567	105.6941882	3427666	33.59908407	235996	2.313308661	316	30.93182313	3621591.075	35.4501312	182.5492169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	43013.8	10786	48448	NaN	8279	3342	62576	74197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	937143	8065.6	82099657	25833	313.0655703	NaN	53306	646.0060114	15.51655539	232296	NaN	NaN	24768	300.1590232	644467	77620	69997	34715	76.5948146	12479419	537	487	69	71322000	86.42540783	54526000	66.07262538	7000000	8.482345627	13847	167.8093505	53418007.22	64.73634072	267.4651441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2.3	NaN	NaN	NaN	NaN	37	134	171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.325246439	NaN	NaN	NaN	NaN	41838	60.55842633	20963	30.34290098	3253	4.708555879	15	217.1175474	20946.9111	30.31961309	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	5009	138	1877	NaN	4948	949	4160	10057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99598	174.539	6428701	1972	364.8795648	167	4006	741.2310023	20.61858217	10538	100	70635	1894	350.4472088	72075	2030	5390	2212	11.55969372	1213919	430	351	32	5166912	95.67859444	3491307	64.65048109	1017594	18.84335627	1724	318.9920739	4370446.604	80.86646322	352.7728576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	51400000	NaN	NaN	6.7	NaN	NaN	6290	NaN	NaN	NaN	6290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	602	65.93672593	NaN	1784	195.40053	24.48658467	NaN	NaN	NaN	1085	118.8394479	NaN	NaN	NaN	NaN	12.44835001	537317	100	66	NaN	2534063	27.75545142	902258	9.882381805	37257	0.408073854	33	3.614471687	809421.928	8.865553461	39.14364011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	562000000	1129000000	NaN	NaN	344	334	58	NaN	1934	1308	1266	4508	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48531	21.44	3236364	2487	76.76862314	5	4878	150.5739219	15.74692732	NaN	70.19999695	NaN	1824	56.30316389	108302	1945	950	3572	10.0023299	NaN	89	57	27	4882414	15.0710173	2486720	7.675998011	36000	0.111124666	3	0.092603888	1501386.774	4.634475088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	75900000	110000000	10000000	50.2	489	14	NaN	NaN	4769	7339	12108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28422	4.99	1828303	1459	110.4560883	15	3172	240.1416806	29.77346448	5453	14.97000027	10641	1554	117.6482256	43197	NaN	NaN	NaN	11.84050541	564515	56	32	17	3544174	26.83177492	1590755	12.04308257	11620	0.087971196	38	2.876854937	638575.1949	4.834442638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	292000000	97000000	NaN	1661.1	312	382	NaN	2505	NaN	NaN	2505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42189	241.872	4621310	5883	80.76052113	9	9221	126.5838459	16.49411496	NaN	81	NaN	2705	37.13364094	92370	4188	40837	5150	42.86161796	2959895	36	26	30	7643060	10.4922235	9535016	13.0894588	79217	0.108747343	28	0.384377799	3752002.714	5.150666232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	3.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81	18.7571946	10.89339269	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.362221289	NaN	NaN	NaN	NaN	20000	0.463140607	39271	0.90939974	0	0	NaN	NaN	50137.07069	1.161025669	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	17025	313	2871	NaN	7929	2059	52718	62706	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	549963	1043.562	45539952	22030	516.0254962	NaN	30589	716.5094827	21.99320959	NaN	NaN	NaN	7534	176.4746295	NaN	14117	20224	14395	54.44468673	8270437	567	458	NaN	38622582	90.38308258	17934477	41.96957406	3401411	7.959851345	2837	66.45321529	18806393.69	44.05165064	144.4779862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	389.1	97	27	NaN	4276	583	1241	6100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7814	1.335	509556	324	240.1262886	126	626	463.9477058	11.85033743	6837	22.13999939	2980	282	208.9988068	56839	9567	192	959	7.054748842	NaN	459	349	11	1255731	93.12410036	444031	32.92901697	138677	10.28418576	113	83.74774882	717374.868	53.16684093	190.6040368	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	106.3	3	1	NaN	NaN	189	321	510	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29546	117.155	1403293	666	9.182835213	3	864	11.9128673	4.126790282	NaN	19.13999939	NaN	164	2.261238701	36469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	155534	0.214450915	484368	0.667848578	35	4.82581E-05	1	0.013788041	112658.8776	0.155334521	4.649628419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	5018.7	209	2011	NaN	4481	722	2598	7801	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109209	325.203	7049416	1997	381.9690706	23	3950	755.5221978	10.65495611	28100	64.69999695	69400	1818	347.7314824	78158	10105	3352	5741	9.449789174	1307092	515	446	34	4988000	95.44462404	2368000	45.31132111	800000	15.30787875	1283	245.4012607	3783149.901	72.36085388	431.0702432	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	29892.2	3060	14230	NaN	8100	3224	62330	73654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	682263	5584.213	48543473	29657	472.984291	173	42505	677.8904572	15.76107111	197000	100	781000	11199	178.6071105	951220	45121	74014	29246	67.34093622	3954173	595	494	38	44544000	73.50896438	33703000	55.61854854	6561035	10.82738165	3855	61.48141895	23723604.53	37.8355608	163.1430094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.217992801	NaN	NaN	NaN	NaN	41298	86.19012835	23958	50.00104351	3134	6.540749243	3	62.61087342	31879.57418	66.53359947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	0	0	NaN	NaN	16.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8342	61.267	430873	67	49.84484861	3	116	86.29854386	6.679649756	NaN	10.21000004	NaN	44	32.73393043	9170	1949	92	731	8.784658253	NaN	NaN	NaN	NaN	489367	36.40660303	38654	2.875675788	650	0.048356943	6	4.463717786	40043.79233	2.9790698	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	45491.6	10776	19178	NaN	7725	5389	22450	35564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	970036	5698.49	86054762	18514	309.2477023	159	39453	659.0012746	17.77899991	163000	100	736000	19484	325.4500503	387674	20570	41800	16116	81.68547472	8326913	510	451	79	59687915	99.65959774	34576487	57.7315992	6123907	10.22495271	21034	351.3404002	39295002.11	65.63621644	289.7526068	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	27000000	36500000	NaN	NaN	150.4	209	249	NaN	2444	390	368	3202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4451	2.724	228560	92	21.30468008	29	406	94.01847949	14.59424757	570	NaN	5200	290	67.15605678	20247	4855.8	614	1575	3.458358541	NaN	NaN	NaN	NaN	840645	18.59995792	683230	15.11702234	1900	0.042039053	11	2.547298706	175641.9323	4.067386062	3.903269063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	80600000	NaN	NaN	86.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3333	6.652	96444	514	24.33722377	23	1116	52.84113176	13.19354637	NaN	NaN	NaN	546	25.85238167	54311	242	85	977	12.4788441	NaN	NaN	NaN	NaN	1695000	8.025602002	313326	1.483557388	900	0.004261382	1	0.047348684	362586.1471	1.716797704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	0	NaN	NaN	2.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.130897566	NaN	NaN	NaN	NaN	154900	1.742540291	26200	0.294735672	0	0	NaN	NaN	45230.58376	0.508819332	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	0	NaN	NaN	23.7	NaN	NaN	NaN	NaN	530	20	550	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33	NaN	NaN	NaN	NaN	19.31999969	NaN	NaN	NaN	3742	NaN	NaN	NaN	4.905960701	NaN	7	5	3	175000	11.98225531	42993	2.943732014	36	0.002464921	NaN	NaN	48313.15924	3.308003478	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	6300000	NaN	NaN	7.3	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.119641619	NaN	NaN	NaN	NaN	39451	2.94231713	9719	0.724858183	0	0	NaN	NaN	24243.8238	1.808142203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	1.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.041456519	NaN	NaN	NaN	NaN	61900	10.49518985	10500	1.780282607	0	0	NaN	NaN	4977.450183	0.843930285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	3928.3	28	379	NaN	5045	NaN	NaN	5045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	137676	58.245	9276954	2058	186.0473358	87	6037	545.756932	20.3217399	NaN	NaN	NaN	3730	337.1994958	114931	588	1668	2449	30.2245285	1895755	475	368	46	9324335	83.64687074	6352302	56.98531684	51455	0.461593211	290	26.21658278	2387743.306	21.58567933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	1500000	0	NaN	NaN	2.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.299094502	NaN	NaN	NaN	NaN	43313	42.27514519	32705	31.92133132	609	0.594407301	5	48.80191303	20051.07932	19.57062058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.317114987	NaN	NaN	NaN	NaN	39033	68.42972599	25128	44.05252362	3320	5.820374818	1	17.57129553	31999.43901	56.22715997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	108800000	NaN	NaN	16	266	9	NaN	NaN	3779	2053	5832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	667	53.76966462	NaN	1535	123.7427814	19.85535985	NaN	NaN	NaN	790	63.68520997	NaN	NaN	NaN	NaN	12.27926689	826748	NaN	NaN	NaN	3168256	25.54063906	1132121	9.126501721	0	0	50	4.030709492	632642.964	5.1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.4965583	NaN	NaN	NaN	NaN	98000	59.06532142	65500	39.47733218	NaN	NaN	15	90.40610422	59998.91515	36.16178784	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
