Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
416	33	1766380000	0	6628900000	1007319000	41603.6	79842	93485	NaN	13600	52166	593382	659148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1349269	7579.401	136721623	27068	20.76212684	35	75740	58.09529654	4.464776526	869320	40.79999924	929208	46097	35.35805234	3345187	1934612	583320	62200	108.2859296	67245263	24	15	9	393406000	30.08626177	350445000	26.80076055	37350000	2.85639232	426	0.326757279	111449553.6	8.548580494	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
168	11	0	29000000	NaN	NaN	130.9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	2.5	3.333333333	4	3.5	3	3.5	3.5	3.5	3.291666667	4	3	3	2.5	3	3.1	4	3.4	3.333333333	3.5	2.5	NaN	NaN	10696	24.399	384059	382	21.76193142	NaN	699	39.82091639	9.993042041	NaN	NaN	NaN	284	16.17902755	NaN	1119	324	974	10.62088971	NaN	13	10	NaN	2252508	12.83217922	100331	0.571569723	202	0.001150762	2	0.113936814	246216.1579	1.402654226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
110	11	61700000	855400000	242000000	15280000	401.3	1662	99	NaN	NaN	8060	11877	19937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	162095	1092.492	9984424	2497	58.01504711	14	6450	149.8586519	23.04627277	38199	NaN	156.5679932	3485	80.97013984	164257	8366	NaN	2137	19.19884548	1236121	57	43	15	21849993	50.76605419	7678804	17.84085606	318683	0.74042488	191	4.437674809	4737587.799	11.00726389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
155	15	NaN	NaN	NaN	NaN	1.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	1.5	2.333333333	2	2	2.5	2.5	3	3	2.416666667	3	2	3	2.5	2.5	2.3	2.5	2.7	2.333333333	2	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.840532858	NaN	NaN	NaN	NaN	15523	2.414250032	16939	2.634476666	4	0.000622109	3	4.665818525	12859.48	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
122	17	NaN	NaN	NaN	NaN	0.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4	4.166666667	4	3.5	4	4	4.5	4	4.091666667	4.5	4	4.5	4	4.5	3.9	3.5	4.3	4	4	4.5	NaN	NaN	19905	1.506	690000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.28383946	NaN	68	56	NaN	81721	17.28144171	71600	15.141166	937	0.198146265	NaN	NaN	28723.32533	6.074087107	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
228	20	NaN	NaN	304200000	NaN	105.6	NaN	NaN	NaN	NaN	5428	4511	9939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36045	10.351	953217	666	154.5454102	NaN	1352	313.7318238	33.23444937	NaN	NaN	NaN	620	143.8711026	NaN	NaN	NaN	NaN	11.1171344	740420	NaN	NaN	NaN	1101305	25.55580076	1388503	32.2202351	44914	1.042230113	267	61.9573942	951087.4491	22.07	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	0	NaN	NaN	261.4	180	105	NaN	1895	478	262	2635	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11484	30.879	812781	223	19.81475074	NaN	349	31.01052919	3.130826005	1863.6	NaN	5088.7	61	5.420178454	NaN	NaN	NaN	NaN	6.509251038	NaN	NaN	NaN	NaN	135534	1.204292568	855958	7.605647719	0	0	1	0.088855384	1095945.087	9.738062208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.233051777	NaN	NaN	NaN	NaN	80945	154.8653096	38000	72.70222698	NaN	NaN	41	784.4187648	19879.81135	38.03438308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	91.3	44	20	NaN	2330	571	458	3359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17392	47.964	1920516	346	335.0888373	131	670	648.8714479	30.17917421	1373.800049	64.58999634	NaN	303	293.4448488	12146	NaN	NaN	NaN	18.53145557	NaN	570	425	39	782503	75.78266487	420030	40.678429	31856	3.085141619	181	175.2921374	338783.5922	32.81	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
276	33	NaN	NaN	NaN	NaN	3172.1	244	586	NaN	6032	973	9279	16284	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75295	38.757	4706226	3228	315.3628607	163	5533	540.5522641	12.32189182	43447	NaN	84248.1	2055	200.76539	128437	14385	6631	9513	0.442860353	NaN	432	387	34	11775878	115.2166626	3217340	31.4788568	709063	6.937561041	425	41.52082274	3604819.023	35.21765921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
129	9	NaN	NaN	NaN	NaN	44194.1	11855	48367	NaN	9165	3718	67208	80091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1023858	7722.133	90788848	25089	304.2218484	NaN	51612	625.8319599	15.23817154	237609	NaN	NaN	22946	278.2364596	644480	88022	72568	34228	78.4056473	13598987	543	493	70	79271000	96.03863615	54791000	66.38055421	10786800	13.06845581	22610	274.1622222	56713741.77	68.76941828	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
165	9	NaN	0	NaN	NaN	2.7	NaN	NaN	NaN	NaN	34	171	205	4.5	3	3.666666667	3	3	4	4	4.5	4	3.783333333	4	3.5	3.5	4	3.5	3.6	3.5	3.7	4.166666667	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.514240373	NaN	NaN	NaN	NaN	52000	75.44432354	19000	27.56619514	3400	4.932898078	8	116.0681901	26566.20612	38.54364326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
67	5	NaN	NaN	NaN	NaN	5047.5	165	1658	NaN	4733	1292	4575	10600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13253	1.252	551345	2067	381.4052838	168	4041	745.6500976	21.39387813	11058	100	70635	1837	338.9654119	72257	NaN	5459	2212	24.24743471	913960	437	354	33	5449206	100.5491707	3348177	61.78082106	1343855	24.79691644	2229	411.2977153	4484047.966	82.74018321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
216	14	42500000	50200000	NaN	NaN	4.6	NaN	NaN	6012	NaN	NaN	NaN	6012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	510	55.05022686	NaN	1639	176.9163173	20.77697521	NaN	NaN	NaN	1039	112.1513445	NaN	NaN	NaN	NaN	13.95047253	NaN	107	71	NaN	3623289	39.1103689	896252	9.674289396	60674	0.654924993	52	5.612964307	1063834.102	11.48319778	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
281	19	400000000	1272000000	17000000	510000000	350.3	465	59	NaN	2376	1693	1676	5745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45692	31.624	3037298	2609	79.32876372	NaN	4965	150.964857	15.39083324	NaN	NaN	NaN	1778	54.06153388	NaN	1471	929	3572	9.723611391	NaN	91	58	NaN	13661355	41.53845929	2572000	7.820374868	135000	0.410478463	3	0.091217436	1921981.915	5.843942092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
128	16	0	160800000	585000000	NaN	48.6	580	11	NaN	NaN	2224	11593	13817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29844	5.439	2011004	1437	107.027929	NaN	3122	232.5269272	28.95447183	1026.156006	NaN	11018	1529	113.8800998	NaN	NaN	NaN	NaN	12.9174732	632722	61	35	NaN	6246332	46.5227542	1679568	12.50944222	26786	0.199502443	54	4.021926351	804812.7948	5.994255161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
249	25	NaN	1827000000	86200000	NaN	1658.2	1008	428	NaN	2947	NaN	NaN	2947	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44730	286.954	4888146	5464	73.63562347	10	9057	122.056706	14.88564824	NaN	NaN	NaN	2952	39.78264284	98875	3917	40837	5150	49.2275404	4031114	37	27	29	13629602	18.36793999	10474273	14.11565927	140999	0.190017373	39	0.525583696	8680587.574	11.69839821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	2.5	2.166666667	3	2.5	2	2	3.5	3.5	2.5	2	3	3	2.5	3	2.8	3.5	3.2	1.833333333	1.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58	12.92866608	7.602668799	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.576877014	NaN	NaN	NaN	NaN	40438	0.901395516	37712	0.840630785	0	0	NaN	NaN	80233.09	1.788460051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
182	8	NaN	NaN	NaN	NaN	18345.5	313	3040	NaN	8344	2087	54268	64699	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	586438	1021.743	49855007	23216	534.9537652	NaN	31560	727.2200564	22.2518787	NaN	NaN	NaN	7260	167.2882639	NaN	11586	21047	14484	58.16374959	9170557	580	467	NaN	42694115	98.38387171	19460832	44.84533756	5035203	11.60306909	3544	81.66248035	20777737.15	47.87701896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
131	11	NaN	NaN	NaN	NaN	439	15	23	NaN	3544	471	1266	5281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8350	1.302	577808	348	258.5252029	126	657	488.0777537	12.72190478	7641	22.67000008	3190	288	213.951892	57016	10311	248	959	6.517988803	NaN	477	367	11	1445300	107.3888236	442045	32.84487133	179200	13.31493613	137	101.7757264	827029.1265	61.43904388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
128	9	NaN	NaN	NaN	NaN	87.6	4	1	NaN	NaN	363	211	574	3.5	3.5	3.666666667	3.5	3.5	3	4	3	3.5	3.383333333	3.5	3	4.5	2.5	3.5	3.1	4	3.6	3.166666667	3	2.5	NaN	NaN	30961	132.601	1667316	753	10.13952129	4	937	12.61717324	4.36309845	NaN	11.04791126	NaN	148	1.99289396	42370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	410630	0.552933815	610347	0.821862736	61	8.21395E-05	NaN	NaN	163127.8627	0.219659819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
66	16	NaN	NaN	NaN	NaN	4813.4	229	1830	NaN	4255	661	2820	7736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107108	353.576	7075195	2013	383.7139084	23	3960	754.8470329	11.57083865	27800	65.04000092	70300	1817	346.3527926	78821	9706	3478	5732	10.16436188	1312305	531	460	35	5270000	100.4892511	2120000	40.42451846	1174200	22.38984414	1617	308.2292051	3905985.922	74.45509807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
214	10	NaN	NaN	NaN	NaN	30339.9	2948	14327	NaN	8602	3252	63710	75564	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	728081	5802.442	52477178	29918	473.5664058	173	42047	665.55407	15.53683051	193000	100	771000	10473	165.775151	950985	41898	78306	29286	70.00054246	4000847	596	494	38	48088000	78.83730258	33707000	55.2605423	9471000	15.52711888	4806	76.07327183	26149202.12	41.39108117	163.5240702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.401601744	NaN	NaN	NaN	NaN	42032	87.09851216	23823	49.36590824	5868	12.15964192	NaN	NaN	32768.45203	67.90263174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
232	13	NaN	0	91770000	NaN	20.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8505	65.542	465343	93	67.84710909	NaN	131	95.56958378	7.064439553	NaN	NaN	NaN	33	24.07478065	NaN	2219	95	810	8.758931994	NaN	NaN	NaN	NaN	736690	53.74439441	39128	2.854539446	1530	0.111619438	8	5.83631046	67073.39897	4.89326475	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
150	17	NaN	NaN	NaN	NaN	45658.1	10155	17833	NaN	8306	4529	24163	36998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1018118	5998.434	93602879	19436	322.7268352	159	39661	658.5546929	17.83608855	163000	100	736000	18731	311.0205984	388008	22110	44036	16208	79.58084848	8249587	517	457	80	65471665	108.7519922	34068428	56.58950964	9898653	16.44220037	28067	466.0410621	42141908.9	69.9749171	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
197	24	NaN	58500000	NaN	NaN	144.6	236	225	NaN	2961	518	507	3986	4	4	4.166666667	3.5	3.5	3.5	4	4.5	4	3.833333333	4.5	3.5	4	3.5	3.5	3.6	4	3.9	3.666666667	3.5	3.5	NaN	NaN	4673	2.751	249131	143	32.7891406	NaN	507	116.2524076	17.8432162	NaN	NaN	NaN	334	76.5844263	NaN	6127	720	1336	3.805676849	NaN	NaN	NaN	NaN	1174308	26.22976159	570200	12.73619021	2390	0.053383891	20	4.585893791	272177.6828	6.240889728	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
218	16	590000000	51600000	NaN	0	81.3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4	4	4.166666667	3.5	3.5	3.5	4.5	4	3.5	3.85	4	3.5	4	3.5	3.5	3.7	4.5	3.7	3.833333333	4	3.5	NaN	NaN	NaN	NaN	NaN	532	24.58432391	24	1096	50.64740414	12.87089552	NaN	14.93029308	NaN	510	23.56767893	57614	242	85	NaN	12.6400926	NaN	16	11	6	2874560	13.28366807	321526	1.485808144	1904	0.0087986	3	0.138633405	396267.578	1.831197461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
287	29	NaN	32600000	NaN	NaN	4.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	2.5	2.666666667	2.5	3	3	3	4	3	3.016666667	2.5	3	3	2	3.5	2.7	3	3.2	3.5	4.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.887082936	NaN	NaN	NaN	NaN	189000	2.090373135	25000	0.276504383	0	0	NaN	NaN	49027.6298	0.542254181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
109	14	NaN	0	NaN	NaN	22.7	NaN	NaN	NaN	NaN	399	22	421	3	2.5	3	3	2.5	3	3	3.5	3.5	3.083333333	3.5	3	3	3.5	2.5	2.9	3.5	3.1	3.333333333	4	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.131708549	NaN	NaN	NaN	NaN	247478	16.45817788	44000	2.926158393	71	0.004721756	NaN	NaN	57124.74434	3.799001139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
155	12	NaN	600000	NaN	NaN	5.8	NaN	NaN	NaN	NaN	0	4	4	3	2	2.333333333	3	2.5	2.5	2.5	3	2.5	2.683333333	2.5	2.5	3	2.5	2.5	2.6	3	2.8	3	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.187770689	NaN	NaN	NaN	NaN	98825	7.225660692	9614	0.702934499	0	0	NaN	NaN	26004.87836	1.901365316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
166	15	NaN	NaN	NaN	NaN	0.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.869614832	NaN	NaN	NaN	NaN	96900	15.94434453	10000	1.645443192	180	0.029617977	NaN	NaN	6987.720246	1.149789671	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
169	14	NaN	NaN	NaN	NaN	4292	20	462	NaN	5033	893	5872	11798	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	130515	64.075	9452219	2055	185.0690271	89	6201	558.4491666	20.50085361	NaN	NaN	NaN	3888	350.1451959	117533	613	1854	2576	29.06679128	1779030	497	388	47	10260396	91.74900658	6311656	56.43916355	160113	1.431738959	349	31.43021434	2683947.36	24.17107186	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
123	8	7500000	0	NaN	NaN	2.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	2.5	3.166666667	4	3.5	3.5	3	4.5	4	3.691666667	4	3.5	3.5	4	3.5	3.7	3.5	3.9	4	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.52465249	NaN	NaN	NaN	NaN	46858	45.61099539	27426	26.69612786	3222	3.136254794	3	29.2016275	21047.94146	20.48780488	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.317114987	NaN	NaN	NaN	NaN	46480	81.27294982	32151	56.21787026	7128	12.46371743	NaN	NaN	33000.57703	57.96184602	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
333	19	41600000	119900000	NaN	NaN	19.7	388	17	NaN	NaN	4399	5344	9743	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	710	55.83010161	NaN	1614	126.9151887	19.84139668	NaN	NaN	NaN	822	64.63710355	NaN	NaN	NaN	NaN	13.85229957	776395	71	28	NaN	4510067	35.46443646	1248161	9.814782458	27106	0.213145174	70	5.504376215	724877.778	5.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.52109867	NaN	NaN	NaN	NaN	NaN	NaN	65500	38.85741405	NaN	NaN	18	106.7837333	64998.4576	38.55987756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
195	8	NaN	0	NaN	NaN	9.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3.5	3.5	3	3.5	3.5	3.5	3.5	3.5	3.35	3.5	2.5	3.5	3	3	3.1	3.5	3.3	3.5	4	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.370502114	NaN	NaN	NaN	NaN	281368	37.7050125	110136	14.75888963	2000	0.268012087	1	1.340060437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
177	21	NaN	NaN	NaN	NaN	NaN	11607	156	NaN	NaN	13390	7487	20877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	122705	7763.873	20229512	1327	194.7689779	179	1720	252.4511243	13.5819429	NaN	100	NaN	325	47.70152058	1955	NaN	NaN	NaN	96.7788292	22601630	71	51	246	8544255	125.4688974	3792912	55.69736466	1659098	24.36317698	1106	162.3319439	3874809.771	56.87209785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
