Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
NaN	NaN	1495000000	131000000	190400000	44400000	920.3	1771	176	NaN	NaN	8364	19613	27977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93700	806.2000122	3621900	1893	129.3848601	NaN	4265	291.5089426	21.47346972	NaN	16.70000076	NaN	2151	147.0189298	79068	931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	319474	2.18357627	2151000	14.70189298	NaN	NaN	NaN	NaN	99997.7377	0.68347561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	2859100000	NaN	5084420000	149300000	10526.1	11114	11628	NaN	5402	22615	122057	150074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	493000	1688.599976	51770100	4750	3.901277155	NaN	35966	29.5396493	3.315310837	501120	NaN	NaN	29873	24.53533736	NaN	1292200	354400	56000	NaN	NaN	NaN	NaN	NaN	6853000	0.558910987	54947000	4.481319419	NaN	NaN	NaN	NaN	160399.1262	0.013173925	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	60.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3800	41.59999847	361800	309	21.62733443	NaN	574	40.17504843	10.19064314	NaN	12.5	NaN	238	16.65794691	34300	607	301	1006	NaN	NaN	NaN	NaN	NaN	3500	0.024496981	70558	0.493845134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	1495200000	131200000	148900000	83000000	194.7	1172	87	NaN	NaN	6991	6683	13674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	195200	311.2000122	8342100	1280	34.48961473	NaN	6877	185.3008442	23.60077469	NaN	11.89999962	NaN	5342	143.9402515	NaN	2795	NaN	3154	NaN	NaN	NaN	NaN	NaN	522857	1.408838788	4645453	12.51717846	NaN	NaN	NaN	NaN	122478.2452	0.330017773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1100	NaN	27300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	900	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	4980	0.982128418	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	0.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7400	0.800000012	129200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78	NaN	NaN	NaN	1100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	25232	6.24297937	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	85700000	NaN	NaN	NaN	74.7	NaN	NaN	NaN	NaN	5501	3990	9491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20800	44.90000153	917900	385	108.2343879	NaN	847	238.1156534	35.9770902	3070	17	NaN	419	117.7927494	35597	NaN	NaN	424	NaN	NaN	NaN	NaN	NaN	46531	1.308118001	525682	14.77840766	NaN	NaN	NaN	NaN	29917.19793	0.84105704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	206.4	40	83	NaN	2283	1396	674	4353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14400	44.40000153	928700	218	19.91011951	NaN	715	65.30153876	5.57262285	NaN	55.90000153	NaN	385	35.16236702	NaN	769.501	1487.6	4667	NaN	NaN	NaN	NaN	NaN	2427	0.022165991	356158	3.252820341	NaN	NaN	NaN	NaN	3498.161974	0.031949001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	44.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10600	35.40000153	1214100	298	341.2433855	NaN	499	571.410904	25.76646188	NaN	57.20000076	NaN	186	212.990838	10415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70781	8.105217474	366363	41.95266794	NaN	NaN	NaN	NaN	5880.154276	0.673343541	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2185.5	3247	614	NaN	7495	2563	7271	17329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26900	22.20000076	1393600	1236	119.8226973	NaN	3230	313.1288934	7.551604874	NaN	100	NaN	1843	178.6676627	NaN	22310	8110	9435	NaN	NaN	NaN	NaN	NaN	200315	1.94291648	2817215	27.32503034	NaN	NaN	NaN	NaN	200053.3022	1.93939533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	39213.4	9511	42322	NaN	10431	8376	43295	62102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	566600	6036.299805	40118400	22478	274.406963	NaN	54519	665.5571321	15.64978573	199196	99.09999847	NaN	30051	366.8566441	656076	67680	71028	40826	NaN	NaN	NaN	NaN	NaN	5512000	6.705568942	44100000	53.6494177	NaN	NaN	NaN	NaN	2511060.075	3.065452305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0.3	NaN	NaN	NaN	NaN	26	167	193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.40000153	NaN	NaN	NaN	780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	461	0.647617442	18737	26.32192628	NaN	NaN	NaN	NaN	829.6624368	1.165518146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	4368.7	196	1309	NaN	1038	3844	3187	8069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107800	172.1999969	5892000	1536	291.844652	NaN	3538	672.2307154	16.12052209	9976	100	NaN	1877	356.6356848	71321	1757	4719	2349	NaN	NaN	NaN	NaN	NaN	1316592	25.05306636	3251124	61.86474269	NaN	NaN	NaN	NaN	300334.784	5.706451857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	60000000	NaN	NaN	10	NaN	NaN	6249	NaN	NaN	NaN	6249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1300	NaN	29500	529	65.67538631	NaN	1373	170.4580442	22.36039451	NaN	49.40000153	NaN	772	95.84385298	12600	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82547	1.024821572	618551	7.67931491	NaN	NaN	NaN	NaN	6040.03312	0.074987053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	155.6	150	50	NaN	2397	1419	691	4507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45100	16	3494100	1359	47.20904732	NaN	3653	126.8981971	15.63124134	NaN	68.90000153	NaN	2023	70.27513078	104000	2139	1826	3973	NaN	NaN	NaN	NaN	NaN	11700	0.040643551	1278142	4.440019585	NaN	NaN	NaN	NaN	500.4690389	0.001738533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	30000000	126800000	105000000	NaN	32	354	7	NaN	NaN	5874	4710	10584	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22500	32.90000153	1925200	1167	100.7417598	NaN	2607	225.0503579	33.39589352	3558	13.30000019	NaN	1308	112.9136433	43249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59779	0.516044701	800763	6.912619861	NaN	NaN	NaN	NaN	9980.98593	0.086161276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	1292.2	706	504	NaN	2922	NaN	NaN	2922	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41300	198	4282400	4350	68.91580608	NaN	6813	107.9364108	18.18834524	31500	78.09999847	NaN	2163	34.26779047	NaN	4352	29669	4907	NaN	NaN	NaN	NaN	NaN	7369	0.011674496	3024947	4.792337031	NaN	NaN	NaN	NaN	38798.21271	0.061466899	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	2.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	125	38.3081174	11.93565821	NaN	21.79999924	NaN	NaN	NaN	4010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	18919	0.579801018	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	12495.1	524	2274	NaN	10943	5750	56322	73015	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	332800	739.5999756	27759200	11950	302.6988119	NaN	21798	552.1530295	21.94476881	78744	99	NaN	9093	230.329732	NaN	9735	15605	12284	NaN	NaN	NaN	NaN	NaN	2997645	7.585228541	15412785	39.00044758	NaN	NaN	NaN	NaN	526339.5412	1.333241454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	270.4	198	12	NaN	NaN	2146	513	2659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5100	0.699999988	149400	168	118.6780956	NaN	462	326.3647628	8.38812851	1897	53.20000076	NaN	276	194.971157	NaN	3901	435	1020	NaN	NaN	NaN	NaN	NaN	69500	4.895307337	438811	30.90812529	NaN	NaN	NaN	NaN	50046.95448	3.535403123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	97.3	NaN	3	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24800	118.0999985	743000	304	5.172321858	NaN	456	7.758482786	2.702174504	NaN	15.30000019	NaN	132	2.245876596	23832	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	148739	0.253067757	NaN	NaN	NaN	NaN	1001.191136	0.001703448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	4329.6	483	2179	NaN	922	3371	2004	6297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103200	236.8000031	5597500	1484	289.585103	NaN	3378	659.1768719	10.85920659	24100	64	NaN	1778	346.9557366	77782	8806	3254	5859	NaN	NaN	NaN	NaN	NaN	1502003	29.30636347	2842000	55.45174342	NaN	NaN	NaN	NaN	860008.5578	16.78205302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	29746	3484	12916	NaN	10537	5532	46400	62469	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	549900	4842.600098	41252600	22853	382.1660802	NaN	38966	651.6205084	15.58534113	166000	100	NaN	14675	245.4070462	892500	49506	59528	31700	NaN	NaN	NaN	NaN	NaN	2462700	4.241824107	32900000	56.66789016	NaN	NaN	NaN	NaN	1500227.336	2.508799722	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3265	7.520269025	22856	52.64418648	NaN	NaN	NaN	NaN	1006.724482	2.318786811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	11.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7100	34.59999847	431300	74	66.176898	NaN	114	101.9481942	7.972802951	NaN	9.899999619	NaN	35	31.29988419	7708	NaN	NaN	814	NaN	NaN	NaN	NaN	NaN	6800	0.608112036	35000	3.129988419	NaN	NaN	NaN	NaN	0	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	46213.9	9821	18184	NaN	1232	10841	20400	32473	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	772300	7618.100098	64208500	14365	246.9615478	NaN	38166	656.145801	16.9194438	153900	100	NaN	22409	385.2531377	386983	13300	32100	16666	NaN	NaN	NaN	NaN	NaN	7248355	12.46345423	30677755	52.75000954	NaN	NaN	NaN	NaN	2398186.006	4.122935802	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	10000000	NaN	NaN	126.6	173	288	NaN	NaN	898	190	1088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2500	1.799999952	152400	131	28.3789346	NaN	846	183.2715929	22.56913599	131	93.5	NaN	678	146.877234	20298	1141.4	380	1575	NaN	NaN	NaN	NaN	NaN	2300	0.046070617	567400	11.36542092	NaN	NaN	NaN	NaN	2000.200327	0.043330957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	424000000	NaN	NaN	71.8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3300	29.5	197200	284	16.29448588	NaN	702	40.2772151	10.48723202	NaN	24.10000038	NaN	382	21.91723101	37800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12766	0.073244862	77886	0.446870538	NaN	NaN	NaN	NaN	984.5347038	0.005648763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	20300000	NaN	NaN	2.6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	700	0.699999988	36300	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.5	NaN	NaN	NaN	30500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	950	0.012170539	16206	0.207616579	NaN	NaN	NaN	NaN	152.1292385	0.001948942	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	24.4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3096	0.267286421	21319	1.840529462	NaN	NaN	NaN	NaN	411.2845942	0.03550736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	3.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1200	0.100000002	20500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.30000019	NaN	NaN	NaN	4400	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	0	7926	0.690473453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0
NaN	NaN	NaN	NaN	NaN	NaN	0.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	400	0.100000002	14700	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2880	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61	0.013338552	3668	0.802062446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	2249.3	37	267	NaN	NaN	4023	3827	7850	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92400	118.6999969	6396000	1711	159.7695732	NaN	4818	449.8946837	20.58612342	12844	91.80000305	NaN	2890	269.8621079	117000	337	1752	2474	NaN	NaN	NaN	NaN	NaN	532000	4.946701615	5328794	49.5487855	NaN	NaN	NaN	NaN	150066.0424	1.401285071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.29999924	NaN	NaN	NaN	1040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	570	0.565998391	24100	23.93080918	NaN	NaN	NaN	NaN	300.1400755	0.298032982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4122	7.406076504	21116	37.93952243	NaN	NaN	NaN	NaN	1000	1.788908766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
NaN	NaN	342000000	16000000	NaN	NaN	23.8	142	22	NaN	NaN	3849	4357	8206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5100	25.79999924	300000	383	37.37887609	NaN	959	93.5935827	17.2916202	NaN	25.79999924	NaN	526	51.33495777	13238	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43421	0.423767149	338035	3.299051796	NaN	NaN	NaN	NaN	2001.626669	0.019534871	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5803	3.934744137	69922	47.41085292	NaN	NaN	NaN	NaN	2000	1.356106888	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
