Time required to build a warehouse (days)	Procedures to build a warehouse (number)	Investment in energy with private participation (current US$)	Investment in telecoms with private participation (current US$)	Investment in transport with private participation (current US$)	Investment in water and sanitation with private participation (current US$)	Scientific and technical journal articles	Patent applications, nonresidents	Patent applications, residents	Trademark applications, aggregate direct	Trademark applications, Madrid	Trademark applications, direct nonresident	Trademark applications, direct resident	Trademark applications, total	CPIA business regulatory environment rating (1=low to 6=high)	CPIA debt policy rating (1=low to 6=high)	CPIA economic management cluster average (1=low to 6=high)	CPIA policy and institutions for environmental sustainability rating (1=low to 6=high)	CPIA quality of budgetary and financial management rating (1=low to 6=high)	CPIA financial sector rating (1=low to 6=high)	CPIA fiscal policy rating (1=low to 6=high)	CPIA gender equality rating (1=low to 6=high)	CPIA building human resources rating (1=low to 6=high)	IDA resource allocation index (1=low to 6=high)	CPIA macroeconomic management rating (1=low to 6=high)	CPIA quality of public administration rating (1=low to 6=high)	CPIA equity of public resource use rating (1=low to 6=high)	CPIA property rights and rule-based governance rating (1=low to 6=high)	CPIA social protection rating (1=low to 6=high)	CPIA public sector management and institutions cluster average (1=low to 6=high)	CPIA efficiency of revenue mobilization rating (1=low to 6=high)	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	CPIA structural policies cluster average (1=low to 6=high)	CPIA trade rating (1=low to 6=high)	CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)	Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)	Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)	Air transport, registered carrier departures worldwide	Air transport, freight (million ton-km)	Air transport, passengers carried	Road sector diesel fuel consumption (kt of oil equivalent)	Road sector diesel fuel consumption per capita (kg of oil equivalent)	Road density (km of road per 100 sq. km of land area)	Road sector energy consumption (kt of oil equivalent)	Road sector energy consumption per capita (kg of oil equivalent)	Road sector energy consumption (% of total energy consumption)	Roads, goods transported (million ton-km)	Roads, paved (% of total roads)	Roads, passengers carried (million passenger-km)	Road sector gasoline fuel consumption (kt of oil equivalent)	Road sector gasoline fuel consumption per capita (kg of oil equivalent)	Roads, total network (km)	Railways, goods transported (million ton-km)	Railways, passengers carried (million passenger-km)	Rail lines (total route-km)	Liner shipping connectivity index (maximum value in 2004 = 100)	Container port traffic (TEU: 20 foot equivalent units)	Motor vehicles (per 1,000 people)	Passenger cars (per 1,000 people)	Vehicles (per km of road)	Mobile cellular subscriptions	Mobile cellular subscriptions (per 100 people)	Telephone lines	Telephone lines (per 100 people)	Fixed broadband Internet subscribers	Fixed broadband Internet subscribers (per 100 people)	Secure Internet servers	Secure Internet servers (per 1 million people)	Internet users	Internet users (per 100 people)	Daily newspapers (per 1,000 people)	Lead time to export, median case (days)	Lead time to import, median case (days)	Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)	Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)	Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)	Logistics performance index: Competence and quality of logistics services (1=low to 5=high)	Logistics performance index: Overall (1=low to 5=high)	Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)	Logistics performance index: Ability to track and trace consignments (1=low to 5=high)	Income
155	17	271500000	171800000	823000000	NaN	NaN	748	328	NaN	NaN	14971	30133	45104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.688757987	5.460815352	108840	1399.547	10233736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4032	840	5352	22.05200013	3171950.238	NaN	NaN	NaN	19852242	116.0021265	3457506	20.20316135	1789355	10.45569488	904	52.82321379	7701159.6	45	NaN	3.48	3.04	2.93	2.86	2.74	2.94	3.09	3.8	3.33	2
311	34	436040000	NaN	NaN	634680000	NaN	98111	293066	NaN	16182	67838	973460	1057480	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.534363095	4.321479666	2390793	17441.3535	267691437	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2451185	791158	66239	143.5653135	129610695	NaN	NaN	NaN	859003000	64.04089229	294383000	21.94701299	126337000	9.418749655	2569	1.920281053	460077957.1	34.38999549	NaN	2.77	2.56	3.16	3.54	3.31	3.49	3.49	3.91	3.55	2
147	11	342000000	233000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	3	3.5	3	3	3	3.5	3	3.5	3.166666667	4	3	3	2.5	3	2.9	3.5	3.1	3.166666667	3.5	2.5	3.830659143	3.349972143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	978	377	977	11.33855845	249912	NaN	NaN	NaN	8636652	44.0670489	539504	2.752727463	1000	0.00510233	11	0.561256304	842752.227	4.3	NaN	3.37	8.89	2.11	2.1	2.69	2.53	2.55	3.16	2.6	1
46	8	235016000	1657900000	2359000000	NaN	NaN	1739	133	NaN	NaN	10218	15772	25990	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.100469781	3.46421252	180228	1576.083163	15110895	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.13292221	2443786	NaN	NaN	NaN	44477653	96.07475053	7186165	15.52260434	2594055	5.603334937	663	14.32125018	16897616.97	36.5	NaN	NaN	NaN	2.5	2.59	2.54	2.75	2.77	3.52	2.75	2
155	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2	2.333333333	2	2	2.5	2	3	3	2.541666667	3	2.5	2.5	2.5	2.5	2.4	2.5	2.6	2.833333333	3.5	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.738691831	NaN	NaN	NaN	NaN	165278	22.4944539	21037	2.863150732	100	0.013610071	1	1.361007145	37472.25	5.1	NaN	NaN	NaN	1.96	1.76	2.56	2.26	2.45	3.23	2.79	0
122	17	80000000	16000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	4	4.333333333	3.5	4	4	4.5	4.5	4.5	4.116666667	4.5	4	4.5	4	4.5	4	3.5	4.3	3.833333333	4	4.5	3.08555	3.513102	9794	0.261	548664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.688253542	NaN	NaN	NaN	NaN	371871	74.97414309	71971	14.51031151	15971	3.219966169	7	14.11293168	148799.7	30	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1
188	20	NaN	NaN	NaN	NaN	NaN	1212	8	NaN	NaN	5498	5767	11265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.9714544	2.6656458	49397	19.833	1746854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.76945152	1013483	NaN	NaN	NaN	3035007	65.14446476	1481722	31.8042056	288236	6.186799551	502	107.7510573	1700493.755	36.5	NaN	2	2	2.61	2.56	2.64	2.8	2.91	3.71	3.13	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1397	NaN	NaN	1397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9658	16.081	862484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.57247899	228346	NaN	NaN	NaN	1003015	8.909369968	1163625	10.33600258	3706	0.032918875	1	0.08882589	1790018.661	15.9	NaN	NaN	NaN	1.79	1.9	2.32	1.88	2.07	2.41	2.03	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.50733027	40281	NaN	NaN	NaN	99891	177.6471634	37351	66.4253957	18852	33.52658723	107	1902.898808	37111.8	66	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
677	9	NaN	NaN	NaN	NaN	NaN	4	4	NaN	1143	482	756	2381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.017986909	5.107641943	21607	37.546	2363249.826	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.19861259	349357	NaN	NaN	NaN	1034071	93.69581035	413192	37.43878251	194455	17.61931125	925	838.130308	584822.5453	52.99	NaN	NaN	NaN	2.92	2.94	3.13	2.82	3.13	3.44	3.51	3
120	33	NaN	NaN	NaN	NaN	NaN	114	868	NaN	2604	651	7793	11048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.607276034	4.58777932	94366.88629	23.16930822	7102860.615	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13592	6553	9569	0.443029663	NaN	NaN	NaN	NaN	12775068	121.7489441	2405500	22.92489441	1521000	14.49543313	3349	318.352302	7221255.072	68.64446628	NaN	2.45	3.46	3.31	3.25	3.42	3.27	3.51	4.16	3.6	3
97	9	NaN	NaN	NaN	NaN	NaN	12198	47047	NaN	5267	3567	65505	74339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.133129801	6.387909491	1086415.407	9245.421657	112399008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105794	78582	33708	90.87754903	14624545.39	NaN	NaN	NaN	104560000	127.0435825	45640000	64.15360706	26089800	31.69990109	71312	872.0307793	67488021.3	82.52696855	NaN	3.63	NaN	4	4.34	3.66	4.14	4.11	4.48	4.18	3
165	9	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3	3.833333333	3.5	4	3.5	4.5	3	4	3.808333333	4	3.5	3.5	4	3.5	3.9	4	3.5	4	4	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.881706182	NaN	NaN	NaN	NaN	105567	155.8023525	15484	22.85225143	8311	12.26589135	22	324.6897	32150.6965	47.45	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
67	5	NaN	NaN	NaN	NaN	NaN	142	1626	NaN	1958	431	3399	5788	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.593059783	6.135473308	3642	0	518933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7405	2131	26.75928632	709147	NaN	NaN	NaN	6981000	125.7805656	2629033	47.09355184	2092379	37.69955796	10386	1872.132925	4924085.982	88.75932497	NaN	1	1	3.58	3.99	3.46	3.83	3.85	4.38	3.94	3
216	14	NaN	NaN	69000000	NaN	NaN	NaN	NaN	6453	NaN	NaN	NaN	6453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.655486387	4.348250956	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.24780284	1382601.286	NaN	NaN	NaN	8892783	89.57888937	1009906	10.20327742	360039	3.626749213	151	15.21055028	3117178.48	31.4	NaN	2.24	3.46	2.51	2.34	2.59	2.42	2.82	3.85	3.17	2
281	19	NaN	237000000	NaN	NaN	NaN	730	76	NaN	2007	1555	2070	5632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.158939992	3.200027667	43785	5.849	3685779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1281	1045	3512	31.44943087	265628.4552	NaN	NaN	NaN	32780165	92.42126075	2922731	8.240424777	900000	2.537483709	31	0.874022167	4433526	12.5	NaN	4.58	7.07	1.97	2.06	2.7	2.24	2.36	2.81	2.26	2
128	16	NaN	238600000	NaN	NaN	NaN	690	4	NaN	NaN	7445	8750	16195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.501305179	3.677079183	49666	114.858	4461304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.73363841	1221849	NaN	NaN	NaN	14780730	102.1845607	2085659	14.418919	197890	1.368085522	211	14.58719718	4199113.732	29.03	NaN	2.06	3.41	2.32	2.38	2.86	2.6	2.77	3.55	2.84	2
218	22	314700000	2113000000	NaN	475000000	NaN	1625	605	NaN	3955	NaN	NaN	3955	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.46882315	4.2001349	112508.1812	187.867	9637276.495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3840	40837	5195	47.54655555	6709053	NaN	NaN	NaN	70661005	87.10560512	9618123	11.85650309	1426056	1.75793524	186	2.292868967	24498565.25	30.2	NaN	1.26	3.11	2.11	2.22	2.56	2.87	2.61	3.31	2.56	1
NaN	NaN	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2	1.5	1.833333333	2	2.5	1	2	3.5	3.5	2.208333333	2	3	2.5	2.5	2.5	2.7	3.5	2.8	1.5	1.5	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.024549757	NaN	NaN	NaN	NaN	185275	3.526578342	54232	1.032267692	118	0.002246046	NaN	NaN	283698.504	5.4	NaN	3	3	1.5	1.35	1.63	1.88	1.7	2.21	1.55	0
182	8	NaN	NaN	NaN	NaN	NaN	213	3566	NaN	3756	1598	41766	47120	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.577462107	5.621055366	605567.7318	1684.219292	58563493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7844	22304	15317	74.32322724	12607854.32	NaN	NaN	NaN	51601028	111.9887152	20205506	43.85161973	10534492	22.86280469	10756	233.4658846	30318658.76	65.8085951	NaN	4	7.07	3.47	3.58	3.11	3.62	3.63	4.12	3.96	3
148	13	NaN	NaN	NaN	NaN	NaN	13	84	NaN	1754	319	1067	3140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.340006666	5.626275745	11469	1.146	808549	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6261	248	787	5.729978212	151969	NaN	NaN	NaN	1652809	123.23911	482211	35.95530668	336323	25.07739684	582	434.2761802	993784.74	74.15413074	NaN	4	4	3.14	2.75	3.17	3.17	3.16	3.68	2.95	3
128	9	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3.5	3.666666667	3	3.5	3	4	3	4	3.408333333	3.5	3.5	4.5	3	3.5	3.2	3.5	3.6	3.166666667	3	2.5	3.627394432	4.425974268	48055.57143	672.3638571	3141329.857	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6854000	8.262854643	908882	1.095704677	4107	0.004951203	11	0.13261074	622121.5575	0.75	NaN	5	6	2.13	1.77	2.76	2.14	2.41	2.65	2.89	0
66	16	NaN	NaN	NaN	NaN	NaN	102	1731	NaN	1740	429	3335	5504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.721923463	6.358399644	183476	735.854	11578004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9760	3959	5919	8.357222252	1247434.256	NaN	NaN	NaN	8390000	156.3972049	1250000	23.30113303	1572700	29.31655354	6680	1245.489761	4661254.019	86.90934362	NaN	1.59	1.83	3.86	4.08	3.41	3.92	3.89	4.08	4.09	3
184	10	NaN	NaN	NaN	NaN	NaN	1832	14748	NaN	4308	3244	85635	93187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.94274135	5.8728529	751127.4775	5081.189818	65401450.34	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22840	86853	33608	74.93819235	5322986.2	NaN	NaN	NaN	63200000	100.6570949	35300000	56.22144701	21300000	33.92398927	19275	296.1941063	50292729.03	77.28357938	NaN	NaN	NaN	3.63	4	3.3	3.87	3.84	4.37	4.01	3
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.205464027	NaN	NaN	NaN	NaN	59446	122.0456599	20175	41.42030057	16269	33.40108401	45	923.8728751	36628.416	75.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
201	13	NaN	125000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1451	2.3	96338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2238	111	810	8.547789	135988.32	NaN	NaN	NaN	1610000	106.9438439	30381	2.018050261	4082	0.27114582	12	7.970969728	108844.9749	7.23	NaN	4.28	13.01	2.23	2.09	2.29	2.31	2.41	2.87	2.67	2
113	9	NaN	NaN	NaN	NaN	NaN	6439	15490	NaN	4403	5289	26792	36484	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.841998105	5.488707965	1173434.444	8554.792768	123971683.2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55019	31471	87.53209109	7388973.2	NaN	NaN	NaN	81115492	130.7564225	33393089	53.85458697	19130000	30.83714714	86878	1396.04909	48387744.6	77.75462928	NaN	NaN	1.89	3.74	3.95	3.66	3.92	3.95	4.37	4.13	3
74	9	15700000	97410000	NaN	NaN	NaN	180	179	NaN	2994	666	641	4301	5.5	5	4.666666667	3	4	3.5	4.5	4.5	4.5	4.441666667	4.5	4	4.5	3.5	4.5	3.9	4.5	4.2	5	6	3.5	4.704041296	4.031739661	6297	15.489	328355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6228	655	1566	4.018859416	226115	NaN	NaN	NaN	3980000	91.44707879	1105883	25.40948991	253916	5.834139814	53	11.90262307	1170753.636	26.29252686	NaN	NaN	NaN	2.37	2.17	2.73	2.57	2.61	3.08	2.67	1
218	16	NaN	290000000	NaN	NaN	NaN	NaN	NaN	NaN	884	NaN	NaN	884	4.5	4	3.666666667	3.5	3.5	4	3.5	4	4.5	3.883333333	3.5	3.5	4	3.5	4	3.7	4	4	4.166666667	4	4	3.775822712	4.463551315	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.27612211	513716.3304	NaN	NaN	NaN	17436949	71.48686263	277897	1.139303938	50082	0.205322907	42	1.72188852	2329419.097	9.55	NaN	2.89	6.76	2.35	2.52	2.38	2.42	2.47	2.67	2.51	1
287	29	NaN	71000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2	2.333333333	2.5	3	3	2.5	3.5	3	2.775	2.5	3	3	2	3	2.6	3	3	3.166666667	4	2	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.278934185	NaN	NaN	NaN	NaN	4000000	40.07377582	18000	0.180331991	500	0.005009222	4	0.400737758	99815.9	1	NaN	NaN	NaN	2.34	2.1	2.43	2.68	2.6	3.1	2.89	0
143	14	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5	3	3.5	3.5	3.5	3.5	3.5	3.5	3.5	3.35	4	3	4	3	2.5	3	3.5	3.4	3.5	3.5	2	5.381100221	5.089641786	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.375698344	NaN	NaN	NaN	NaN	1478347	85.53298611	48777	2.822099591	350	0.020250012	5	2.89285892	159012.248	9.2	NaN	4.58	3.46	2.38	2.17	2.54	2.37	2.49	3.15	2.27	0
170	12	NaN	19000000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.5	2	2.5	3	2.5	2.5	2.5	2.5	2.5	2.7	3	2.5	3	2.5	2.5	2.6	3	2.7	3	4	2.5	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.497372931	NaN	NaN	NaN	NaN	NaN	NaN	5000	0.329984214	NaN	NaN	1	0.659968427	37122.988	2.45	NaN	NaN	NaN	1.89	1.56	2.75	1.56	2.1	2.91	1.71	0
166	15	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.371761475	NaN	NaN	NaN	NaN	399290	57.00877069	13537	1.932749953	1186	0.169331569	2	2.85550706	42024.06	6	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
169	14	NaN	NaN	NaN	NaN	NaN	16	728	NaN	2129	420	4010	6559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.083597539	4.042760492	148219	36.931	15588210.78	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	538	NaN	2552	34.25201985	1165185	NaN	NaN	NaN	12292716	108.2167583	5203292	51.72561871	2257110	19.87006998	1406	124.2542535	5043549.624	44.57201236	NaN	NaN	NaN	2.48	2.94	2.85	2.69	2.96	3.49	3.31	3
123	8	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.5	3	3.166666667	4	4	4	3	4.5	4	3.775	3.5	3.5	3.5	3.5	3.5	3.7	3.5	3.9	4.333333333	4.5	4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.710350779	NaN	NaN	NaN	NaN	121946	116.7092557	28369	27.15074603	14437	13.81702987	9	86.13511729	34961.3502	33.46	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.274920279	NaN	NaN	NaN	NaN	57349	100.0925021	21822	38.08642837	12328	21.51633622	62	1096.70458	36096.48	63.85028214	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
165	19	758000000	213000000	NaN	NaN	NaN	374	7	NaN	NaN	5397	3778	9175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.214095153	4.500291471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.33033031	1012360	NaN	NaN	NaN	18067970	125.5685534	1498604	10.41497946	259000	1.799994982	143	9.938196234	1510837.545	10.5	NaN	2.58	3.36	2.33	2.37	2.16	2.74	2.63	3.52	2.71	1
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.77586952	183214	NaN	NaN	NaN	NaN	NaN	65500	36.40992573	3000	1.667630186	39	216.7919242	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3
