Series Name	Series Code	Country Name	Country Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Guam	GUM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Guatemala	GTM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Guinea	GIN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Guinea-Bissau	GNB	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Guyana	GUY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Haiti	HTI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.8	..	..	..	..	3.3	..	..	..	..	2.9	..	2.7	..	..	2.5	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Honduras	HND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.2	..	..	..	..	3.3	..	..	..	..	2.7	..	2.4	..	..	2.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Hong Kong SAR, China	HKG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Hungary	HUN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	34.4	..	..	..	..	30.8	..	..	..	..	27.5	..	26.5	..	..	24.8	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Iceland	ISL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	27.1	..	..	..	..	22.1	..	..	..	..	18.1	..	16.9	..	..	15.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	India	IND	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.3	..	..	..	..	4.6	..	..	..	..	2.9	..	2.4	..	..	1.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Indonesia	IDN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	6	..	..	..	..	5	..	..	..	..	4.2	..	4	..	..	3.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Iran, Islamic Rep.	IRN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.8	..	..	..	..	2.9	..	..	..	..	1.5	..	1.1	..	..	0.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Iraq	IRQ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Ireland	IRL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	30.5	..	..	..	..	27.3	..	..	..	..	24.4	..	23.5	..	..	21.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Isle of Man	IMN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Israel	ISR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	22.8	..	..	..	..	21.6	..	..	..	..	20.4	..	20.1	..	..	19.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Italy	ITA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20.2	..	..	..	..	20.1	..	..	..	..	19.8	..	19.8	..	..	19.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Jamaica	JAM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8.9	..	..	..	..	7.8	..	..	..	..	6.7	..	6.4	..	..	5.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Japan	JPN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14.4	..	..	..	..	13	..	..	..	..	11.7	..	11.3	..	..	10.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Jordan	JOR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.7	..	..	..	..	8.5	..	..	..	..	9.5	..	10	..	..	10.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kazakhstan	KAZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	11.5	..	..	..	..	10.6	..	..	..	..	9.9	..	9.7	..	..	9.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kenya	KEN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3	..	..	..	..	2.7	..	..	..	..	2.4	..	2.3	..	..	2.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	51.1	..	..	..	..	47.1	..	..	..	..	43.7	..	42.6	..	..	40.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Korea, Dem. People's Rep.	PRK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Korea, Rep.	KOR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.6	..	..	..	..	5	..	..	..	..	4.6	..	4.4	..	..	4.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kosovo	XKX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kuwait	KWT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Kyrgyz Republic	KGZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.8	..	..	..	..	4.4	..	..	..	..	3.9	..	3.8	..	..	3.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Lao PDR	LAO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20.7	..	..	..	..	15.7	..	..	..	..	11.9	..	10.7	..	..	9.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Latvia	LVA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	25	..	..	..	..	24.6	..	..	..	..	24.4	..	24.4	..	..	24.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Lebanon	LBN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	24.3	..	..	..	..	26.2	..	..	..	..	28.3	..	29.4	..	..	31	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Lesotho	LSO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.6	..	..	..	..	0.5	..	..	..	..	0.5	..	0.4	..	..	0.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Liberia	LBR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.1	..	..	..	..	3.4	..	..	..	..	2.8	..	2.7	..	..	2.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Libya	LBY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Liechtenstein	LIE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Lithuania	LTU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	20.9	..	..	..	..	21.3	..	..	..	..	21.8	..	21.9	..	..	22.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Luxembourg	LUX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	25.8	..	..	..	..	24.1	..	..	..	..	22.7	..	22.3	..	..	21.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Macao SAR, China	MAC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Macedonia, FYR	MKD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Madagascar	MDG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Malawi	MWI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9.7	..	..	..	..	8.2	..	..	..	..	7	..	6.6	..	..	6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Malaysia	MYS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	3.2	..	..	..	..	2.4	..	..	..	..	1.8	..	1.6	..	..	1.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Maldives	MDV	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mali	MLI	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.1	..	..	..	..	3.7	..	..	..	..	3.5	..	3.4	..	..	3.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Malta	MLT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	26.9	..	..	..	..	24.3	..	..	..	..	22	..	21.5	..	..	20.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Marshall Islands	MHL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mauritania	MRT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.7	..	..	..	..	4.9	..	..	..	..	4.2	..	4	..	..	3.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mauritius	MUS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4.8	..	..	..	..	4.2	..	..	..	..	3.7	..	3.5	..	..	3.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mexico	MEX	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	13.3	..	..	..	..	10.5	..	..	..	..	8.4	..	7.6	..	..	6.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Micronesia, Fed. Sts.	FSM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Moldova	MDA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.5	..	..	..	..	5.4	..	..	..	..	5.4	..	5.4	..	..	5.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Monaco	MCO	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mongolia	MNG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9	..	..	..	..	7.5	..	..	..	..	6.3	..	5.8	..	..	5.3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Montenegro	MNE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Morocco	MAR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	4	..	..	..	..	2.8	..	..	..	..	1.9	..	1.7	..	..	1.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Mozambique	MOZ	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	7.6	..	..	..	..	6.9	..	..	..	..	6.4	..	6.2	..	..	5.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Myanmar	MMR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15.8	..	..	..	..	11.6	..	..	..	..	8.6	..	7.7	..	..	6.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Namibia	NAM	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14.7	..	..	..	..	13.4	..	..	..	..	12.3	..	12	..	..	11.4	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Nauru	NRU	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	63.9	..	..	..	..	59.3	..	..	..	..	55.5	..	53.7	..	..	52	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Nepal	NPL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	34.3	..	..	..	..	23.5	..	..	..	..	16.1	..	13.9	..	..	11.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Netherlands	NLD	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	30.7	..	..	..	..	28.1	..	..	..	..	25.9	..	24.7	..	..	23.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	New Caledonia	NCL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	New Zealand	NZL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Nicaragua	NIC	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Niger	NER	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.3	..	..	..	..	0.3	..	..	..	..	0.2	..	0.2	..	..	0.2	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Nigeria	NGA	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2	..	..	..	..	1.6	..	..	..	..	1.3	..	1.2	..	..	1.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Northern Mariana Islands	MNP	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Norway	NOR	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	41	..	..	..	..	33.4	..	..	..	..	27.1	..	24.9	..	..	22.1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Oman	OMN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.8	..	..	..	..	0.9	..	..	..	..	1	..	1	..	..	1	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Pakistan	PAK	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	8.4	..	..	..	..	5.9	..	..	..	..	4.2	..	3.6	..	..	3	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Palau	PLW	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Panama	PAN	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	5.2	..	..	..	..	4.1	..	..	..	..	3.2	..	2.9	..	..	2.6	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Papua New Guinea	PNG	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Paraguay	PRY	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	14.9	..	..	..	..	12	..	..	..	..	9.7	..	9	..	..	7.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Peru	PER	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	9.7	..	..	..	..	8.2	..	..	..	..	6.9	..	6.5	..	..	5.9	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Philippines	PHL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	12.9	..	..	..	..	11.2	..	..	..	..	9.7	..	9.2	..	..	8.5	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Poland	POL	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	37.9	..	..	..	..	32.2	..	..	..	..	27.7	..	26.1	..	..	23.7	..	..
"Smoking prevalence, females (% of adults)"	SH.PRV.SMOK.FE	Portugal	PRT	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	15.7	..	..	..	..	14.9	..	..	..	..	14.2	..	14	..	..	13.7	..	..
